match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_outfielderBlock,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
14064406,home,Metz,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7542,M,802159,EUR,803433600,F,30,30,False,17.0,11.0,2.0,2.0,0.0,5.0,7.0,6.0,10.0,3.0,8.0,2.0,2.0,,,,,88.0,29.0,8.5,9.0,0.036008,,2,,-0.15,0.29,-0.02,,,1.0,5.0,,1.0,1.0,1.0,1.0,2.0,3.0,0.538,0.5,1.0,1.0,,,3.0,1.0,,,,,,,1.0,1.0,0.7659,,,habibdiallo28,1.0,,
14064406,home,Metz,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183.0,1011,M,982613,EUR,998265600,M,8,8,True,9.0,6.0,,,0.0,3.0,5.0,3.0,4.0,2.0,3.0,,1.0,,,,,13.0,13.0,6.7,3.0,0.00195055,,0,,0.04,0.03,-0.01,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14064406,home,Metz,Ibou Sane,sane-ibou,I. Sane,F,29,180.0,636,M,1470032,EUR,1111968000,F,23,23,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,,,,,13.0,5.0,6.4,3.0,0.00039947,,0,,-0.07,0.03,0.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,Ibou,Sane,,,,,,,,,,,,,
14064406,home,Metz,Joel Asoro,joel-asoro,J. Asoro,F,99,175.0,213,M,825901,EUR,925171200,F,99,99,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,,,,,9.0,4.0,6.2,2.0,0.00021322,,0,,0.01,-0.13,0.0,,,2.0,4.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
14064406,home,Metz,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,21,180.0,168,M,105951,EUR,650505600,M,21,21,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064406,home,Metz,Cléo Mélières,cleo-melieres,C. Mélières,F,25,,14,,1928235,EUR,1113350400,D,25,25,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Cléo,Mélières,,,,,,,,,,,,,
14064406,home,Metz,Ousmane Ba,ousmane-ba,O. Ba,G,40,185.0,267,M,1002541,EUR,1023321600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064406,home,Metz,Sadibou Sané,sane-sadibou,S. Sané,D,38,185.0,730,M,1471683,EUR,1086825600,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Sadibou Sané,,,,,,,,,,,,,,
14064406,home,Metz,Giorgi Abuashvili,giorgi-abuashvili,G. Abuashvili,M,9,175.0,496,M,985199,EUR,1044662400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064406,home,Metz,Morgan Bokele Mputu,morgan-bokele-mputu,M. B. Mputu,F,69,175.0,160,M,1394735,EUR,1079136000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Morgan Bokele Mputu,,,,,,,,,,,,,,
14064406,away,Nice,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,80,80,False,32.0,30.0,6.0,4.0,0.0,29.0,30.0,1.0,2.0,,,,6.0,,,,,90.0,37.0,6.3,2.0,0.00015444,,0,-0.4178,0.07,0.0,-0.15,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14064406,away,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186.0,6281,M,1120615,EUR,1085529600,D,33,33,False,64.0,59.0,4.0,2.0,0.0,35.0,36.0,24.0,28.0,2.0,5.0,5.0,2.0,,,,,86.0,80.0,6.7,10.0,0.0134856,,0,,0.26,0.12,-0.24,,1.0,,4.0,1.0,,,1.0,,2.0,2.0,,,,,,,3.0,,,,,,,,,,,,1.0,,,,
14064406,away,Nice,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,1606792,EUR,1144713600,D,28,28,False,61.0,59.0,3.0,3.0,0.0,53.0,54.0,6.0,7.0,4.0,5.0,6.0,4.0,,,,,90.0,73.0,5.7,3.0,0.188077,,1,,0.04,0.09,-0.58,,,3.0,6.0,,1.0,,,,,1.0,0.0985,-0.51,,,,2.0,2.0,1.0,,,,,,,1.0,,0.1679,,,,,,1.0
14064406,away,Nice,Kojo Peprah Oppong,peprah-oppong-kojo,K. P. Oppong,D,37,185.0,1391,M,1473092,EUR,1086307200,D,37,37,False,58.0,53.0,7.0,7.0,0.0,40.0,43.0,13.0,15.0,3.0,8.0,3.0,6.0,,,,,90.0,72.0,6.7,7.0,0.00703538,,1,,0.0,0.16,-0.41,,,1.0,5.0,3.0,,1.0,2.0,,1.0,2.0,0.0711,-0.28,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,
14064406,away,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,821728,EUR,717379200,M,92,92,False,35.0,30.0,2.0,2.0,0.0,17.0,17.0,13.0,18.0,,5.0,4.0,2.0,,,,,90.0,60.0,7.8,10.0,0.440831,,0,,0.54,0.27,-0.02,,6.0,,3.0,2.0,,,2.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,3.0,,,,3.0,,,,,,,,,,,
14064406,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176.0,11417,M,985923,EUR,938044800,M,6,6,False,38.0,32.0,2.0,,0.0,21.0,22.0,11.0,16.0,,6.0,,5.0,,,,,90.0,51.0,6.5,9.0,0.0180127,,0,,-0.25,0.3,-0.13,,,1.0,5.0,1.0,,,3.0,2.0,1.0,2.0,,,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,hicham_boudaoui,,,
14064406,away,Nice,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182.0,622,M,928033,EUR,905904000,M,24,24,False,59.0,51.0,3.0,1.0,1.0,35.0,36.0,16.0,23.0,4.0,5.0,3.0,5.0,,,,,90.0,73.0,7.1,11.0,0.145029,,0,,0.21,0.23,-0.02,,,1.0,5.0,1.0,,,1.0,1.0,3.0,,,,,,,2.0,3.0,2.0,,,,,,True,,,,,1.0,,,,
14064406,away,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183.0,4213,M,919027,EUR,756345600,M,2,2,False,9.0,9.0,1.0,1.0,0.0,8.0,8.0,1.0,1.0,,3.0,1.0,1.0,,,,,45.0,22.0,6.7,6.0,0.00199472,,0,,0.04,-0.22,0.16,,,1.0,4.0,,,,2.0,,3.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
14064406,away,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175.0,3842,M,944164,EUR,960508800,F,10,10,False,21.0,20.0,,,0.0,10.0,10.0,10.0,11.0,,1.0,,3.0,,,,,79.0,30.0,6.2,4.0,0.0149404,,3,,0.05,0.0,-0.13,,1.0,,5.0,3.0,1.0,1.0,,,1.0,1.0,0.2013,-0.53,,,,,1.0,1.0,,,1.0,,,,1.0,,0.2414,,,,,,
14064406,away,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182.0,1757,M,1063235,EUR,1074470400,F,25,25,False,26.0,23.0,1.0,,0.0,14.0,14.0,9.0,12.0,,2.0,,2.0,,,,,79.0,42.0,7.6,9.0,0.280945,,3,,0.26,0.1,0.16,,2.0,,3.0,,1.0,2.0,1.0,1.0,3.0,,0.3329,0.47,3.0,1.0,,1.0,,1.0,,,,2.0,,,1.0,1.0,0.6531,,1.0,,,,
14064406,away,Nice,Kevin Carlos Omoruyi,kevin-omoruyi,K. Carlos,F,9,188.0,479,M,1035619,EUR,986860800,F,90,90,False,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,2.0,3.0,,2.0,,,,,71.0,16.0,6.0,6.0,0.0468551,,2,,0.07,0.04,-0.01,,1.0,2.0,9.0,,2.0,1.0,,,1.0,,0.2154,-0.58,2.0,1.0,,,4.0,1.0,Kevin,,,1.0,,,1.0,,0.1779,,,,,,
14064406,away,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173.0,502,M,906075,EUR,973468800,D,26,26,True,8.0,4.0,,,0.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,,,,,45.0,26.0,6.1,9.0,0.103567,,0,,-0.01,0.06,-0.31,,5.0,,2.0,,,,,,2.0,,,,1.0,1.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,
14064406,away,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172.0,4912,M,367056,EUR,852249600,F,7,7,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,1.0,,,,,,,19.0,8.0,6.5,1.0,0.00345094,,0,,-0.12,0.05,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,jeremieboga,,,
14064406,away,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182.0,499,M,250133,EUR,777168000,M,8,8,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,2.0,,,,,,,11.0,11.0,6.3,4.0,0.00041696,,0,,-0.04,0.01,-0.06,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
14064406,away,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188.0,3115,M,894396,EUR,927590400,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,,,,,11.0,6.0,6.4,3.0,0.18926,,1,,0.18,-0.3,-0.05,,,,3.0,1.0,,,,,1.0,,0.0271,-0.03,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,
14064406,away,Nice,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176.0,1493,M,976410,EUR,992822400,F,47,47,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,11.0,5.0,6.5,2.0,0.0002441,,0,,0.03,-0.02,0.13,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064406,away,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186.0,170,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064406,away,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176.0,395,M,1127313,EUR,1052006400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064406,away,Nice,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180.0,2025,M,993455,EUR,954028800,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064406,away,Nice,Isak Jansson,isak-jansson,I. Jansson,F,21,176.0,322,M,962064,EUR,1012435200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
