match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_wonTackle,stat_wasFouled,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork
10411459,home,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,23.0,16.0,15.0,8.0,13.0,15.0,3.0,8.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,90.0,33.0,6.1,7.0,0.0,0.0,0.00077525,0,-0.6273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411459,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,False,30.0,24.0,5.0,3.0,16.0,18.0,9.0,13.0,5.0,4.0,7.0,6.0,,,,,90.0,56.0,6.8,7.0,0.0474,0.0,0.0191113,1,,,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,
10411459,home,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,False,20.0,13.0,4.0,2.0,12.0,16.0,1.0,4.0,8.0,2.0,4.0,8.0,,,,,90.0,34.0,6.7,8.0,0.0,0.0,0.00024029,0,,,,,,5.0,,,,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,
10411459,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,22.0,17.0,3.0,1.0,13.0,14.0,4.0,8.0,3.0,,3.0,6.0,,,,,90.0,31.0,6.2,6.0,0.0,0.0,0.00369613,0,,,,,,,,,,1.0,2.0,,1.0,1.0,2.0,,,,True,,,,,,,,,,,
10411459,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,41.0,31.0,8.0,6.0,19.0,23.0,14.0,21.0,5.0,,3.0,7.0,,,,,90.0,75.0,6.8,20.0,0.0125,0.0,0.122442,1,,,,3.0,2.0,7.0,4.0,1.0,,1.0,2.0,2.0,2.0,,,,1.0,4.0,,2.0,1.0,1.0,,,,,,,,
10411459,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,False,23.0,18.0,2.0,1.0,11.0,13.0,7.0,12.0,4.0,1.0,1.0,5.0,,,,,83.0,39.0,6.6,8.0,0.0638,0.0,0.0396313,1,,,,2.0,,3.0,,,,1.0,,2.0,1.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,
10411459,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,,186845,EUR,794534400,M,5,5,False,12.0,10.0,,,8.0,9.0,2.0,3.0,2.0,1.0,1.0,3.0,,,,,45.0,21.0,7.1,3.0,0.0,0.0,0.00044861,0,,,,,,4.0,,,,,2.0,3.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,
10411459,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,,287573,EUR,830390400,M,8,8,False,22.0,17.0,4.0,1.0,8.0,10.0,9.0,13.0,6.0,1.0,1.0,3.0,,,,,58.0,36.0,6.7,11.0,0.0831,0.2027,0.0186604,2,,,,1.0,,2.0,,,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,
10411459,home,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,M,14,14,False,16.0,9.0,2.0,1.0,3.0,4.0,7.0,14.0,3.0,,,3.0,,,,,58.0,31.0,6.1,13.0,0.1435,0.0,0.0253199,2,,,,2.0,1.0,5.0,6.0,4.0,,,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,
10411459,home,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,False,14.0,7.0,,,2.0,4.0,5.0,10.0,7.0,1.0,1.0,2.0,,,,,82.0,25.0,6.4,13.0,0.0215,0.0,0.00564393,1,,,,,,3.0,3.0,1.0,1.0,,,,3.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,
