match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_fouls,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim
10382282,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,False,,32.0,20.0,2.0,2.0,9.0,11.0,11.0,22.0,,2.0,3.0,,,,77.0,37.0,7.1,16.0,0,1.0,,3.0,4.0,3.0,4.0,,,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,
10382282,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,True,,2.0,1.0,,,1.0,2.0,,,,2.0,,,,,13.0,5.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,home,Excelsior,Reda Kharchouch,,,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,,2.0,,,,,1.0,,1.0,,,1.0,,,,13.0,6.0,6.2,4.0,1,,,,,3.0,,,,1.0,,,1.0,,,1.0,,,,,,,,2.0,,,,,,
10382282,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,11.0,4.0,6.8,,0,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10382282,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,,2.0,,1.0,,,,,2.0,2.0,,,,,,11.0,7.0,6.6,3.0,0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10382282,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382282,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,home,Excelsior,Nathan Tjoe-A-On,,,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,nathantjoeaon,,
10382282,home,Excelsior,Yassin Ayoub,,,yassin-ayoub,Y. Ayoub,M,,175,165,M,151894,EUR,762912000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,home,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Jeffrey de Lange,,,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,,36.0,25.0,15.0,5.0,23.0,25.0,2.0,11.0,,6.0,,1.0,1.0,,90.0,43.0,5.5,12.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
10382282,away,Go Ahead Eagles,Mats Deijl,,,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,,58.0,49.0,4.0,3.0,25.0,26.0,25.0,33.0,2.0,8.0,1.0,,,,90.0,84.0,6.9,14.0,3,1.0,1.0,,2.0,3.0,2.0,1.0,,2.0,,,1.0,3.0,,,,,,,,,1.0,,2.0,,,,,
10382282,away,Go Ahead Eagles,Jay Idzes,,,jay-idzes,J. Idzes,D,21,190,19136,M,933641,EUR,959904000,D,6,6,False,,75.0,69.0,7.0,4.0,55.0,59.0,14.0,16.0,4.0,9.0,,,,,90.0,86.0,7.2,6.0,2,,,2.0,3.0,2.0,6.0,,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,jayidzes,,
10382282,away,Go Ahead Eagles,Jose Fontán,,,jose-fontan,J. Fontán,D,3,182,68,M,964609,EUR,950227200,D,4,4,False,,67.0,58.0,10.0,7.0,45.0,52.0,13.0,15.0,2.0,4.0,,,,,80.0,75.0,6.6,9.0,0,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,True,46.0,34.0,7.0,3.0,17.0,19.0,19.0,31.0,2.0,4.0,,,,,90.0,79.0,6.8,17.0,2,4.0,2.0,1.0,,7.0,3.0,1.0,,3.0,1.0,1.0,,2.0,,,,2.0,,,,,1.0,3.0,1.0,,,,,
10382282,away,Go Ahead Eagles,Philippe Rommens,,,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,,81.0,65.0,14.0,7.0,33.0,34.0,36.0,61.0,,6.0,1.0,,,,90.0,109.0,7.6,28.0,0,14.0,4.0,1.0,1.0,4.0,6.0,1.0,,4.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,
10382282,away,Go Ahead Eagles,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,,37.0,28.0,3.0,1.0,13.0,17.0,15.0,20.0,1.0,8.0,2.0,,,,62.0,53.0,6.7,12.0,0,,,2.0,1.0,5.0,5.0,,1.0,1.0,1.0,,,3.0,,,1.0,3.0,3.0,,,,,2.0,,,,,,
10382282,away,Go Ahead Eagles,Bobby Adekanye,,,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,,25.0,16.0,3.0,3.0,6.0,8.0,10.0,18.0,,1.0,3.0,,,,80.0,44.0,6.8,18.0,2,1.0,,,,4.0,5.0,,1.0,3.0,1.0,,1.0,,3.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,
10382282,away,Go Ahead Eagles,Finn Stokkers,,,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,M,27,27,False,,19.0,12.0,,,2.0,2.0,10.0,18.0,,3.0,2.0,,,,90.0,32.0,6.4,11.0,4,1.0,,5.0,4.0,11.0,5.0,3.0,1.0,,,2.0,1.0,,,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,,,,
10382282,away,Go Ahead Eagles,Willum Thor Willumsson,,,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,,47.0,38.0,1.0,,15.0,16.0,23.0,31.0,1.0,7.0,1.0,,,,90.0,58.0,7.0,12.0,2,,,3.0,1.0,8.0,2.0,3.0,2.0,,,,1.0,1.0,,,,1.0,1.0,,,,2.0,,1.0,,1.0,,,
10382282,away,Go Ahead Eagles,Isac Lidberg,,,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,9,9,False,,11.0,8.0,,,,1.0,8.0,11.0,,1.0,4.0,,,,62.0,22.0,6.4,10.0,1,1.0,,3.0,2.0,5.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,
10382282,away,Go Ahead Eagles,Rashaan Fernandes,,,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,,19.0,12.0,2.0,1.0,3.0,5.0,9.0,14.0,,3.0,,,,,28.0,22.0,6.6,8.0,0,,,,1.0,2.0,3.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,
10382282,away,Go Ahead Eagles,Sylla Sow,,,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,,7.0,4.0,,,3.0,3.0,1.0,4.0,,1.0,3.0,,,,28.0,16.0,6.4,9.0,1,,,2.0,,4.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Evert Linthorst,,,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,True,,11.0,9.0,1.0,,2.0,2.0,7.0,9.0,,1.0,,,,,10.0,11.0,6.5,2.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Jahnoah Markelo,Jahnoah Markelo,,jahnoah-markelo,J. Markelo,F,24,179,246,M,1142326,EUR,1041638400,M,24,24,True,,6.0,5.0,,,1.0,1.0,5.0,6.0,,,1.0,,,,10.0,11.0,6.8,3.0,0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,
10382282,away,Go Ahead Eagles,Luca Plogmann,,,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Erwin Mulder,,,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Pim Saathof,,,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Xander Blomme,,,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382282,away,Go Ahead Eagles,Dario Serra,,,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
