match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyConceded,stat_bigChanceCreated,captain,stat_totalOffside,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_penaltyWon
14573081,home,AEK Athens,Thomas Strakosha,,,thomas-strakosha,T. Strakosha,G,1,191.0,1722,M,227212,EUR,795571200,G,1,1,False,13.0,13.0,2.0,2.0,0.0,11.0,11.0,2.0,2.0,5.0,1.0,90.0,16.0,6.4,0.00039705,0,-0.1451,0.06,0.03,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Lazaros Rota,,,lazaros-rota,L. Rota,D,12,180.0,866,M,941338,EUR,872294400,D,12,12,False,89.0,82.0,7.0,5.0,0.0,26.0,26.0,51.0,63.0,7.0,,90.0,112.0,6.8,0.233644,0,,0.08,0.47,-0.22,7.0,2.0,4.0,1.0,2.0,1.0,1.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Harold Moukoudi,,,harold-moukoudi,H. Moukoudi,D,2,191.0,781,M,795128,EUR,880588800,D,2,2,False,76.0,68.0,3.0,2.0,0.0,30.0,33.0,38.0,43.0,8.0,,90.0,85.0,6.8,0.0146172,3,,0.26,0.12,-0.23,,,3.0,1.0,,,1.0,10.0,,2.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,0.4213,0.9048,-0.51,,,,,,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Filipe Relvas,,,filipe-relvas,F. Relvas,D,44,192.0,535,M,1131931,EUR,937785600,D,44,44,False,101.0,94.0,10.0,8.0,0.0,43.0,43.0,51.0,58.0,8.0,,90.0,115.0,8.0,0.100368,4,,0.5,0.2,-0.15,,,,,,1.0,,7.0,,,3.0,6.0,,2.0,1.0,2.0,1.0,0.1392,0.2165,0.08,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Stavros Pilios,,,stavros-pilios,S. Pilios,D,3,175.0,431,M,974076,EUR,976406400,D,3,3,False,74.0,65.0,7.0,4.0,0.0,21.0,23.0,39.0,51.0,10.0,,89.0,101.0,7.0,0.172942,3,,0.31,0.29,-0.18,6.0,1.0,,,,,2.0,17.0,3.0,,1.0,4.0,,,2.0,,1.0,0.1502,,-0.14,,1.0,3.0,1.0,,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Orbelín Pineda,,,orbelin-pineda,O. Pineda,M,13,169.0,2463,M,850404,EUR,827625600,M,13,13,False,91.0,83.0,11.0,10.0,0.0,19.0,22.0,60.0,69.0,2.0,,90.0,114.0,8.4,0.186795,2,,0.58,0.35,-0.06,4.0,,3.0,,,3.0,1.0,17.0,2.0,1.0,,9.0,,,2.0,,1.0,0.2036,,0.02,2.0,,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,
14573081,home,AEK Athens,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178.0,3926,M,279563,EUR,832809600,M,18,18,False,34.0,31.0,1.0,1.0,0.0,12.0,12.0,18.0,22.0,2.0,,45.0,42.0,6.4,0.126525,2,,0.38,0.09,-0.51,2.0,1.0,3.0,2.0,,1.0,1.0,5.0,2.0,,,2.0,,,,,,0.0382,,-0.23,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
14573081,home,AEK Athens,Mijat Gaćinović,,,mijat-gacinovic,M. Gaćinović,M,8,175.0,812,M,190917,EUR,792201600,M,8,8,False,30.0,22.0,1.0,1.0,0.0,3.0,3.0,17.0,27.0,2.0,,89.0,46.0,7.1,0.41867,7,,0.53,0.36,-0.11,3.0,1.0,6.0,1.0,,2.0,,12.0,1.0,2.0,4.0,7.0,,2.0,1.0,,,0.4805,0.3791,-0.69,,4.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
14573081,home,AEK Athens,Petros Mantalos,,,petros-mantalos,P. Mantalos,M,20,176.0,1262,M,80465,EUR,683596800,M,20,20,False,68.0,60.0,7.0,5.0,0.0,8.0,9.0,43.0,59.0,3.0,,90.0,95.0,8.2,0.60405,0,,0.93,0.3,-0.1,14.0,5.0,3.0,1.0,,4.0,1.0,19.0,7.0,,,6.0,,,,,,,,,4.0,,1.0,1.0,1.0,2.0,,1.0,True,,,,,,,,,,,
14573081,home,AEK Athens,Dereck Kutesa,,,dereck-kutesa,D. Kutesa,M,7,176.0,854,M,789984,EUR,881366400,M,7,7,False,15.0,14.0,,,0.0,3.0,3.0,10.0,12.0,1.0,,45.0,21.0,6.1,0.0266596,1,,-0.1,0.02,-0.06,1.0,,1.0,,1.0,,,3.0,,,,,,,,,,0.1908,,-0.36,,1.0,,,,,,,,1.0,,,,,,,,,,
14573081,home,AEK Athens,Luka Jović,,,luka-jovic,L. Jović,F,9,181.0,15080,M,319129,EUR,882835200,F,9,9,False,10.0,3.0,2.0,,0.0,2.0,2.0,1.0,8.0,,,90.0,17.0,6.2,0.00080979,3,,-0.32,0.03,-0.01,,,4.0,,1.0,,2.0,10.0,,3.0,1.0,2.0,2.0,1.0,,,,1.7821,0.9332,0.08,,2.0,,,1.0,,,,,1.0,lukajovic,1.0,,,,,,,,
14573081,home,AEK Athens,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175.0,1932,M,890110,EUR,906249600,F,11,11,True,11.0,8.0,,,0.0,7.0,8.0,-1.0,3.0,4.0,,45.0,30.0,6.6,0.02871,4,,-0.02,-0.11,0.14,3.0,1.0,4.0,,,4.0,1.0,9.0,1.0,1.0,1.0,5.0,,1.0,1.0,,,0.2463,0.0537,-0.36,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Frantzdy Pierrot,,,frantzdy-pierrot,F. Pierrot,F,19,194.0,19125,M,943278,EUR,796435200,F,14,14,True,8.0,5.0,,,0.0,,,5.0,8.0,,,45.0,16.0,6.4,0.112946,1,,-0.15,0.28,-0.02,,,5.0,,,1.0,2.0,5.0,2.0,3.0,3.0,4.0,,,,1.0,,0.0562,,-0.28,1.0,1.0,,,,2.0,,,,1.0,frantzdy_9,,,,,,,,,
14573081,home,AEK Athens,Domagoj Vida,,,domagoj-vida,D. Vida,D,21,184.0,1939,M,51225,EUR,609811200,D,21,21,True,,,,,0.0,,,,,,,8.0,,6.6,,0,,,,-0.01,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14573081,home,AEK Athens,Roberto Pereyra,,,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,M,37,37,True,1.0,1.0,,,0.0,,,1.0,1.0,,,8.0,2.0,6.6,0.0011227,0,,0.0,0.01,0.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573081,home,AEK Athens,Angelos Angelopoulos,,,angelos-angelopoulos,A. Angelopoulos,G,81,185.0,189,M,1005956,EUR,1045612800,G,81,81,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
