match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_wasFouled,stat_challengeLost,stat_totalTackle,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_wonTackle,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAShot
14025091,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19908,M,555386,EUR,820281600,F,11,11,False,11.0,10.0,,,0.0,2.0,2.0,8.0,9.0,4.0,,,,,,,,,,,,90.0,24.0,6.7,0.0422089,,3,,-0.04,0.71,-0.01,,OllieWatkins,,,1.0,3.0,3.0,,,2.0,,1.0,5.0,0.6056,1.0,-0.81,,,,2.0,,1.0,,,,,1.0,,0.2362,1.0,,,,
14025091,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,783126,EUR,851472000,M,10,10,True,26.0,23.0,1.0,,0.0,4.0,4.0,19.0,22.0,5.0,,3.0,,1.0,,,,,,,,45.0,39.0,7.0,0.119516,,1,,0.32,0.25,-0.13,,EM10Buendia,,,1.0,6.0,1.0,1.0,,1.0,1.0,,5.0,0.0092,3.0,0.01,,,1.0,2.0,1.0,3.0,,,,1.0,,,,,,,,
14025091,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192.0,4099,M,864169,EUR,853372800,D,14,14,True,13.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,7.0,1.0,,1.0,,,,,,,,,,16.0,14.0,6.4,0.00204634,,0,,0.0,0.04,-0.18,,pauttorres,,,1.0,2.0,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
14025091,home,Aston Villa,Bradley Burrowes,bradley-burrowes,B. Burrowes,M,83,169.0,276,M,1899712,EUR,1204588800,M,83,83,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,2.0,,1.0,,,,,,,,,,16.0,12.0,6.4,0.00093143,,0,,-0.01,0.03,-0.1,,,3.0,,,1.0,,1.0,,,,,6.0,,,,Bradley Burrowes,,,1.0,1.0,,,,,,,,,,,,,
14025091,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,96538,EUR,743126400,D,12,12,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,,,,,,15.0,7.0,6.6,0.00180509,,0,,-0.09,-0.01,-0.01,,LDigne,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14025091,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1118,M,1089388,EUR,1073260800,M,26,26,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,,,,,,,14.0,7.0,6.7,0.00160749,,0,,-0.03,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025091,home,Aston Villa,Sam Proctor,proctor-sam,S. Proctor,G,52,,169,M,1410227,EUR,1166659200,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sam Proctor,,,,,,,,,,,,,,,,,
14025091,home,Aston Villa,Triston Rowe,triston-rowe,T. Rowe,D,2,183.0,180,M,1400655,EUR,1159747200,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Triston Rowe,,,,,,,,,,,,,,,,,
14025091,home,Aston Villa,Travis Patterson,travis-patterson,T. Patterson,D,55,,148,M,1135879,EUR,1128556800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025091,home,Aston Villa,Jamaldeen Jimoh,jamaldeen-jimoh,J. Jimoh,M,18,188.0,963,M,1410178,EUR,1159747200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jamaldeen Jimoh,,,,,,,,,,,,,,,,,
14025091,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188.0,5010,M,788134,EUR,858124800,G,1,1,False,27.0,16.0,17.0,6.0,0.0,11.0,12.0,5.0,15.0,,,8.0,,,4.0,3.0,,4.0,,,,90.0,41.0,8.5,0.00081871,0.9867,0,1.0148,0.1,0.0,0.25,0.7,deanhenderson,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,
14025091,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188.0,2004,M,931844,EUR,954201600,D,26,26,False,33.0,28.0,2.0,,0.0,16.0,17.0,12.0,16.0,1.0,8.0,1.0,,1.0,,,,,,,,90.0,51.0,7.7,0.00312841,,0,,0.06,0.01,0.6,,,,,,6.0,,,,,,,6.0,,,,,,2.0,,,4.0,,,,2.0,,1.0,,,,,,
14025091,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192.0,6873,M,879674,EUR,954979200,D,5,5,False,40.0,38.0,4.0,2.0,1.0,25.0,27.0,13.0,13.0,2.0,7.0,1.0,,1.0,,,,,,,,90.0,54.0,7.3,0.117868,,0,,0.27,0.02,0.24,,,,,,2.0,1.0,,,,3.0,,3.0,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,
14025091,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182.0,22326,M,877994,EUR,963446400,D,6,6,False,56.0,50.0,5.0,3.0,0.0,30.0,34.0,20.0,22.0,1.0,5.0,5.0,,,,,,,,,,90.0,69.0,8.7,0.00960136,,1,,0.2,0.08,0.34,,MarcGuehi13,,,,5.0,1.0,,,,1.0,,7.0,0.0485,,0.55,,,1.0,1.0,,3.0,,True,,3.0,1.0,,0.5712,,1.0,,,
14025091,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183.0,12060,M,870360,EUR,833068800,M,2,2,False,34.0,28.0,1.0,1.0,0.0,14.0,17.0,14.0,17.0,5.0,5.0,8.0,,2.0,,,,,,,,90.0,58.0,7.4,0.484313,,0,,0.34,0.15,0.36,,daniel.chitiva,3.0,1.0,2.0,7.0,1.0,,,,1.0,2.0,13.0,,1.0,,,,1.0,,,6.0,,,1.0,5.0,,,,,,,,
14025091,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182.0,5795,M,1109771,EUR,1076025600,M,20,20,False,33.0,29.0,4.0,2.0,0.0,13.0,14.0,16.0,19.0,2.0,,5.0,,,,,,,,,,56.0,39.0,6.6,0.00885159,,0,,0.05,0.01,-0.09,,,,,,1.0,,1.0,1.0,,,2.0,6.0,,,,,,,,2.0,,,,,,,,,,,,,
14025091,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185.0,1026,M,193554,EUR,798076800,M,19,19,False,27.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,13.0,3.0,3.0,2.0,,2.0,,,,,,,,71.0,34.0,6.7,0.02212,,0,,0.18,-0.04,0.14,,,,,,1.0,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
14025091,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174.0,1388,M,988275,EUR,936144000,M,3,3,False,35.0,29.0,2.0,,0.0,9.0,12.0,20.0,23.0,3.0,2.0,3.0,,,,,,,,,,90.0,64.0,6.9,0.0156302,,0,,-0.49,0.16,0.32,,,6.0,1.0,1.0,6.0,1.0,1.0,,,1.0,,15.0,,1.0,,,,,,,6.0,,,,3.0,,,,,,,,
14025091,away,Crystal Palace,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185.0,26789,M,845286,EUR,888364800,F,7,7,False,22.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,16.0,5.0,2.0,5.0,,1.0,,,,,,,,90.0,35.0,7.5,0.0043372,,2,,0.05,0.05,0.16,,ismaila_sarr18,,,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,10.0,1.4291,,0.43,,,2.0,,1.0,1.0,,,,,1.0,,0.8909,1.0,1.0,1.0,,
14025091,away,Crystal Palace,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184.0,6890,M,794338,EUR,839203200,F,18,18,False,36.0,32.0,1.0,1.0,0.0,12.0,14.0,20.0,22.0,4.0,,4.0,,2.0,,,,,,,,86.0,49.0,7.8,0.173412,,0,,0.28,-0.55,-0.07,,kamadadaichi,1.0,,,7.0,,1.0,1.0,,1.0,1.0,6.0,,,,,,,3.0,2.0,3.0,,,,2.0,,,,,,1.0,1.0,
14025091,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192.0,9441,M,848276,EUR,867456000,F,14,14,False,12.0,7.0,,,0.0,4.0,4.0,3.0,8.0,4.0,3.0,2.0,,,,,,,,,,85.0,24.0,6.8,0.326054,,1,,-0.2,0.07,0.18,,Matetajphilippe,1.0,,2.0,2.0,1.0,1.0,1.0,,,4.0,11.0,0.7884,,0.32,,,,1.0,1.0,,,,,,1.0,,0.757,,1.0,,,
14025091,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179.0,5444,M,355796,EUR,783043200,M,8,8,True,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,8.0,2.0,1.0,1.0,,1.0,,,,,,,,34.0,20.0,6.7,0.0072802,,1,,0.05,0.32,-0.06,,jeffersonlerma,,,,2.0,1.0,,,,,1.0,3.0,0.3591,1.0,-0.51,,,1.0,,,1.0,,,,,1.0,,0.2278,1.0,,,,1.0
14025091,away,Crystal Palace,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,M,10,10,True,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,4.0,,3.0,,3.0,,,,,,,,19.0,19.0,6.6,0.00861987,,1,,-0.06,0.05,0.14,,,,,1.0,3.0,,2.0,2.0,,1.0,,1.0,0.0245,1.0,-0.21,,,,1.0,,,1.0,,1.0,,,,,,,,,
14025091,away,Crystal Palace,Justin Devenny,devenny-justin,J. Devenny,M,55,184.0,726,M,1084311,EUR,1065830400,M,55,55,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,13.0,4.0,6.6,0.00113561,,0,,-0.04,,0.17,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14025091,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175.0,676,M,43215,EUR,670809600,D,17,17,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,12.0,5.0,6.8,0.00303273,,0,,0.01,0.04,0.15,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
14025091,away,Crystal Palace,Walter Benítez,walter-benitez,W. Benítez,G,44,193.0,4350,M,249859,EUR,727401600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025091,away,Crystal Palace,Romain Esse,romain-esse,R. Esse,M,14,178.0,1101,M,1438837,EUR,1115942400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025091,away,Crystal Palace,Borna Sosa,borna-sosa,B. Sosa,M,24,187.0,3741,M,357584,EUR,885340800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,BornaSosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025091,away,Crystal Palace,Kaden Rodney,kaden-rodney,K. Rodney,M,8,189.0,227,M,1185603,EUR,1097107200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025091,away,Crystal Palace,Rio Cardines,rio-cardines,R. Cardines,F,7,187.0,217,M,1469007,EUR,1136592000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Rio Cardines,,,,,,,,,,,,,,,,,
