match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_keyPass,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_goals
10390025,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,90,90,False,33.0,22.0,19.0,9.0,15.0,16.0,7.0,17.0,1.0,8.0,2.0,2.0,90.0,40.0,6.6,11.0,0.0,0.0,0.0010994,0,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390025,home,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,,796279,EUR,907027200,D,23,23,False,19.0,18.0,1.0,,13.0,13.0,5.0,7.0,,2.0,,,64.0,25.0,6.4,3.0,0.0,0.0,0.014343,0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10390025,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,False,,,,,,,,,,,,,1.0,,3.0,,0.0,0.0,0.0,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10390025,home,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,54.0,50.0,8.0,5.0,37.0,38.0,13.0,16.0,1.0,7.0,,,90.0,73.0,7.8,4.0,0.2212,0.0,0.0146441,2,,,,,3.0,3.0,8.0,,,1.0,True,2.0,1.0,2.0,5.0,3.0,5.0,2.0,,,,,,,,,,,,,
10390025,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,False,32.0,24.0,,,19.0,24.0,6.0,9.0,2.0,4.0,,,90.0,64.0,7.7,9.0,0.0526,0.0,0.308097,1,,,,1.0,2.0,4.0,13.0,,1.0,2.0,,,2.0,1.0,3.0,,10.0,8.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10390025,home,Nice,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,nicolas_pepe19,593526,EUR,801705600,M,29,29,False,26.0,23.0,,,7.0,8.0,17.0,20.0,,4.0,,,79.0,46.0,6.8,10.0,0.3237,0.0,0.205071,5,,,,2.0,,5.0,5.0,,1.0,,,2.0,2.0,3.0,,,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,3.0,,,,,,
10390025,home,Nice,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,,307284,EUR,746841600,M,99,99,False,53.0,45.0,8.0,3.0,31.0,32.0,14.0,21.0,1.0,3.0,,,90.0,63.0,7.0,8.0,0.0,0.0,0.0191235,0,,,,,,1.0,1.0,,1.0,,,1.0,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,
10390025,home,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,35.0,32.0,4.0,2.0,21.0,21.0,11.0,14.0,1.0,3.0,,,64.0,43.0,6.9,4.0,0.0,0.0,0.00285441,0,,,,,,2.0,2.0,,,,,,1.0,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,
10390025,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,M,10,10,False,31.0,24.0,1.0,1.0,19.0,22.0,5.0,9.0,1.0,5.0,,,64.0,40.0,6.9,9.0,0.0426,0.1803,0.0194367,2,,,,,1.0,2.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,2.0,,,,,
10390025,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,19.0,12.0,1.0,1.0,7.0,8.0,5.0,13.0,1.0,1.0,,,45.0,31.0,7.1,9.0,0.0,0.0,0.0382665,0,,,,2.0,1.0,2.0,7.0,,1.0,,,1.0,1.0,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,2.0,,,,,,
10390025,home,Nice,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,LeTigre,84744,EUR,686966400,F,7,7,False,23.0,18.0,4.0,3.0,6.0,6.0,12.0,17.0,,2.0,,,90.0,32.0,6.4,8.0,0.6028,0.4241,0.032437,5,,,,,3.0,6.0,4.0,,,1.0,,4.0,1.0,2.0,,,,,,1.0,,,2.0,,1.0,3.0,2.0,1.0,1.0,,
