match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_hitWoodwork,stat_ownGoals,stat_lastManTackle,stat_totalOffside
12764383,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37545,M,bradley_b,996952,EUR,1030924800,F,29,29,False,16.0,11.0,,,0.0,2.0,2.0,15.0,1.0,,,,63.0,31.0,6.7,11.0,0.063461,0,,9.0,1.0,,4.0,3.0,,,4.0,,,,,,,1.0,,2.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,
12764383,home,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23528,M,RKM,871706,EUR,912816000,F,23,23,True,8.0,5.0,,,0.0,,1.0,7.0,2.0,,,,51.0,22.0,7.3,5.0,0.079129,5,,5.0,,,4.0,9.0,,2.0,3.0,3.0,,1.0,3.0,,2.0,,,2.0,2.0,2.0,1.0,0.6171,,2.0,,2.0,,,,1.0,,,,,
12764383,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37245,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,35.0,31.0,4.0,3.0,0.0,11.0,15.0,20.0,4.0,,,,27.0,48.0,6.9,9.0,0.0693872,1,,20.0,,,6.0,4.0,,5.0,,,,,1.0,,,,,,,3.0,,0.0666,,2.0,,1.0,,,,1.0,,,,,
12764383,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19315,M,kanginlee,917087,EUR,982540800,M,19,19,True,14.0,14.0,1.0,1.0,0.0,5.0,5.0,12.0,3.0,,,,27.0,27.0,7.2,3.0,0.163946,0,,11.0,3.0,2.0,2.0,4.0,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,3.0,,,1.0,,,1.0,,,,,
12764383,home,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,92603,M,DD14,1154605,EUR,1117756800,F,14,14,True,9.0,6.0,,,0.0,1.0,1.0,10.0,1.0,,,,27.0,16.0,6.6,7.0,0.00728883,1,,5.0,2.0,,2.0,2.0,,1.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,,0.0492,,,,,,Désiré Doué,,,,,,,
12764383,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17540,M,lberaldo,1108441,EUR,1069632000,D,35,35,True,8.0,8.0,,,0.0,8.0,8.0,,1.0,,,,1.0,10.0,,1.0,8.78e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Lucas Beraldo,,,,,,,
12764383,home,Paris Saint-Germain,Louis Mouquet,mouquet-louis,L. Mouquet,G,1,187,268,M,,1167159,EUR,1090368000,G,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,home,Paris Saint-Germain,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5082,M,,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,home,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,home,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,home,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21883,M,,1473491,EUR,1147824000,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1941,M,,164343,EUR,694310400,G,13,13,False,42.0,22.0,25.0,5.0,0.0,18.0,21.0,21.0,8.0,,3.0,5.0,90.0,53.0,6.8,20.0,0.0007417,0,1.1033,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12764383,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1643,M,,1084081,EUR,1051228800,D,4,4,False,31.0,26.0,3.0,1.0,0.0,21.0,23.0,8.0,4.0,,,,90.0,51.0,6.7,7.0,0.00189875,0,,5.0,,,7.0,8.0,5.0,,,,,,,,,4.0,1.0,7.0,3.0,,,,,,,1.0,1.0,Arnau Martinez,,2.0,,,,,
12764383,away,Girona FC,David López,david-lopez,D. López,D,5,185,548,M,,135116,EUR,623894400,D,5,5,False,30.0,28.0,4.0,2.0,0.0,23.0,24.0,6.0,2.0,,,,90.0,39.0,7.0,3.0,0.001732,0,,5.0,,,2.0,4.0,1.0,,,,,,,,,2.0,1.0,3.0,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,,,
12764383,away,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2132,M,,856250,EUR,924566400,D,18,18,False,45.0,42.0,5.0,4.0,0.0,24.0,25.0,20.0,3.0,,,,90.0,56.0,7.4,3.0,0.00890628,0,,18.0,,,3.0,3.0,1.0,,,,,,,,,4.0,,2.0,2.0,,1.0,,,,,1.0,,,,1.0,4.0,,,1.0,
12764383,away,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,MGutiérrez,908716,EUR,996192000,D,3,3,False,40.0,31.0,5.0,3.0,0.0,20.0,24.0,19.0,10.0,,,,90.0,60.0,7.1,12.0,0.0702303,0,,12.0,3.0,1.0,1.0,4.0,,,1.0,,,,,,,3.0,,3.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
12764383,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,913,M,,973699,EUR,918950400,M,23,23,False,32.0,27.0,,,0.0,13.0,16.0,17.0,6.0,,,,66.0,42.0,6.7,8.0,0.00635218,0,,14.0,1.0,,4.0,3.0,1.0,2.0,,,,,,,,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,
12764383,away,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14308,M,oriolromeu,69416,EUR,685670400,M,14,14,False,40.0,33.0,2.0,,0.0,23.0,25.0,15.0,1.0,,,,90.0,58.0,6.6,10.0,0.0114338,0,,10.0,,,8.0,8.0,2.0,2.0,,,,,,,,2.0,,6.0,2.0,1.0,4.0,,,,,1.0,1.0,,,,2.0,,,,
12764383,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5445,M,viktortsygankov,319735,EUR,879552000,M,8,8,False,24.0,18.0,,,0.0,10.0,10.0,17.0,1.0,,,,88.0,42.0,6.8,13.0,0.105308,0,,8.0,3.0,,3.0,1.0,,1.0,,,,,,,,1.0,2.0,1.0,1.0,,2.0,,,1.0,,,3.0,,,,,,,,
12764383,away,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7945,M,donnyvdbeek,361790,EUR,861321600,M,6,6,False,11.0,7.0,,,0.0,4.0,4.0,7.0,1.0,,,,58.0,20.0,6.8,5.0,0.00065375,1,,3.0,,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,0.08,,,,1.0,,,,,1.0,,,,
12764383,away,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3604,M,bryan11gil,910026,EUR,981849600,M,20,20,False,35.0,30.0,,,0.0,12.0,13.0,23.0,5.0,,,,66.0,52.0,7.5,8.0,0.0822804,0,,19.0,1.0,1.0,3.0,10.0,,1.0,5.0,3.0,,,,,,,,4.0,4.0,3.0,,,,1.0,,,,,,,,,,,1.0
12764383,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1873,M,,32048,EUR,529459200,F,7,7,False,13.0,9.0,,,0.0,5.0,7.0,6.0,1.0,,,,58.0,23.0,7.1,5.0,0.00857419,2,,4.0,,,3.0,3.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,0.1685,0.0869,,True,,1.0,,,1.0,1.0,,,,
12764383,away,Girona FC,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3513,M,,827064,EUR,854668800,F,11,11,True,6.0,4.0,,,0.0,3.0,4.0,2.0,2.0,,,,32.0,11.0,6.5,5.0,0.0009074,0,,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,
12764383,away,Girona FC,Portu,portu,Portu,F,8,167,872,M,,218616,EUR,706406400,F,24,24,True,8.0,7.0,,,0.0,5.0,5.0,3.0,,,,,32.0,11.0,6.2,2.0,0.0209137,0,,2.0,,,5.0,3.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,
12764383,away,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176,9792,M,yaser_asprilla_10,1092769,EUR,1069200000,M,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,24.0,13.0,6.1,5.0,0.00067029,0,,1.0,,,8.0,1.0,,4.0,,,,,,,,,,1.0,1.0,,3.0,,,,,,1.0,Yaser Asprilla,,1.0,,,,,
12764383,away,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1618,M,,1106573,EUR,1096761600,M,22,22,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,24.0,7.0,6.7,,0.00048442,0,,1.0,,,1.0,1.0,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,Jhon Solis,,,1.0,,,,
12764383,away,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,582,M,,1002347,EUR,1028160000,D,16,16,True,2.0,,1.0,,0.0,,,2.0,,,,,2.0,4.0,,2.0,,0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12764383,away,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1238,M,,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2818,M,,44864,EUR,636940800,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,177,M,,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,away,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1454,M,,826013,EUR,949017600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764383,away,Girona FC,Bojan Miovski,bojan-miovski,B. Miovski,F,28,188,1323,M,,945768,EUR,930182400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
