match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_wonTackle,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_wasFouled,stat_fouls,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented
10389880,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,False,21.0,16.0,1.0,,5.0,6.0,15.0,2.0,,79.0,38.0,7.5,9.0,0.2483,0.6187,0.0385135,2,11.0,,,4.0,5.0,,,2.0,,,3.0,,1.0,,,2.0,,,Hugo Ekitiké,,,,3.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,
10389880,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,11.0,11.0,,,1.0,1.0,10.0,1.0,,11.0,15.0,6.8,1.0,0.0378,0.0,0.0118735,1,10.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
10389880,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,28,28,True,5.0,5.0,,,3.0,3.0,2.0,,,11.0,6.0,6.5,,0.0,0.0,0.0138175,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,True,9.0,9.0,,,9.0,9.0,,2.0,,9.0,12.0,6.8,1.0,0.0,0.0,0.000104223,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,Sergio Rico,sergio-rico,S. Rico,G,1,195,718,M,,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,19,19,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,Ayman Kari,ayman-kari,A. Kari,F,,180,678,M,,1142673,EUR,1100822400,M,36,36,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,home,Paris Saint-Germain,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,,1154632,EUR,1116028800,F,37,37,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Ilyes Housni,,,,,,,,,,,,,,,,,,,,
10389880,away,Angers,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,166,M,,361314,EUR,861321600,G,1,1,False,16.0,13.0,5.0,2.0,12.0,15.0,1.0,8.0,,90.0,28.0,6.8,3.0,0.0,0.0,0.000141416,0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,4.0,1.0,1.0,1.0,-0.0594
10389880,away,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,False,30.0,27.0,3.0,2.0,15.0,15.0,16.0,1.0,,90.0,43.0,6.5,6.0,0.0,0.0,0.00647945,0,12.0,1.0,,2.0,4.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,
10389880,away,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,,342911,EUR,758937600,D,22,22,False,37.0,36.0,1.0,1.0,30.0,31.0,6.0,3.0,,90.0,43.0,6.6,1.0,0.0,0.0,0.00248329,0,6.0,,,1.0,3.0,,,,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10389880,away,Angers,Miha Blažič,miha-blazic,M. Blažič,D,16,185,178,M,,96552,EUR,736819200,D,5,5,False,35.0,32.0,2.0,2.0,21.0,24.0,11.0,2.0,,90.0,41.0,6.4,3.0,0.0,0.0,0.00274102,0,11.0,,,1.0,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,
10389880,away,Angers,Souleyman Doumbia,souleyman-doumbia,S. Doumbia,D,15,175,136,M,,366760,EUR,843523200,D,3,3,False,32.0,27.0,3.0,1.0,11.0,14.0,21.0,3.0,,90.0,49.0,6.6,10.0,0.0,0.0,0.00790054,0,16.0,3.0,,1.0,5.0,1.0,,,1.0,,3.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,
10389880,away,Angers,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1300,M,,859021,EUR,947635200,M,2,2,False,46.0,41.0,2.0,,16.0,18.0,28.0,4.0,,80.0,57.0,6.3,9.0,0.0,0.0,0.0202148,0,25.0,,,7.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,3.0,2.0,,,,,3.0,,1.0,,,,,,,,
10389880,away,Angers,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,nabilbentaleb,368120,EUR,785635200,M,6,6,False,76.0,72.0,4.0,3.0,34.0,37.0,39.0,10.0,,90.0,86.0,6.5,9.0,0.0,0.0,0.0254404,0,38.0,,,5.0,3.0,1.0,,,,,3.0,,1.0,,,2.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,
10389880,away,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,False,23.0,20.0,2.0,1.0,11.0,13.0,10.0,2.0,,62.0,35.0,6.4,8.0,0.0,0.0,0.0101653,0,9.0,,,3.0,2.0,1.0,,,1.0,,2.0,,4.0,True,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10389880,away,Angers,Adrien Hunou,adrien-hunou,A. Hunou,M,23,176,98,M,,283083,EUR,758937600,M,23,23,False,23.0,17.0,1.0,,9.0,10.0,15.0,5.0,,61.0,34.0,6.6,11.0,0.0,0.0,0.0247725,0,9.0,2.0,1.0,2.0,2.0,,,,,,,,2.0,,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
10389880,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,39.0,37.0,3.0,3.0,17.0,17.0,22.0,10.0,,62.0,49.0,7.4,5.0,0.1078,0.0,0.0725386,2,20.0,,,1.0,3.0,,,,,,2.0,,1.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,
10389880,away,Angers,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,,1029018,EUR,992736000,F,19,19,False,7.0,5.0,,,3.0,4.0,4.0,3.0,,80.0,18.0,6.2,7.0,0.1499,0.0,0.000647182,1,2.0,1.0,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,
10389880,away,Angers,Amine Salama,amine-salama,A. Salama,F,19,192,769,M,,1175856,EUR,963878400,F,11,11,True,11.0,10.0,,,4.0,4.0,7.0,3.0,,29.0,11.0,6.5,1.0,0.0,0.0,0.0085712,0,6.0,,,,,,,,,,,,,,,,,,Salama,,,,,,,,,,,,,,,,,,,,
10389880,away,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,M,28,28,True,12.0,7.0,,,1.0,2.0,10.0,2.0,,28.0,17.0,6.3,7.0,0.1388,0.0,0.0171424,2,6.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,
10389880,away,Angers,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175,14009,M,Sofianeboufal_19,257205,EUR,748224000,F,7,7,True,26.0,22.0,,,7.0,8.0,18.0,4.0,,28.0,33.0,6.4,9.0,0.0,0.0,0.0286464,0,15.0,,,6.0,,1.0,,,,,,,1.0,,,,,3.0,,,,,1.0,3.0,,,,,1.0,,,,,,,,,,
10389880,away,Angers,Sada Thioub,thioub-sada,S. Thioub,M,,179,120,,,787542,EUR,801964800,M,92,92,True,3.0,3.0,,,1.0,1.0,2.0,1.0,,10.0,5.0,6.6,1.0,0.0888,0.0,0.0010787,1,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389880,away,Angers,Waniss Taibi,waniss-taibi,W. Taibi,M,26,184,334,M,,1002623,EUR,1013040000,M,26,26,True,3.0,3.0,,,2.0,2.0,1.0,,,10.0,4.0,6.5,,0.0,0.0,0.00018259,0,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10389880,away,Angers,Theo Borne,borne-theo,T. Borne,G,16,191,16,M,,1146236,EUR,1026691200,G,40,40,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389880,away,Angers,Ousmane Camara,ousmane-camara,O. Camara,D,4,197,1730,M,,1049538,EUR,1046908800,D,29,29,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Ousmane Camara,,,,,,,,,,,,,,,,,,,,
10389880,away,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,,1462778,EUR,961113600,D,37,37,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Lilian Raolisoa,,,,,,,,,,,,,,,,,,,,
10389880,away,Angers,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2309,M,,1146148,EUR,1115424000,F,24,24,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Jean Bahoya,,,,,,,,,,,,,,,,,,,,
