match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalClearance,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_clearanceOffLine,stat_bigChanceMissed,stat_penaltyConceded,player_sofascoreId,stat_onTargetScoringAttempt,stat_penaltyWon,stat_goals
10585001,away,KAA Gent,Michael Ngadeu,,,michael-ngadeu,M. Ngadeu,D,5,190,816,M,245705,EUR,659318400,D,5,5,False,,51.0,49.0,6.0,5.0,32.0,33.0,18.0,4.0,,,,,,90.0,65.0,7.9,3.0,0,17.0,,,3.0,5.0,,3.0,3.0,3.0,,1.0,2.0,3.0,,,,,2.0,,,2.0,,,,,,,,,,,
10585001,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,603,M,801003,EUR,870912000,D,23,23,False,,53.0,47.0,5.0,4.0,26.0,28.0,25.0,4.0,,,,,,90.0,64.0,7.2,7.0,1,21.0,,,4.0,9.0,,1.0,1.0,1.0,,2.0,6.0,3.0,2.0,2.0,1.0,,,,,2.0,,,,1.0,,,,,,,
10585001,away,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,,41.0,30.0,4.0,2.0,13.0,19.0,23.0,7.0,,,,,,90.0,71.0,6.9,20.0,0,17.0,1.0,,4.0,6.0,,4.0,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,,,,5.0,,,,,,,,,,,,,
10585001,away,KAA Gent,Vadis Odjidja-Ofoe,Vadis,Odjidja-Ofoe,vadis-odjidja-ofoe,V. Odjidja-Ofoe,M,8,185,357,M,17806,EUR,604022400,M,8,8,False,True,60.0,53.0,7.0,6.0,23.0,24.0,36.0,6.0,,,,,,90.0,69.0,7.0,8.0,1,30.0,,,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10585001,away,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,164,M,45990,EUR,572832000,M,24,24,False,,64.0,53.0,6.0,4.0,26.0,29.0,36.0,10.0,,,,,,90.0,78.0,7.8,14.0,2,27.0,1.0,,1.0,6.0,1.0,1.0,5.0,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,
10585001,away,KAA Gent,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,289,M,839898,EUR,863827200,M,14,14,False,,32.0,24.0,3.0,2.0,6.0,8.0,28.0,4.0,,,,,,81.0,52.0,7.2,13.0,2,20.0,4.0,,4.0,5.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,,
10585001,away,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1229,M,942937,EUR,929491200,F,7,7,False,,31.0,21.0,2.0,1.0,9.0,10.0,21.0,5.0,,,,,,81.0,42.0,7.4,14.0,2,12.0,,1.0,5.0,4.0,1.0,,2.0,,2.0,2.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,2.0,1.0,
10585001,away,KAA Gent,Laurent Depoitre,,,laurent-depoitre,L. Depoitre,F,29,191,126,M,171235,EUR,597456000,F,29,29,False,,15.0,12.0,1.0,1.0,1.0,1.0,14.0,1.0,,,,,,60.0,24.0,6.9,5.0,0,11.0,,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,2.0,,,,,,,
10585001,away,KAA Gent,Andrew Hjulsager,,,andrew-hjulsager,A. Hjulsager,M,17,177,167,M,186807,EUR,790128000,F,17,17,False,,27.0,21.0,,,5.0,6.0,24.0,2.0,,,,,,60.0,38.0,6.6,13.0,1,17.0,3.0,,3.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,,,2.0,,,,,,1.0,,
10585001,away,KAA Gent,Ibrahim Salah,,,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,16,16,True,,6.0,4.0,,,1.0,2.0,4.0,,,,,,,30.0,11.0,6.2,5.0,0,3.0,,1.0,7.0,,1.0,,,,,2.0,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,
10585001,away,KAA Gent,Hugo Cuypers,,,hugo-cuypers,H. Cuypers,F,9,185,1406,M,836289,EUR,855273600,F,11,11,True,,9.0,5.0,,,2.0,3.0,6.0,3.0,,,,,,30.0,14.0,7.2,6.0,1,3.0,,1.0,1.0,4.0,,,2.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0
10585001,away,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,67,M,247321,EUR,705456000,D,31,31,True,,8.0,4.0,2.0,,4.0,6.0,2.0,2.0,,,,,,9.0,9.0,6.6,4.0,0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10585001,away,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3758,M,838805,EUR,939686400,F,10,10,True,,5.0,4.0,,,1.0,1.0,4.0,2.0,,,,,,9.0,8.0,6.5,3.0,0,3.0,,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10585001,away,KAA Gent,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585001,away,KAA Gent,Andreas Hanche-Olsen,,,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,376,M,794294,EUR,853459200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585001,away,KAA Gent,Darko Lemajić,,,darko-lemajic,D. Lemajić,F,22,198,370,M,794596,EUR,745804800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
