match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_expectedGoals,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_lastManTackle
12450229,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,F,26,26,False,30.0,23.0,3.0,3.0,0.0,10.0,11.0,14.0,23.0,,4.0,,,,,,,90.0,54.0,7.5,16.0,0.0568355,6,,4.0,1.0,6.0,6.0,,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,,2.0,2.0,2.0,,,0.3586,2.0,,2.0,2.0,0.9833,,,,
12450229,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,True,13.0,11.0,,,0.0,6.0,6.0,5.0,7.0,,2.0,,,,,,,22.0,18.0,6.3,5.0,0.00890933,0,,,,4.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,17,17,True,10.0,5.0,,,0.0,,2.0,5.0,8.0,,2.0,,,,,,,22.0,14.0,6.8,6.0,0.00333814,0,,,,3.0,5.0,,1.0,,,,1.0,,,,,,,,3.0,1.0,,,,,2.0,,,,,,,,
12450229,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,14,14,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,,9.0,7.0,6.5,4.0,0.00710028,0,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,11.0,10.0,,,0.0,4.0,5.0,6.0,6.0,,,,,,,,,8.0,12.0,6.8,1.0,0.0609443,0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,348,M,330099,EUR,829526400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,home,Stade Brestois,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,25.0,20.0,8.0,4.0,0.0,20.0,25.0,,,,5.0,,1.0,4.0,,,,90.0,33.0,6.8,6.0,3.961e-05,0,0.8931,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
12450229,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,16.0,12.0,1.0,,0.0,8.0,9.0,4.0,11.0,3.0,,,,,,,,45.0,33.0,6.6,11.0,0.00569019,1,,4.0,,2.0,2.0,,1.0,,,,,,,1.0,,Enzo Tchato Mbiayi,,,2.0,1.0,,,,0.1067,,,,1.0,0.09,,,,
12450229,away,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,1170536,EUR,1122076800,D,47,47,False,43.0,41.0,3.0,3.0,0.0,35.0,36.0,6.0,7.0,3.0,4.0,,,,,,,75.0,61.0,7.2,5.0,0.00571963,0,,,,1.0,3.0,,,,,1.0,3.0,1.0,2.0,,,Yael Mouanga,,,,,,1.0,,,1.0,,,,,,,,
12450229,away,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,28.0,27.0,1.0,,0.0,24.0,24.0,3.0,4.0,7.0,3.0,,,,,,,90.0,38.0,6.7,1.0,0.00060683,0,,,,5.0,2.0,,,,,1.0,,,,1.0,,,,,2.0,,,1.0,,,5.0,,,,,,,,
12450229,away,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,21,21,False,41.0,36.0,5.0,2.0,0.0,24.0,26.0,12.0,17.0,5.0,1.0,,,,,,,90.0,59.0,6.7,9.0,0.0119519,1,,2.0,,4.0,2.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,1.0,,0.0167,2.0,,,,,,,,
12450229,away,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,27.0,25.0,2.0,1.0,0.0,17.0,18.0,9.0,11.0,3.0,3.0,,,,,,,90.0,49.0,6.5,8.0,0.328341,0,,2.0,1.0,4.0,2.0,2.0,,2.0,1.0,1.0,,,3.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,
12450229,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,False,19.0,18.0,1.0,1.0,0.0,10.0,11.0,8.0,9.0,,4.0,,,,,,,66.0,36.0,6.9,8.0,0.0352082,1,,1.0,,7.0,6.0,1.0,2.0,,,1.0,3.0,2.0,4.0,4.0,1.0,,,,1.0,2.0,1.0,,,0.1742,,,,,,,,,
12450229,away,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,30.0,23.0,3.0,,0.0,13.0,16.0,10.0,14.0,1.0,5.0,,,,,,,90.0,59.0,6.9,16.0,0.0240029,0,,,,8.0,12.0,1.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,,,,,5.0,,1.0,,,,,,,,,,,
12450229,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,32.0,26.0,2.0,1.0,0.0,16.0,21.0,10.0,11.0,2.0,11.0,,,,,,,56.0,44.0,6.4,12.0,0.0128005,0,,,,5.0,1.0,,1.0,2.0,,,,,2.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,
12450229,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,False,19.0,13.0,,,0.0,4.0,6.0,9.0,18.0,,5.0,,,,,,,90.0,42.0,6.6,15.0,0.00902079,3,,5.0,,9.0,5.0,2.0,2.0,5.0,3.0,1.0,,,,3.0,1.0,Khalil Fayad,,,,2.0,1.0,,,0.258,,,2.0,,,,,1.0,
12450229,away,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,False,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,,,,,,,,,66.0,14.0,6.6,5.0,0.00592367,0,,,,2.0,2.0,,,,,,,,3.0,1.0,1.0,Junior Ndiaye,,,,2.0,,,,,1.0,,,,,,,1.0,
12450229,away,Montpellier,Wilfried Ndollo Bille,wilfried-ndollo-bille,W. N. Bille,D,49,172,67,M,2063925,EUR,1113523200,D,49,49,True,18.0,15.0,1.0,,0.0,10.0,12.0,5.0,6.0,,1.0,,,,,,,45.0,38.0,6.5,11.0,0.00322676,0,,,,6.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,6.0,3.0,,Wilfried Ndollo Bille,,,,,,,,,,,,,,,,,
12450229,away,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,True,26.0,22.0,4.0,3.0,0.0,16.0,17.0,6.0,10.0,,4.0,,,,,,,34.0,33.0,6.8,6.0,0.00707763,0,,1.0,,1.0,3.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
12450229,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,True,12.0,7.0,1.0,,0.0,3.0,4.0,4.0,8.0,,2.0,,,,,,,24.0,21.0,6.6,8.0,0.00172773,0,,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
12450229,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,,,,,,,,,24.0,8.0,6.4,3.0,0.0414361,0,,,,3.0,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
12450229,away,Montpellier,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,2,2,True,13.0,11.0,1.0,,0.0,10.0,11.0,1.0,2.0,1.0,2.0,,,,,,,15.0,17.0,6.4,3.0,0.00028463,0,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0
12450229,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,
12450229,away,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450229,away,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Théo Chennahi,,,,,,,,,,,,,,,,,
