match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_wonContest,stat_fouls,stat_challengeLost,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
10979293,home,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,26.0,17.0,14.0,5.0,16.0,20.0,1.0,6.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,90.0,35.0,6.7,9.0,0.0,0.0,0.00036487,0,-0.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10979293,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,False,41.0,26.0,8.0,3.0,9.0,15.0,19.0,30.0,1.0,2.0,2.0,8.0,,,,90.0,70.0,6.8,22.0,0.0,0.0,0.138861,0,,,,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10979293,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,False,28.0,24.0,6.0,4.0,17.0,18.0,7.0,10.0,2.0,7.0,4.0,1.0,,,,90.0,44.0,7.3,4.0,0.0189,0.0,0.00148463,1,,,,,,1.0,1.0,,2.0,4.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,
10979293,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,49.0,43.0,7.0,3.0,33.0,35.0,10.0,14.0,2.0,3.0,8.0,14.0,,,,90.0,67.0,7.5,7.0,0.0933,0.0883,0.00795178,1,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,MarcGuehi13,True,1.0,1.0,1.0,,,,,,,,,,
10979293,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,34.0,24.0,6.0,2.0,9.0,14.0,15.0,21.0,,1.0,2.0,12.0,,,,90.0,56.0,7.1,13.0,0.0,0.0,0.00944675,0,,,,1.0,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,
10979293,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,36.0,26.0,6.0,1.0,7.0,11.0,19.0,25.0,,3.0,,10.0,,,,71.0,43.0,6.8,11.0,0.0,0.0,0.0222222,0,,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,
10979293,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,31.0,20.0,5.0,2.0,10.0,13.0,10.0,18.0,,5.0,,11.0,,,,84.0,48.0,7.2,14.0,0.0,0.0,0.0239128,0,,,,,,1.0,4.0,1.0,2.0,5.0,1.0,2.0,,,,,,,2.0,,,3.0,,,,,,,,
10979293,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,M,7,7,False,55.0,39.0,3.0,2.0,14.0,21.0,27.0,42.0,1.0,3.0,,6.0,,,,90.0,85.0,7.0,32.0,0.0584,0.4188,0.190787,2,,,,8.0,2.0,1.0,9.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,MOlise,,1.0,,,,1.0,1.0,2.0,1.0,,,,,
10979293,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,M,22,22,False,30.0,20.0,1.0,,9.0,11.0,11.0,19.0,2.0,8.0,1.0,3.0,,,,71.0,55.0,6.5,23.0,0.152,0.4028,0.0281287,2,,,,,,2.0,11.0,2.0,,6.0,2.0,5.0,,,,,,1.0,,,,,1.0,6.0,,1.0,1.0,,,
10979293,home,Crystal Palace,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18787,M,111850,EUR,721353600,M,11,11,False,31.0,24.0,2.0,1.0,10.0,12.0,15.0,22.0,,8.0,,8.0,,,,90.0,61.0,6.4,21.0,0.0193,0.0,0.0473408,1,,,,3.0,1.0,1.0,9.0,8.0,2.0,1.0,,5.0,,,5.0,wilfriedzaha,,,,,2.0,2.0,,,,1.0,,,,
