match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon,player_sofascoreId,stat_goals,stat_hitWoodwork,stat_bigChanceCreated
14065153,home,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,41,41,False,34.0,28.0,15.0,9.0,0.0,25.0,27.0,3.0,7.0,1.0,7.0,1.0,1.0,1.0,90.0,42.0,6.4,6.0,0.00163036,-0.0013,0,-0.2822,0.04,0.02,-0.33,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065153,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,38.0,30.0,4.0,,0.0,13.0,13.0,17.0,25.0,1.0,6.0,,,,62.0,46.0,6.4,10.0,0.0618873,,0,,0.3,0.16,-0.33,,,,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065153,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,78.0,70.0,3.0,,0.0,39.0,39.0,31.0,39.0,4.0,3.0,,,,90.0,91.0,5.9,9.0,0.0126001,,2,,0.14,0.15,-0.42,,,,3.0,1.0,,,,1.0,,1.0,True,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0492,0.0338,-0.29,,,,,,,,,,,,,,
14065153,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,71.0,67.0,5.0,3.0,0.0,41.0,41.0,26.0,30.0,7.0,4.0,,,,90.0,92.0,6.7,5.0,0.0128737,,0,,0.25,0.11,-0.44,,,,7.0,7.0,,,,,3.0,1.0,,4.0,,,,4.0,3.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,
14065153,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,36.0,29.0,3.0,,0.0,15.0,16.0,14.0,20.0,3.0,,,,,90.0,62.0,5.9,18.0,0.0953116,,0,,0.05,0.05,-0.41,,,,3.0,1.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,8.0,2.0,,,,,,,,,,
14065153,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,64.0,60.0,4.0,3.0,0.0,33.0,33.0,27.0,31.0,1.0,8.0,,,,83.0,73.0,7.1,5.0,0.0594725,,0,,0.08,0.3,-0.1,,,,1.0,5.0,,1.0,1.0,,1.0,,,,,,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
14065153,home,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,1142248,EUR,1134259200,M,22,22,False,24.0,19.0,3.0,,0.0,8.0,8.0,11.0,16.0,1.0,2.0,,,,62.0,37.0,6.7,11.0,0.215935,,1,,0.33,0.08,-0.13,,,,2.0,2.0,1.0,,,3.0,1.0,,,,,,,,1.0,,,0.062,,-0.27,,1.0,2.0,1.0,3.0,1.0,,,,,,,,
14065153,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,34.0,29.0,4.0,1.0,0.0,13.0,14.0,16.0,20.0,1.0,5.0,,,,90.0,49.0,5.6,9.0,0.0216554,,1,,-0.13,0.14,-0.55,,,,8.0,5.0,3.0,2.0,2.0,,2.0,3.0,,2.0,,,,3.0,,,,0.0916,,-0.17,1.0,,1.0,,1.0,1.0,1.0,,,,,,,
14065153,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,42.0,42.0,1.0,1.0,0.0,20.0,20.0,22.0,22.0,,3.0,,,,90.0,60.0,7.2,7.0,0.108443,,1,,0.09,0.26,-0.13,,,,9.0,8.0,3.0,6.0,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,0.0687,0.2621,0.31,1.0,1.0,,,1.0,,,,,,,,,
14065153,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,M,17,17,False,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,62.0,15.0,5.7,8.0,0.0007651,,0,,-0.05,-0.25,-0.15,,,,9.0,,1.0,3.0,,2.0,,4.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
