match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_goals
12764991,home,Omonia Nicosia,Saidou Alioum Moubarak,moubarak-saidou-alioum,S. A. Moubarak,M,11,174,211,M,1468011,EUR,1059091200,F,99,99,True,13.0,12.0,,0.0,4.0,4.0,11.0,3.0,,,45.0,29.0,6.7,8.0,0.0185988,1,,Saidou Alioum Moubarak,,,8.0,2.0,,3.0,3.0,,1.0,4.0,2.0,,2.0,,,1.0,,,1.0,,,,,0.032,,1.0,,1.0,0.0185,,,,,
12764991,home,Omonia Nicosia,Andronikos Kakoullis,andronikos-kakoullis,A. Kakoullis,F,80,180,641,M,899022,EUR,988848000,F,9,9,True,4.0,3.0,,0.0,2.0,2.0,3.0,1.0,,,30.0,10.0,6.4,4.0,0.00390395,1,,,,,1.0,1.0,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,0.092,3.0,,,,,,1.0,,,
12764991,home,Omonia Nicosia,Ewandro Costa,ewandro-costa,Ewandro,M,11,176,206,M,551468,EUR,826848000,M,11,11,True,6.0,2.0,,0.0,1.0,2.0,5.0,,,,14.0,9.0,6.2,6.0,0.0154498,0,,,,,1.0,1.0,,3.0,1.0,,,,,,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,
12764991,home,Omonia Nicosia,Loizos Loizou,loizos-loizou,L. Loizou,M,75,168,802,M,984062,EUR,1058486400,F,75,75,True,2.0,,,0.0,,1.0,1.0,1.0,,,8.0,8.0,6.7,5.0,,0,,,,,,,,1.0,3.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,
12764991,home,Omonia Nicosia,Francis Uzoho,francis-uzoho,F. Uzoho,G,23,196,1429,M,359670,EUR,909532800,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,home,Omonia Nicosia,Charalambos Kyriakidis,kyriakidis-charalambos,C. Kyriakidis,G,98,188,80,M,830296,EUR,912384000,G,98,98,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,home,Omonia Nicosia,Ádám Lang,adam-lang,Á. Lang,D,26,188,375,M,154406,EUR,727228800,D,22,22,True,,,,,,,,,,,,,,,,0,,Ádám,Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,home,Omonia Nicosia,Filip Helander,filip-helander,F. Helander,D,22,192,179,M,168749,EUR,735436800,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,home,Omonia Nicosia,Fotios Kitsos,fotios-kitsos,F. Kitsos,D,3,174,167,M,1005998,EUR,1049068800,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,home,Omonia Nicosia,Omer Atzili,omer-atzili,O. Atzili,M,77,179,320,M,292823,EUR,743731200,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,home,Omonia Nicosia,Charalampos Charalampous,charalampos-charalampous,C. Charalampous,M,76,171,237,M,1197022,EUR,1017878400,M,76,76,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Gabriel Kobylak,gabriel-kobylak,G. Kobylak,G,27,190,195,M,1009284,EUR,1014163200,G,27,27,False,18.0,16.0,4.0,0.0,15.0,16.0,2.0,6.0,2.0,3.0,90.0,26.0,7.4,2.0,0.00014489,0,1.4488,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,
12764991,away,Legia Warszawa,Paweł Wszołek,pawel-wszolek,P. Wszołek,D,7,186,1059,M,139152,EUR,704592000,D,13,13,False,39.0,34.0,2.0,0.0,16.0,17.0,24.0,5.0,,,90.0,52.0,7.9,7.0,0.0917256,1,,,,,19.0,2.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,0.0899,1.0,,,1.0,0.6074,,,,,1.0
12764991,away,Legia Warszawa,Radovan Pankov,radovan-pankov,R. Pankov,D,12,185,235,M,557336,EUR,807580800,D,12,12,False,50.0,45.0,8.0,0.0,29.0,32.0,18.0,4.0,,,90.0,60.0,7.2,6.0,0.012198,0,,,,4.0,16.0,,,1.0,2.0,,1.0,,,,,,,1.0,,,5.0,,1.0,1.0,1.0,,,,,,,,,,,
12764991,away,Legia Warszawa,Steve Kapuadi,kapuadi-steve,S. Kapuadi,D,3,196,1861,M,1019957,EUR,893894400,D,3,3,False,30.0,27.0,3.0,0.0,14.0,16.0,14.0,5.0,,,90.0,44.0,7.3,4.0,0.0101847,0,,,,2.0,13.0,,,4.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,10.0,,1.0,2.0,2.0,,2.0,,,,,,,,,
12764991,away,Legia Warszawa,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,705,M,846441,EUR,923616000,D,19,19,False,42.0,33.0,2.0,0.0,7.0,10.0,37.0,6.0,,,63.0,67.0,6.9,17.0,0.0221561,0,,,,,26.0,5.0,,5.0,3.0,1.0,,2.0,,,1.0,1.0,,,,,2.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,
12764991,away,Legia Warszawa,Bartosz Kapustka,bartosz-kapustka,B. Kapustka,M,67,179,1538,M,309648,EUR,851299200,M,67,67,False,51.0,40.0,2.0,0.0,15.0,16.0,39.0,7.0,,,90.0,70.0,7.6,17.0,0.101626,0,,,,2.0,27.0,4.0,2.0,4.0,9.0,1.0,2.0,3.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,,1.0,3.0,2.0,,,2.0,True,,,,,,,
12764991,away,Legia Warszawa,Rafał Augustyniak,rafal-augustyniak,R. Augustyniak,M,8,185,411,M,338475,EUR,750556800,M,8,8,False,42.0,38.0,2.0,1.0,14.0,16.0,27.0,3.0,,,90.0,73.0,8.0,8.0,0.497025,1,,,,2.0,25.0,1.0,1.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,10.0,1.0,2.0,3.0,3.0,0.0266,,,,,,,1.0,,,
12764991,away,Legia Warszawa,Ryoya Morishita,morishita-ryoya,R. Morishita,M,25,170,879,M,1020075,EUR,860716800,M,25,25,False,23.0,21.0,1.0,0.0,7.0,7.0,18.0,3.0,,,63.0,36.0,7.6,6.0,0.0244864,3,,,,1.0,14.0,2.0,,2.0,2.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,3.0,,,,,0.5534,1.0,,,2.0,0.8264,,1.0,,,1.0
12764991,away,Legia Warszawa,Kacper Chodyna,kacper-chodyna,K. Chodyna,M,11,176,216,M,942334,EUR,927504000,F,11,11,False,23.0,15.0,1.0,0.0,4.0,6.0,24.0,4.0,,,76.0,39.0,6.9,18.0,0.105548,1,,,,1.0,12.0,7.0,1.0,3.0,3.0,1.0,,2.0,1.0,,3.0,1.0,1.0,,,1.0,,,,2.0,1.0,0.0358,,,,,,1.0,,,,
12764991,away,Legia Warszawa,Marc Gual,marc-gual,M. Gual,F,28,184,480,M,860683,EUR,826675200,F,28,28,False,35.0,27.0,1.0,1.0,9.0,9.0,26.0,6.0,,,85.0,51.0,7.0,14.0,0.0480946,3,,,,,18.0,,,6.0,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,0.2439,1.0,,,,,,3.0,,,
12764991,away,Legia Warszawa,Luquinhas,luquinhas,Luquinhas,M,82,169,498,M,845787,EUR,843868800,F,82,82,False,31.0,29.0,,0.0,7.0,7.0,24.0,3.0,,,90.0,57.0,7.4,6.0,0.0725449,2,,,,,22.0,,,4.0,11.0,1.0,1.0,4.0,2.0,,1.0,,1.0,,,1.0,1.0,,2.0,6.0,1.0,0.0583,,3.0,,,,,1.0,,,
12764991,away,Legia Warszawa,Jurgen Çelhaka,jurgen-celhaka,J. Çelhaka,M,21,178,166,M,933882,EUR,976060800,M,21,21,True,9.0,9.0,,0.0,6.0,6.0,3.0,2.0,,,27.0,14.0,6.5,1.0,0.00572526,1,,,,,3.0,,,3.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,0.0594,,,,,,,,,,
12764991,away,Legia Warszawa,Patryk Kun,patryk-kun,P. Kun,M,23,165,251,M,281307,EUR,798336000,M,23,23,True,7.0,5.0,1.0,0.0,2.0,2.0,6.0,1.0,,,27.0,12.0,6.4,3.0,0.00241264,0,,,,,3.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12764991,away,Legia Warszawa,Mateusz Szczepaniak,szczepaniak-mateusz,M. Szczepaniak,M,71,179,248,M,1548949,EUR,1167955200,M,71,71,True,7.0,7.0,,0.0,1.0,1.0,6.0,1.0,,,14.0,12.0,7.3,3.0,0.0249874,1,,Mateusz Szczepaniak,,,6.0,,,2.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,0.4909,,,,1.0,0.7277,,,,,1.0
12764991,away,Legia Warszawa,Jordan Majchrzak,majchrzak-jordan,J. Majchrzak,F,30,189,477,M,1133052,EUR,1097193600,F,99,99,True,2.0,,,0.0,,,2.0,,,,9.0,9.0,6.7,5.0,,0,,,,,,,,2.0,3.0,,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,
12764991,away,Legia Warszawa,Wojciech Banasik,wojciech-banasik,W. Banasik,G,50,191,102,M,1594714,EUR,1147046400,G,50,50,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Marcel Mendes-Dudzinski,mendes-dudzinski-marcel,M. Mendes-Dudzinski,G,31,193,308,M,1146016,EUR,1116028800,G,31,31,True,,,,,,,,,,,,,,,,0,,Marcel Mendes-Dudzinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Artur Jędrzejczyk,artur-jedrzejczyk,A. Jędrzejczyk,D,55,189,520,M,54429,EUR,562982400,D,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Jan Ziółkowski,jan-ziolkowski,J. Ziółkowski,D,24,194,4010,M,1499991,EUR,1117929600,D,24,24,True,,,,,,,,,,,,,,,,0,,Jan Ziólkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Sergio Barcia,sergio-barcia,S. Barcia,D,6,186,169,M,1084706,EUR,978220800,D,42,42,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Tomáš Pekhart,tomas-pekhart,T. Pekhart,F,17,194,284,M,41999,EUR,612144000,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764991,away,Legia Warszawa,Migouel Alfarela,migouel-alfarela,M. Alfarela,F,19,173,293,M,1104297,EUR,879465600,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
