match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,captain,stat_penaltyConceded,stat_challengeLost,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_hitWoodwork,stat_punches,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_goalAssist
11352358,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,51.0,36.0,23.0,9.0,31.0,33.0,5.0,18.0,1.0,11.0,1.0,2.0,4.0,1.0,5.0,90.0,63.0,7.5,15.0,0.0,0.0,0.00146222,0,0.4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352358,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,33.0,27.0,2.0,,8.0,12.0,19.0,23.0,10.0,5.0,3.0,,,,,86.0,63.0,7.0,11.0,0.0,0.0,0.0673723,0,,2.0,1.0,1.0,5.0,1.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352358,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,77.0,69.0,5.0,3.0,37.0,39.0,32.0,38.0,2.0,4.0,,,,,,90.0,84.0,6.1,9.0,0.1221,0.0,0.0200996,2,,,1.0,1.0,2.0,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11352358,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,False,51.0,47.0,4.0,3.0,31.0,31.0,16.0,20.0,1.0,4.0,,,,,,64.0,58.0,5.7,4.0,0.0,0.0,0.00555199,0,,,1.0,1.0,3.0,,,,3.0,1.0,,,,2.0,,,,,True,1.0,,,,,,,,,,,,,,,
11352358,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,37.0,31.0,6.0,4.0,10.0,12.0,21.0,27.0,3.0,3.0,,,,,,90.0,50.0,6.3,10.0,0.0,0.0,0.0253879,0,,2.0,2.0,2.0,4.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352358,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,False,26.0,23.0,2.0,1.0,7.0,8.0,16.0,18.0,4.0,3.0,,,,,,67.0,33.0,6.9,4.0,0.0,0.0,0.0811051,0,,,,2.0,3.0,1.0,,,,,2.0,2.0,,1.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,
11352358,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,False,58.0,55.0,1.0,,17.0,18.0,38.0,41.0,9.0,2.0,4.0,,,,,90.0,70.0,6.9,5.0,0.0,0.0,0.0521167,0,,1.0,,1.0,4.0,,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
11352358,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,14.0,7.0,,,2.0,3.0,5.0,19.0,2.0,3.0,,,,,,67.0,32.0,6.6,18.0,0.0162,0.0,0.00709924,1,,8.0,,,4.0,1.0,2.0,2.0,2.0,,,,2.0,1.0,1.0,,,,,,2.0,1.0,andreaspereira,,,,,,,,,,,,
11352358,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,F,8,8,False,36.0,28.0,1.0,,5.0,8.0,24.0,30.0,2.0,4.0,2.0,,,,,90.0,49.0,7.0,12.0,0.0468,0.2147,0.136285,2,,2.0,,,4.0,,1.0,,,,,,2.0,2.0,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,
11352358,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,26.0,15.0,2.0,,5.0,6.0,10.0,20.0,3.0,3.0,,,,,,86.0,42.0,6.4,17.0,0.0503,0.0,0.100126,2,,,7.0,2.0,13.0,4.0,1.0,,4.0,,1.0,1.0,1.0,,,2.0,,,,,1.0,,RJimenez9,,,1.0,,,,,,,,,
