match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,player_lastName,stat_goalAssist,stat_goals,stat_errorLeadToAShot
11360050,home,TuS Bersenbrück,Nico Meyer,Nico Meyer,nico-meyer,N. Meyer,F,20,,0,M,1518787,EUR,,F,20,20,True,8.0,6.0,2.0,1.0,2.0,2.0,4.0,6.0,3.0,,,,,,,,30.0,11.0,6.5,4.0,0,,3.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
11360050,home,TuS Bersenbrück,Santiago Aloi,,santiago-aloi,S. Aloi,M,27,179.0,3,M,380088,EUR,543715200.0,F,27,27,True,6.0,4.0,,,2.0,3.0,2.0,3.0,3.0,,,,,,,,20.0,11.0,6.6,3.0,2,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,
11360050,home,TuS Bersenbrück,Nicolas Eiter,,eiter-nicolas,N. Eiter,D,16,191.0,1,M,789039,EUR,823392000.0,D,16,16,True,7.0,6.0,,,6.0,6.0,,1.0,,,,1.0,,,,,18.0,9.0,6.4,1.0,0,,,3.0,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
11360050,home,TuS Bersenbrück,Leon Tigges,,leon-tigges,L. Tigges,G,,193.0,1,M,806248,EUR,901843200.0,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,home,TuS Bersenbrück,Mattes Langelage,Mattes Langelage,mattes-langelage,M. Langelage,D,5,,0,M,1518785,EUR,1087516800.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,home,TuS Bersenbrück,Mathis Wellmann,Mathis Wellmann,mathis-wellmann,M. Wellmann,M,31,178.0,1,M,1518784,EUR,922233600.0,M,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,home,TuS Bersenbrück,Fabian Schmidt,Fabian Schmidt,fabian-schmidt,F. Schmidt,M,19,,0,M,1518779,EUR,,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Jonas Omlin,,jonas-omlin,J. Omlin,G,18,189.0,394,M,571622,EUR,758160000.0,G,1,1,False,33.0,28.0,8.0,3.0,27.0,32.0,1.0,1.0,,,1.0,11.0,2.0,2.0,1.0,1.0,90.0,42.0,7.1,5.0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Joseph Scally,,scally-joseph,J. Scally,D,29,184.0,1087,M,1002920,EUR,1041292800.0,D,29,29,False,30.0,26.0,4.0,2.0,19.0,20.0,7.0,10.0,8.0,1.0,2.0,6.0,,,,,90.0,54.0,6.9,5.0,0,,4.0,3.0,1.0,,4.0,1.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Marvin Friedrich,,marvin-friedrich,M. Friedrich,D,5,193.0,160,M,254449,EUR,818812800.0,D,5,5,False,53.0,45.0,7.0,3.0,38.0,42.0,7.0,11.0,,,4.0,4.0,,,,,72.0,62.0,7.0,9.0,0,,,5.0,,,1.0,,,1.0,,,,,5.0,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Maximilian Wöber,,maximilian-wober,M. Wöber,D,39,188.0,658,M,794962,EUR,886550400.0,D,39,39,False,72.0,65.0,9.0,6.0,47.0,50.0,18.0,22.0,1.0,,9.0,5.0,,,,,90.0,86.0,7.6,7.0,2,,1.0,3.0,,1.0,,1.0,1.0,,,,,,2.0,,,,2.0,,1.0,,1.0,,,,,,
11360050,away,Borussia M'gladbach,Luca Netz,,netz-luca,L. Netz,D,25,180.0,640,M,979144,EUR,1052956800.0,D,20,20,False,46.0,35.0,6.0,2.0,13.0,18.0,23.0,29.0,4.0,1.0,,10.0,,,,,90.0,66.0,7.3,17.0,0,,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,,,,3.0,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,
11360050,away,Borussia M'gladbach,Julian Weigl,,julian-weigl,J. Weigl,M,5,186.0,1193,M,237068,EUR,810518400.0,M,8,8,False,47.0,40.0,6.0,5.0,20.0,21.0,20.0,26.0,3.0,2.0,,4.0,,,,,90.0,63.0,7.4,8.0,1,,,7.0,1.0,,3.0,2.0,2.0,,2.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,
11360050,away,Borussia M'gladbach,Ko Itakura,,ko-itakura,K. Itakura,D,4,189.0,3072,M,790989,EUR,854323200.0,M,3,3,False,22.0,15.0,5.0,2.0,9.0,13.0,6.0,9.0,3.0,1.0,3.0,7.0,,,,,45.0,34.0,7.0,9.0,0,,1.0,8.0,,,,3.0,2.0,1.0,1.0,,,,3.0,,2.0,1.0,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Franck Honorat,,franck-honorat,F. Honorat,M,9,180.0,723,M,280453,EUR,839721600.0,M,9,9,False,31.0,18.0,3.0,2.0,6.0,7.0,14.0,30.0,4.0,1.0,,2.0,,,,,72.0,48.0,9.9,21.0,3,,,5.0,2.0,,,,,2.0,,1.0,1.0,7.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,,,2.0,3.0,,1.0,2.0,
11360050,away,Borussia M'gladbach,Alassane Pléa,,alassane-plea,A. Pléa,M,14,180.0,1815,M,192308,EUR,731721600.0,M,14,14,False,41.0,30.0,3.0,2.0,6.0,7.0,24.0,34.0,5.0,1.0,,5.0,,,,,90.0,48.0,7.7,14.0,1,,1.0,3.0,,,,,,,,1.0,2.0,5.0,1.0,,4.0,2.0,1.0,,1.0,,,,2.0,,1.0,,
11360050,away,Borussia M'gladbach,Nathan N'Goumou,,nathan-ngoumou,N. Ngoumou,M,19,182.0,657,M,962409,EUR,952992000.0,M,19,19,False,25.0,19.0,,,5.0,6.0,14.0,21.0,2.0,1.0,,4.0,,,,,72.0,42.0,8.6,11.0,4,,1.0,4.0,,,3.0,,,2.0,1.0,,,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,,1.0,,1.0,,1.0,1.0,
11360050,away,Borussia M'gladbach,Tomáš Čvančara,,tomas-cvancara,T. Čvančara,F,11,190.0,840,M,929163,EUR,966124800.0,F,31,31,False,13.0,8.0,,,4.0,7.0,4.0,6.0,8.0,,5.0,2.0,,,,,72.0,34.0,8.3,12.0,6,,1.0,4.0,1.0,,,,,2.0,2.0,3.0,,2.0,2.0,,3.0,,3.0,2.0,2.0,1.0,,,2.0,,1.0,2.0,
11360050,away,Borussia M'gladbach,Florian Neuhaus,,florian-neuhaus,F. Neuhaus,M,10,185.0,878,M,837205,EUR,858470400.0,M,10,10,True,32.0,25.0,5.0,4.0,11.0,13.0,14.0,19.0,1.0,,,4.0,,,,,45.0,42.0,7.6,11.0,2,,,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,2.0,2.0,,,,,,1.0,,1.0,,
11360050,away,Borussia M'gladbach,Tony Jantschke,,tony-jantschke,T. Jantschke,D,,177.0,28,M,33901,EUR,639446400.0,D,24,24,True,12.0,10.0,4.0,3.0,6.0,8.0,4.0,4.0,1.0,,,2.0,,,,,18.0,16.0,6.5,2.0,0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0
11360050,away,Borussia M'gladbach,Fabio Chiarodia,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186.0,609,M,1130067,EUR,1117929600.0,D,2,2,True,8.0,7.0,,,5.0,5.0,2.0,3.0,,,,1.0,,,,,18.0,10.0,6.7,1.0,0,,,3.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Robin Hack,,robin-hack,R. Hack,M,25,176.0,520,M,876858,EUR,904176000.0,M,25,25,True,7.0,6.0,,,2.0,2.0,4.0,6.0,,,,,,,,,18.0,12.0,7.5,3.0,2,,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,
11360050,away,Borussia M'gladbach,Grant-Leon Ranos,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180.0,1271,M,1130950,EUR,1058659200.0,F,28,28,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,,18.0,15.0,8.5,3.0,2,,,5.0,,,,2.0,1.0,1.0,,,1.0,1.0,,,3.0,3.0,,2.0,1.0,,,,1.0,,1.0,1.0,
11360050,away,Borussia M'gladbach,Moritz Nicolas,,moritz-nicolas,M. Nicolas,G,33,193.0,410,M,578166,EUR,877392000.0,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Nico Elvedi,,nico-elvedi,N. Elvedi,D,30,188.0,1056,M,282229,EUR,844041600.0,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Rocco Reitz,,rocco-reitz,R. Reitz,M,27,175.0,1023,M,1048650,EUR,1022630400.0,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360050,away,Borussia M'gladbach,Patrick Herrmann,,patrick-herrmann,P. Herrmann,F,,179.0,113,M,103289,EUR,666316800.0,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
