match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,injury,confirmed,from
14065718,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065718,,4.0,0.0,,90,3.0,,1,,,goal,322350080.0,True,regular,877102.0,Nayef Aguerd,,,,,,,
14065718,,,,,90,0.0,,1,,,injuryTime,,,,,,3.0,,,,,,
14065718,,,,,86,,,5,,,card,123862776.0,True,yellow,981815.0,Igor Paixão,,Igor Paixão,Simulation,False,,,
14065718,,,,,78,,,13,,,substitution,124455654.0,True,regular,,,,,,,False,,
14065718,,,,,74,,,17,,,substitution,124455608.0,False,regular,,,,,,,False,,
14065718,,,,,71,,,20,,,card,123862698.0,False,yellow,1529051.0,Abdoulaye Faye,,Abdoulaye Faye,Foul,False,,,
14065718,,,,,62,,,29,,,substitution,124455512.0,False,regular,,,,,,,False,,
14065718,,,,,62,,,29,,,substitution,124455511.0,False,regular,,,,,,,False,,
14065718,,,,,62,,,29,,,substitution,124455495.0,False,regular,,,,,,,False,,
14065718,,,,,61,,,30,,,substitution,124455494.0,True,regular,,,,,,,False,,
14065718,,,,,61,,,30,,,substitution,124455490.0,True,regular,,,,,,,False,,
14065718,,,,,61,,,30,,,substitution,124455489.0,True,regular,,,,,,,False,,
14065718,,,,,55,,,36,,,card,123862607.0,False,yellow,1130307.0,Karim Dermane,,Karim Dermane,Foul,False,,,
14065718,,,,,53,,,38,,,card,123862601.0,True,yellow,867441.0,Angel Gomes,,Angel Gomes,Foul,False,,,
14065718,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065718,,,,,45,0.0,,1,,,injuryTime,,,,,,6.0,,,,,,
14065718,,,,,44,,,2,,,substitution,124455136.0,True,injury,,,,,,,True,,
14065718,,,,,41,,,5,,,varDecision,41145.0,True,penaltyNotAwarded,859026.0,Amine Gouiri,,,,,,True,
14065718,,3.0,0.0,,33,,,13,,,goal,322344769.0,True,regular,867441.0,Angel Gomes,,,,,,,
14065718,,,,,26,,,20,,,card,123862283.0,True,yellow,787505.0,Benjamin Pavard,,Benjamin Pavard,Foul,False,,,
14065718,,2.0,0.0,,20,,,26,,,goal,322343604.0,True,regular,787505.0,Benjamin Pavard,,,,,,,
14065718,,,,,14,,,32,,,substitution,124454876.0,False,regular,,,,,,,False,,
14065718,,1.0,0.0,,13,,,33,,,goal,322343114.0,True,penalty,942116.0,Mason Greenwood,,,,,,,penalty
14065718,,,,,10,,,36,,,card,123862192.0,False,red,998241.0,Darlin Yongwa,,Darlin Yongwa,Professional foul last man,False,,,
