match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialWon,stat_shotOffTarget,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,captain,stat_hitWoodwork
12184778,home,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,4.0,1.0,1.0,,,,22.0,16.0,6.8,3.0,0.00562446,0,,,,,4.0,,4.0,,,,,1.0,1.0,,,,,1.0,,,1.0,breelembolo97,2.0,2.0,,,,,,,,
12184778,home,AS Monaco,Mohamed Camara,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,,,,,13.0,7.0,6.6,2.0,0.00078059,0,,,,,,,,,,,,,,,,,,,,,,camara_mohamed6,,,,,,,,,,
12184778,home,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,42,42,True,1.0,,,,,,,1.0,,,,,,,9.0,3.0,6.5,3.0,,0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
12184778,home,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,home,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,home,AS Monaco,Mohammed Salisu,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,salisu_sarki,,,,,,,,,,
12184778,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,home,AS Monaco,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,home,AS Monaco,Edan Diop,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,Edan Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,36.0,31.0,13.0,8.0,28.0,28.0,3.0,8.0,1.0,12.0,,,4.0,6.0,90.0,51.0,7.8,6.0,0.0005164,0,0.5879,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,35.0,27.0,6.0,1.0,14.0,19.0,14.0,20.0,8.0,3.0,2.0,,,,90.0,72.0,6.7,20.0,0.108323,2,,,,4.0,3.0,,3.0,,2.0,,,5.0,3.0,,0.0641,,4.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,
12184778,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,62.0,53.0,9.0,3.0,42.0,45.0,11.0,17.0,4.0,5.0,,,,,90.0,72.0,7.0,9.0,0.00265772,1,,Leny Yoro,,,1.0,1.0,,1.0,3.0,2.0,1.0,2.0,2.0,,0.2,0.0763,,,2.0,,,YL15,,,,,,,,1.0,,
12184778,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,68.0,65.0,1.0,1.0,51.0,54.0,14.0,14.0,3.0,2.0,1.0,,,,90.0,75.0,6.7,3.0,0.0051828,1,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,0.1556,,,,1.0,,,,,,,,,1.0,,,,
12184778,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,46.0,38.0,7.0,3.0,21.0,25.0,18.0,22.0,7.0,6.0,1.0,,,,90.0,73.0,7.4,10.0,0.0912235,0,,,,1.0,5.0,2.0,1.0,,4.0,1.0,3.0,5.0,5.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,
12184778,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,33.0,27.0,2.0,1.0,18.0,22.0,9.0,11.0,3.0,5.0,,,,,57.0,40.0,6.6,9.0,0.0058118,0,,,,,2.0,,1.0,,1.0,,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,True,
12184778,away,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,68.0,56.0,11.0,4.0,39.0,46.0,18.0,25.0,3.0,7.0,1.0,,,,90.0,82.0,7.1,15.0,0.114535,0,,,,3.0,,,,,4.0,,2.0,1.0,,,,,1.0,,1.0,,3.0,nabilbentaleb,,,1.0,,,,,,,
12184778,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,57.0,50.0,4.0,3.0,24.0,27.0,28.0,34.0,4.0,7.0,2.0,,,,90.0,73.0,8.6,10.0,0.568917,2,,,,4.0,,,1.0,1.0,,2.0,,1.0,,,0.1592,0.2544,1.0,,,1.0,6.0,,,1.0,2.0,,2.0,,,,,
12184778,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,F,5,5,False,7.0,5.0,,,1.0,1.0,4.0,7.0,2.0,2.0,,,,,66.0,19.0,6.7,8.0,0.133377,2,,,,1.0,6.0,2.0,2.0,1.0,1.0,,,,,2.0,0.3275,0.0476,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0
12184778,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,24.0,19.0,,,7.0,9.0,12.0,15.0,1.0,2.0,,,,,66.0,34.0,6.4,12.0,0.0896769,0,,,,,7.0,,,,,,,1.0,1.0,2.0,,,3.0,,,,1.0,jodavid,1.0,,,4.0,,,,,,
12184778,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,F,7,7,False,25.0,20.0,2.0,1.0,8.0,9.0,12.0,16.0,3.0,5.0,2.0,,,,66.0,38.0,6.5,10.0,0.0216817,2,,,,,3.0,1.0,2.0,1.0,,,1.0,,,,0.1651,0.0655,3.0,,,1.0,,,,1.0,,1.0,,,,1.0,,
12184778,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,24.0,21.0,3.0,3.0,10.0,12.0,11.0,12.0,,3.0,,,,,33.0,26.0,6.3,5.0,0.0068941,0,,Ayyoub Bouaddi,,,3.0,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,
12184778,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,True,9.0,7.0,,,3.0,4.0,5.0,6.0,6.0,,,,,,24.0,23.0,7.2,5.0,0.27331,2,,,,1.0,2.0,,4.0,,,1.0,,1.0,,1.0,0.178,,2.0,,1.0,2.0,,edonzhegrova10,,4.0,1.0,1.0,,,,,,
12184778,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,True,21.0,15.0,3.0,3.0,6.0,6.0,9.0,16.0,1.0,3.0,,,,,24.0,26.0,6.7,9.0,0.0159956,1,,,,1.0,2.0,,2.0,,,,,1.0,1.0,,0.0601,,,,,1.0,,,,,,,,,,,,
12184778,away,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,True,7.0,4.0,,,1.0,2.0,3.0,5.0,,,,,,,24.0,8.0,6.4,3.0,0.0124605,0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Vincent Burlet,vincent-burlet,V. Burlet,D,3,180,243,M,1149293,EUR,1127433600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,Vincent,Burlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12184778,away,Lille,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
