match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
13472589,home,São Paulo,Paulo Sérgio,paulo-sergio-venuto-bezerra,P. Sérgio,F,39,177,671,M,1631905,EUR,1116288000,F,39,39,True,,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,11.0,4.0,6.5,2.0,0.00067785,,,,,0,,,,,,,,,,,,,,,,,,,Paulo Sérgio,Venuto Bezerra,,,,,,,,,,,
13472589,home,São Paulo,Felipe Gabriel Preis,felipe-gabriel-preis,F. G. Preis,G,52,187,290,M,1631898,EUR,1132358400,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Felipe Gabriel Preis,,,,,,,,,,,,
13472589,home,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Young,,,,,,,,,,,,
13472589,home,São Paulo,Maílton,mailton,Maílton,D,22,169,775,M,973857,EUR,896572800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,home,São Paulo,Nicolas Bosshardt,nicolas-bosshardt,Nicolas,D,56,176,459,M,1892395,EUR,1175990400,D,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,home,São Paulo,Pedro Ferreira,pedro-henrique-ferreira-da-silva,P. Ferreira,M,46,175,875,M,2026233,EUR,1177372800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Pedro,Ferreira,,,,,,,,,,,
13472589,home,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,44760,EUR,683596800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Ruan Carneiro,ruan-carneiro,R. Carneiro,G,21,195,70,M,1014248,EUR,638582400,G,21,21,False,,22.0,20.0,7.0,5.0,0.0,19.0,19.0,1.0,3.0,,,1.0,8.0,3.0,3.0,,90.0,31.0,6.6,3.0,0.00019277,30.018096685204,5.0,2.625,3.045,0,0.0938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Luan Freitas,luan-freitas,Luan Freitas,D,4,184,248,M,986064,EUR,979948800,D,3,3,False,,58.0,53.0,11.0,7.0,0.0,42.0,43.0,11.0,15.0,1.0,4.0,4.0,7.0,,,,90.0,70.0,7.1,5.0,0.00391529,185.20380730323,23.0,-117.18,8.085,1,,,2.0,4.0,,,,1.0,2.0,1.0,1.0,,2.0,3.0,0.1128,,,,,,,,1.0,0.1913,,,,,,1.0,
13472589,away,Juventude,Rodrigo Sam,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,False,True,48.0,44.0,1.0,1.0,0.0,28.0,29.0,16.0,19.0,3.0,7.0,5.0,2.0,,,,90.0,63.0,6.6,6.0,0.0083688,105.89531896527,11.0,-34.65,8.085,0,,,2.0,7.0,,1.0,,,3.0,2.0,,,2.0,4.0,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Marcos Paulo,marcos-paulo,M. Paulo,D,47,183,176,M,1170913,EUR,1042848000,D,47,47,False,,45.0,36.0,6.0,3.0,0.0,18.0,19.0,18.0,26.0,5.0,5.0,2.0,5.0,,,,69.0,57.0,6.4,13.0,0.0264068,242.07885414562,18.0,-193.62,5.565,0,,,,5.0,,,,,2.0,,,,,3.0,,2.0,,2.0,,,,,,,,,,,,,
13472589,away,Juventude,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,269,M,1009030,EUR,915753600,M,32,32,False,,37.0,26.0,8.0,3.0,0.0,10.0,13.0,16.0,24.0,,6.0,,7.0,,,,86.0,65.0,6.6,22.0,0.0598843,116.56086222933,17.0,-19.005,5.565,1,,5.0,,8.0,1.0,2.0,,,1.0,3.0,3.0,,1.0,3.0,0.008,4.0,2.0,3.0,,,1.0,1.0,,,,,,,1.0,,
13472589,away,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,,15.0,13.0,,,0.0,8.0,10.0,5.0,5.0,1.0,4.0,,1.0,,,,45.0,24.0,6.6,5.0,0.00338629,24.431552006936,4.0,-7.98,1.26,1,,,,3.0,1.0,2.0,,,1.0,1.0,,,2.0,,0.0355,,,1.0,,,,1.0,,,,,,,1.0,,
13472589,away,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,,39.0,35.0,5.0,4.0,0.0,14.0,14.0,21.0,25.0,1.0,5.0,1.0,9.0,,,,80.0,49.0,7.0,5.0,0.0267907,102.80065015407,12.0,-37.8,6.615,1,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,0.0154,1.0,1.0,,,,,1.0,,,,,,,1.0,,
13472589,away,Juventude,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,M,22,22,False,,41.0,32.0,6.0,2.0,0.0,7.0,10.0,25.0,31.0,,4.0,,2.0,,,,90.0,70.0,6.4,22.0,0.123619,84.687254347966,14.0,-61.425,3.045,0,,10.0,,5.0,1.0,2.0,,,,3.0,1.0,,,1.0,,2.0,1.0,2.0,,,2.0,2.0,,,,,,,,,
13472589,away,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,,12.0,8.0,2.0,,0.0,4.0,4.0,4.0,8.0,1.0,5.0,1.0,3.0,,,,90.0,31.0,6.1,14.0,0.0348169,57.712400842143,10.0,13.86,7.77,2,,2.0,3.0,11.0,1.0,4.0,1.0,,,1.0,,,1.0,1.0,0.4763,4.0,2.0,2.0,,,,1.0,,,,,,1.0,1.0,,1.0
13472589,away,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,F,44,44,False,,29.0,22.0,4.0,3.0,0.0,6.0,7.0,16.0,22.0,2.0,4.0,1.0,4.0,,,,90.0,52.0,6.9,16.0,0.0519544,109.68938517573,10.0,-79.275,3.15,3,,1.0,2.0,10.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,0.1864,4.0,,3.0,Luis Mandaca,,,1.0,2.0,0.1551,,,,,1.0,,
13472589,away,Juventude,Giovanny,giovanny,Giovanny,M,11,175,203,M,797649,EUR,874627200,F,11,11,False,,19.0,16.0,,,0.0,6.0,6.0,10.0,13.0,,2.0,,,,,,45.0,23.0,7.0,5.0,0.298321,39.190833016059,3.0,-27.405,-5.565,0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,1.0
13472589,away,Juventude,Ênio,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,True,,15.0,13.0,1.0,1.0,0.0,2.0,3.0,11.0,12.0,,1.0,,1.0,,,,45.0,29.0,6.5,10.0,0.0178027,120.41668365884,11.0,-71.61,6.51,2,,3.0,,3.0,,2.0,,,,,,,1.0,,0.0824,1.0,,2.0,,,,,1.0,0.0977,,,,,1.0,,
13472589,away,Juventude,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,33,33,True,,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,1.0,,,,43.0,11.0,6.7,3.0,0.0009272,9.0282252182598,2.0,8.925,5.145,2,,,,,,,,,,,,,,,0.1823,,,1.0,,,,,1.0,0.1168,,,,,1.0,,
13472589,away,Juventude,Matheus Babi,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,17,17,True,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,,,,21.0,11.0,6.7,4.0,0.00155278,7.9213356838539,2.0,1.68,1.68,1,,,2.0,3.0,,1.0,1.0,,,,,,1.0,,0.0379,,,2.0,,,,,,,,,,,,,
13472589,away,Juventude,Edison Negueba,edison-negueba,E. Negueba,M,87,167,134,M,1200594,EUR,972345600,F,87,87,True,,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,1.0,1.0,1.0,,,,10.0,12.0,6.5,6.0,0.00202106,34.76351161242,4.0,-1.995,7.875,0,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,1.0,Edison Negueba,,,,,,,,,,,,
13472589,away,Juventude,Daniel Giraldo,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,True,,5.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,,,,1.0,,,,10.0,5.0,6.8,1.0,0.00047959,,,,,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Gastón Guruceaga,gaston-guruceaga,G. Guruceaga,G,22,190,124,M,589614,EUR,795225600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,
13472589,away,Juventude,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Reginaldo,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Emerson Batalla,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472589,away,Juventude,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
