match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork,player_sofascoreId
10408307,home,Elche,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,9,9,False,20.0,14.0,2.0,1.0,2.0,2.0,19.0,1.0,4.0,1.0,3.0,,,,,,90.0,36.0,7.1,11.0,0.5159,0.8165,0.0547095,3,,13.0,1.0,,5.0,1.0,4.0,3.0,,,2.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,
10408307,home,Elche,Gonzalo Verdú,,,gonzalo-verdu,G. Verdú,D,,190,44,M,150910,EUR,593395200,D,5,5,True,15.0,14.0,2.0,2.0,8.0,9.0,6.0,3.0,3.0,2.0,,,,,,,19.0,20.0,6.9,1.0,0.0392,0.0,0.00215628,1,,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10408307,home,Elche,Pere Milla,,,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,F,10,10,True,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,11.0,4.0,6.6,2.0,0.0559,0.0,0.00011428,1,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10408307,home,Elche,Ezequiel Ponce,,,ezequiel-ponce,E. Ponce,F,10,178,775,M,356444,EUR,859593600,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,6.0,2.0,,,0.0,0.0,0.00402279,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10408307,home,Elche,Pape Cheikh,,,pape-cheikh,P. Cheikh,M,,180,131,M,826551,EUR,870998400,M,12,12,True,6.0,6.0,,,4.0,4.0,2.0,,,,1.0,,,,,,8.0,6.0,6.4,,0.0,0.0,0.00173011,0,,2.0,,1.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10408307,home,Elche,Axel Werner,,,axel-werner,A. Werner,G,1,191,163,M,250219,EUR,825465600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Pol Lirola,,,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Diego González,,,diego-gonzalez,D. González,D,4,184,41,M,597756,EUR,791251200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Pedro Bigas,,,pedro-bigas,P. Bigas,D,6,180,322,M,141832,EUR,635040000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177,1605,M,859767,EUR,924739200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Raúl Guti,,,raul-guti,R. Guti,M,10,180,150,M,591740,EUR,851904000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Rodrigo Mendoza,Rodri,Mendoza,rodrigo-mendoza,R. Mendoza,M,4,182,2675,M,1391752,EUR,1110844800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,home,Elche,Nicolás Fernández,,,nicolas-fernandez,N. Fernández,M,7,172,663,M,962411,EUR,947548800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Jeremías Ledesma,,,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,30.0,17.0,25.0,12.0,6.0,7.0,23.0,1.0,1.0,2.0,9.0,3.0,4.0,1.0,,,90.0,40.0,7.1,13.0,0.0,0.0,0.00577657,0,0.6844,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10408307,away,Cádiz,Iza Carcelén,,,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,19.0,15.0,2.0,1.0,5.0,5.0,19.0,,2.0,3.0,3.0,,,,,,90.0,41.0,6.6,11.0,0.0473,0.0,0.00789574,1,,10.0,5.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,
10408307,away,Cádiz,Luis Hernández,,,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,29.0,19.0,12.0,7.0,11.0,15.0,14.0,,3.0,5.0,4.0,,,,,,90.0,47.0,7.2,12.0,0.0,0.0,0.0141629,0,,8.0,,1.0,1.0,,,,2.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
10408307,away,Cádiz,Jorge Meré,,,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,25,25,False,23.0,17.0,6.0,3.0,10.0,11.0,12.0,2.0,2.0,5.0,6.0,,,,,,90.0,34.0,6.7,6.0,0.0118,0.0,0.00258664,1,,7.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,
10408307,away,Cádiz,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,15.0,11.0,2.0,1.0,6.0,7.0,11.0,,4.0,5.0,3.0,,,,,,90.0,41.0,6.8,11.0,0.0184,0.0,0.0573863,1,,6.0,3.0,1.0,5.0,1.0,,,2.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,2.0,,1.0,,True,,,,,,,
10408307,away,Cádiz,Théo Bongonda,,,theo-bongonda,T. Bongonda,M,77,177,22829,M,344953,EUR,816825600,M,10,10,False,14.0,11.0,2.0,,1.0,1.0,13.0,1.0,4.0,,3.0,,,,,,59.0,28.0,6.7,11.0,0.02,0.0,0.308057,1,,10.0,,,3.0,1.0,3.0,2.0,,,6.0,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,theo_bongonda
10408307,away,Cádiz,Gonzalo Escalante,,,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,21.0,15.0,1.0,,9.0,11.0,10.0,2.0,6.0,,9.0,,,,,,81.0,32.0,7.4,6.0,0.6028,0.5432,0.398694,1,,6.0,,,4.0,,,,2.0,1.0,,2.0,1.0,,,1.0,1.0,,4.0,,,,,,1.0,,1.0,,,
10408307,away,Cádiz,Fede San Emeterio,,,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,False,19.0,11.0,1.0,1.0,6.0,10.0,9.0,,2.0,2.0,1.0,,,,,,81.0,29.0,6.8,10.0,0.082,0.0,0.00400433,1,,5.0,,1.0,3.0,,,,2.0,2.0,2.0,,,2.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,
10408307,away,Cádiz,Rubén Sobrino,,,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,19.0,11.0,2.0,,1.0,2.0,17.0,2.0,9.0,,3.0,,,,,,90.0,39.0,6.1,16.0,0.0204,0.0,0.0063539,1,,10.0,,,8.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,,1.0,1.0,,,,2.0,,,,,,,1.0,,,,
10408307,away,Cádiz,Sergi Guardiola,,,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,False,15.0,11.0,,,5.0,5.0,10.0,1.0,3.0,,3.0,,,,,,53.0,21.0,6.8,6.0,0.1779,0.2183,0.00325601,1,,6.0,,1.0,2.0,1.0,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
10408307,away,Cádiz,Anthony Lozano,,,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,9,9,False,10.0,7.0,,,,1.0,9.0,2.0,5.0,,,,,,,,59.0,26.0,6.6,10.0,0.8716,0.0823,0.00538383,3,,7.0,,4.0,8.0,1.0,,,2.0,1.0,6.0,1.0,1.0,,3.0,1.0,,,,1.0,2.0,,,,,,,,,
10408307,away,Cádiz,Roger Martí,,,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,15,15,True,9.0,5.0,,,3.0,3.0,6.0,1.0,5.0,,1.0,,,,,,37.0,25.0,6.3,9.0,0.7166,0.0,0.00112935,2,,2.0,,3.0,6.0,2.0,,,,,3.0,4.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
10408307,away,Cádiz,Fali,,,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,True,4.0,4.0,1.0,1.0,,,4.0,,,,,,,,,,31.0,7.0,6.3,1.0,0.0135,0.0,0.00152195,1,,4.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
10408307,away,Cádiz,Iván Alejo,,,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,6.0,5.0,,,3.0,3.0,3.0,,,,2.0,,,,,,31.0,8.0,6.1,3.0,0.0,0.0,0.0062912,0,,2.0,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
10408307,away,Cádiz,José Mari,,,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,4.0,3.0,1.0,,,,4.0,,1.0,,1.0,,,,,,9.0,5.0,6.6,1.0,0.0,0.0,0.00125995,0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Mamadou Mbaye,,,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,5,5,True,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,9.0,3.0,6.4,1.0,0.0,0.0,2.313e-05,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,David Gil,,,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Raúl Parra,,,raul-parra,R. Parra,D,36,187,79,M,1069725,EUR,943574400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Santiago Arzamendia,,,santiago-arzamendia,S. Arzamendia,D,15,172,405,M,887429,EUR,894326400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Youba Diarra,,,youba-diarra,Y. Diarra,M,5,178,192,M,924369,EUR,890697600,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Jose Antonio de la Rosa,José Antonio de la Rosa,,de-la-rosa-jose-antonio,J. A. d. l. Rosa,M,19,174,70,M,1489420,EUR,1090972800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Álvaro Negredo,,,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408307,away,Cádiz,Chris Ramos,,,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
