match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,player_firstName,player_lastName,stat_totalContest,stat_wonTackle,stat_errorLeadToAGoal,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_punches,stat_wonContest,stat_goals
10411578,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,23.0,17.0,11.0,5.0,15.0,16.0,2.0,7.0,7.0,1.0,2.0,90.0,30.0,6.6,6.0,0.0,0.0,0.00091766,0,-0.2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,52.0,46.0,9.0,4.0,39.0,40.0,7.0,13.0,2.0,,,45.0,60.0,6.9,7.0,0.0,0.0,0.00419378,0,,23,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,False,84.0,77.0,7.0,5.0,63.0,64.0,14.0,20.0,6.0,,,90.0,94.0,7.0,8.0,0.0841,0.0,0.0470429,1,,5,,4.0,3.0,3.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,185,2299,M,,888949,EUR,911779200,D,3,3,False,86.0,76.0,7.0,3.0,58.0,64.0,18.0,22.0,7.0,,,90.0,97.0,6.1,12.0,0.0,0.0,0.00847906,0,,3,,3.0,4.0,,,1.0,1.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10411578,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,182,705,M,,363792,EUR,792460800,M,2,2,False,27.0,18.0,4.0,1.0,10.0,13.0,8.0,15.0,3.0,,,63.0,44.0,6.4,14.0,0.0,0.0,0.101284,0,,,1.0,4.0,3.0,,,2.0,2.0,,,,1.0,,,,4.0,1.0,,1.0,,,,,,,,,,,,
10411578,home,Roma,Mady Camara,mady-camara,M. M. Camara,M,182,1756,M,,867546,EUR,857088000,M,20,20,False,43.0,36.0,4.0,2.0,22.0,25.0,14.0,21.0,6.0,,,73.0,53.0,6.5,12.0,0.0,0.0,0.00870063,0,,2,3.0,3.0,3.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,
10411578,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,46.0,37.0,5.0,3.0,26.0,30.0,11.0,16.0,8.0,,,90.0,56.0,7.1,10.0,0.0,0.0,0.00781042,0,,4,,4.0,6.0,1.0,,1.0,5.0,,2.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,
10411578,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,41.0,35.0,6.0,3.0,14.0,15.0,22.0,33.0,5.0,,,73.0,61.0,6.4,15.0,0.0,0.0,0.0703431,0,,59,7.0,5.0,2.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,
10411578,home,Roma,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,189,9127,M,nicolozaniolo,864898,EUR,930873600,F,22,22,False,20.0,15.0,5.0,5.0,3.0,4.0,12.0,17.0,9.0,,,90.0,47.0,6.6,20.0,0.1143,0.0,0.00992908,2,,10,1.0,12.0,6.0,,,,3.0,3.0,4.0,1.0,,1.0,,,2.0,2.0,,,5.0,7.0,,,1.0,1.0,1.0,,,,,
10411578,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,F,7,7,False,13.0,10.0,3.0,1.0,4.0,4.0,7.0,12.0,1.0,,,53.0,27.0,6.7,11.0,0.0637,0.0383,0.0911181,2,,7,3.0,3.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,4.0,1.0,1.0,,,,True,1.0,,,
10411578,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,195,19720,M,tammy_abraham,610766,EUR,875750400,F,9,9,False,19.0,15.0,,,3.0,3.0,12.0,17.0,2.0,,,90.0,32.0,6.9,9.0,0.1643,0.3052,0.0320812,2,,18,1.0,9.0,7.0,,,,3.0,2.0,1.0,5.0,2.0,1.0,,,3.0,2.0,,2.0,1.0,,,,,,2.0,,1.0,,,
10411578,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,D,19,19,True,41.0,37.0,7.0,6.0,13.0,14.0,24.0,30.0,5.0,,,45.0,54.0,7.0,7.0,0.0,0.0,0.0207725,0,,19,3.0,,3.0,,,,2.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,
10411578,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,,1155625,EUR,1068854400,M,62,62,True,15.0,12.0,2.0,1.0,2.0,2.0,11.0,16.0,5.0,,,37.0,30.0,6.6,10.0,0.0516,0.0,0.0472332,1,,7,3.0,4.0,3.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,2.0,3.0,1.0,,1.0,,,,,,,
10411578,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,15.0,10.0,,,3.0,4.0,7.0,12.0,3.0,,,27.0,27.0,6.7,8.0,0.0,0.0,0.0228994,0,,22,1.0,1.0,3.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,
10411578,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,True,24.0,18.0,4.0,1.0,5.0,5.0,14.0,20.0,4.0,,,17.0,29.0,6.8,6.0,0.0,0.0,0.0739957,0,,18,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,
10411578,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,5.0,2.0,,,,,2.0,5.0,,,,17.0,7.0,6.5,3.0,0.0,0.0,0.00149642,0,,19,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Matías Viña,matias-vina,M. Viña,D,180,7106,M,matiasv17,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,,,,,,,,,,,,,,,,,0.0,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Filippo Tripi,filippo-tripi,F. Tripi,M,185,48,M,,986354,EUR,1010275200,D,65,65,True,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,191,1887,M,,1102659,EUR,1046649600,M,68,68,True,,,,,,,,,,,,,,,,,0.0,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Giacomo Faticanti,giacomo-faticanti,G. Faticanti,M,186,335,M,,1106354,EUR,1091232000,M,73,73,True,,,,,,,,,,,,,,,,,0.0,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Luigi Cherubini,luigi-cherubini,L. Cherubini,F,175,476,M,,1152834,EUR,1074124800,M,72,72,True,,,,,,,,,,,,,,,,,0.0,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,190,31540,M,,791355,EUR,804384000,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411578,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,194,1818,M,,308182,EUR,763862400,G,94,94,False,48.0,28.0,32.0,13.0,26.0,31.0,2.0,17.0,9.0,1.0,2.0,90.0,62.0,7.6,22.0,0.0,0.0,0.00059835,0,0.3435,94,,,3.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,
10411578,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,173,753,M,,273405,EUR,754531200,D,29,29,False,32.0,29.0,1.0,1.0,19.0,21.0,10.0,11.0,2.0,,,69.0,45.0,6.8,5.0,0.0,0.0,0.00405283,0,,29,,2.0,5.0,1.0,,,2.0,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,
10411578,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,191,431,M,,862697,EUR,887414400,D,15,15,False,28.0,25.0,4.0,3.0,22.0,24.0,3.0,4.0,6.0,,,90.0,36.0,7.2,3.0,0.0,0.0,0.0110871,0,,16,,1.0,5.0,4.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,
10411578,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,185,1922,M,,227864,EUR,789868800,D,13,13,False,44.0,34.0,6.0,3.0,30.0,33.0,4.0,11.0,4.0,,,90.0,61.0,7.7,11.0,0.0,0.0,0.00145966,0,,13,,3.0,10.0,7.0,1.0,2.0,4.0,1.0,,2.0,5.0,,,,,2.0,,,1.0,,,,,,,,,,,
10411578,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,185,1131,M,,267619,EUR,719280000,D,77,77,False,34.0,30.0,2.0,1.0,20.0,23.0,10.0,11.0,4.0,,,90.0,54.0,7.0,8.0,0.0,0.0,0.00197143,0,,77,,4.0,3.0,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,
10411578,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,187,1431,M,,158615,EUR,682992000,M,5,5,False,39.0,30.0,3.0,2.0,18.0,19.0,12.0,20.0,7.0,,,90.0,57.0,6.9,13.0,0.0458,0.0,0.0126657,1,,15,,6.0,7.0,4.0,,,2.0,1.0,1.0,3.0,4.0,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,
10411578,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,180,952,M,,317301,EUR,776131200,M,32,32,False,40.0,32.0,8.0,4.0,18.0,22.0,15.0,19.0,13.0,,,90.0,58.0,7.2,10.0,0.0,0.0,0.0193719,0,,32,1.0,2.0,7.0,1.0,,2.0,2.0,4.0,1.0,,,,,,2.0,2.0,,,,1.0,1.0,,,,,True,,,1.0,
10411578,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,182,1864,M,,111416,EUR,717638400,M,10,10,False,27.0,23.0,2.0,,10.0,12.0,13.0,18.0,2.0,,,71.0,45.0,6.5,13.0,0.0,0.0,0.0417081,0,,32,3.0,5.0,4.0,,,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,3.0,,,,,,,,,,
10411578,away,Lazio,Pedro,pedro,Pedro,F,167,5026,M,Pedro,35428,EUR,554428800,F,9,9,False,19.0,14.0,2.0,2.0,7.0,8.0,7.0,11.0,3.0,,,69.0,28.0,6.7,10.0,0.0535,0.0198,0.00909921,2,,9,,4.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,3.0,2.0,,,1.0,,,,1.0,,,
