match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_bigChanceCreated,stat_penaltyWon,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_penaltyConceded
12436898,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,3.0,3.0,,,0.0,,,,,,,1.0,4.0,,1.0,0.00123924,0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,home,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,4.0,4.0,,,0.0,,,,,,,1.0,6.0,,,0.0176317,0,,4.0,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,home,Manchester City,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,D,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,,888971,EUR,910396800,G,1,1,False,32.0,22.0,13.0,4.0,0.0,19.0,21.0,6.0,,1.0,1.0,90.0,40.0,4.5,11.0,0.00174342,0,-0.5343,3.0,11.0,,,,,2.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,
12436898,away,Ipswich Town,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,18,18,False,15.0,10.0,2.0,1.0,1.0,4.0,6.0,2.0,4.0,,,90.0,39.0,6.3,16.0,0.201344,0,,7.0,12.0,3.0,1.0,,,9.0,4.0,3.0,,3.0,1.0,1.0,2.0,2.0,3.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,
12436898,away,Ipswich Town,Axel Tuanzebe,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,,817979,EUR,879465600,D,40,40,False,18.0,18.0,,,0.0,15.0,15.0,,,,,89.0,31.0,6.4,1.0,0.0022833,0,,3.0,3.0,,,1.0,1.0,1.0,2.0,,5.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12436898,away,Ipswich Town,Luke Woolfenden,luke-woolfenden,L. Woolfenden,D,26,193,197,M,,893478,EUR,908928000,D,6,6,False,30.0,26.0,5.0,2.0,0.0,22.0,25.0,,,,,90.0,40.0,6.2,4.0,0.00143653,0,,4.0,5.0,,,,,,,,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Jacob Greaves,jacob-greaves,J. Greaves,D,24,193,527,M,,990821,EUR,968716800,D,24,24,False,32.0,29.0,4.0,1.0,0.0,27.0,29.0,1.0,,,,90.0,43.0,6.0,4.0,0.0008487,0,,2.0,3.0,,,1.0,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Leif Davis,leif-davis,L. Davis,D,3,182,985,M,,963493,EUR,946598400,D,3,3,False,15.0,12.0,2.0,,0.0,8.0,11.0,3.0,2.0,,,90.0,34.0,6.0,10.0,0.100115,0,,4.0,6.0,2.0,,,1.0,1.0,2.0,,4.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12436898,away,Ipswich Town,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,,1090963,EUR,1067385600,M,20,20,False,16.0,14.0,,,0.0,11.0,11.0,4.0,3.0,,,89.0,27.0,6.0,8.0,0.00088087,0,,3.0,6.0,1.0,,,1.0,6.0,2.0,3.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Sam Morsy,sam-morsy,S. Morsy,M,40,175,1814,M,,108515,EUR,684460800,M,5,5,False,34.0,31.0,2.0,,0.0,26.0,27.0,6.0,,,,90.0,51.0,6.9,3.0,0.00219309,0,,5.0,7.0,,,,1.0,1.0,9.0,,4.0,6.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,True,,,,,,,,,1.0,
12436898,away,Ipswich Town,Massimo Luongo,massimo-luongo,M. Luongo,M,21,174,256,M,,204300,EUR,717379200,M,25,25,False,21.0,14.0,2.0,,0.0,11.0,18.0,4.0,1.0,,,72.0,28.0,6.1,10.0,0.00268469,0,,3.0,3.0,,,,,4.0,2.0,2.0,1.0,2.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Sammie Szmodics,sammie-szmodics,S. Szmodics,M,23,168,1172,M,,354782,EUR,811900800,M,23,23,False,11.0,9.0,3.0,2.0,0.0,6.0,7.0,1.0,1.0,,,72.0,18.0,6.9,3.0,0.00114874,1,,3.0,4.0,,,1.0,,5.0,3.0,,1.0,2.0,1.0,,1.0,4.0,,,1.0,,,,,,,0.2895,,,,,1.0,1.0,,0.2926,,,,,,
12436898,away,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,,997087,EUR,1044662400,F,19,19,False,10.0,7.0,,,0.0,2.0,3.0,2.0,3.0,,,83.0,25.0,6.1,11.0,0.00709647,0,,5.0,7.0,,,2.0,,11.0,1.0,,3.0,1.0,,,,4.0,2.0,,,,,3.0,,,,,,,,,,,1.0,,,,,,,
12436898,away,Ipswich Town,Marcus Harness,marcus-harness,M. Harness,M,10,182,154,M,,368146,EUR,825120000,M,11,11,True,2.0,1.0,,,0.0,,,,,,,18.0,6.0,6.5,1.0,0.0174362,0,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Jack Taylor,jack-taylor,J. Taylor,M,14,185,323,M,,856669,EUR,898560000,M,14,14,True,6.0,5.0,1.0,,0.0,5.0,5.0,,,,,18.0,13.0,6.5,1.0,5.681e-05,0,,,1.0,,,,2.0,1.0,2.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Ali Al-Hamadi,ali-al-hamadi,A. Al-Hamadi,F,12,187,5783,M,alikalhamadi,1010010,EUR,1014940800,F,16,16,True,,,,,0.0,,,,,,,13.0,2.0,6.3,,,0,,,,,,,,3.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,George Edmundson,george-edmundson,G. Edmundson,D,25,191,109,M,,803678,EUR,872985600,D,4,4,True,2.0,1.0,,,0.0,1.0,2.0,,,,,1.0,3.0,,1.0,6e-08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Conor Chaplin,conor-chaplin,C. Chaplin,M,36,170,452,M,,784625,EUR,856051200,F,10,10,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,1.0,,,1.11e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Christian Walton,christian-walton,C. Walton,G,28,196,230,M,,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Cameron Burgess,cameron-burgess,C. Burgess,D,15,194,332,M,,358084,EUR,814233600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Conor Townsend,conor-townsend,C. Townsend,D,22,183,123,M,,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436898,away,Ipswich Town,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,,857671,EUR,934243200,M,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
