match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goals,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_challengeLost
11352386,home,Burnley,James Trafford,,,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,45.0,32.0,17.0,4.0,31.0,32.0,1.0,13.0,1.0,1.0,4.0,9.0,2.0,4.0,5.0,2.0,2.0,2.0,90.0,64.0,7.6,14.0,0.00030602,0,-0.7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352386,home,Burnley,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,20,20,False,16.0,12.0,1.0,,5.0,8.0,8.0,9.0,1.0,5.0,3.0,4.0,,,,,,,89.0,34.0,7.2,7.0,0.156209,0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11352386,home,Burnley,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,50.0,41.0,6.0,2.0,25.0,28.0,16.0,22.0,6.0,7.0,9.0,3.0,,,,,,,90.0,63.0,6.9,9.0,0.00443636,0,,,,,4.0,4.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11352386,home,Burnley,Hjalmar Ekdal,,,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,875360,EUR,908928000,D,18,18,False,19.0,17.0,1.0,1.0,11.0,13.0,6.0,6.0,,,2.0,1.0,,,,,,,45.0,21.0,6.2,2.0,0.00092147,0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352386,home,Burnley,Vitinho,,,vitinho,Vitinho,D,2,175,3591,M,914477,EUR,932688000,D,22,22,False,33.0,26.0,5.0,3.0,12.0,14.0,14.0,22.0,,3.0,1.0,3.0,,,,,,,87.0,66.0,6.8,24.0,0.0149954,1,,,3.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,0.0278,,,,,,,,,,,,
11352386,home,Burnley,Josh Brownhill,,,josh-brownhill,J. Brownhill,M,8,179,817,M,358394,EUR,819331200,M,8,8,False,34.0,25.0,8.0,2.0,12.0,13.0,16.0,25.0,1.0,4.0,1.0,2.0,,,,,,,90.0,54.0,7.0,15.0,0.146342,2,,,4.0,3.0,2.0,5.0,1.0,1.0,,1.0,2.0,2.0,,2.0,4.0,,1.0,1.0,0.3204,True,1.0,1.0,1.0,,,,,,,,
11352386,home,Burnley,Sander Berge,,,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,55.0,39.0,3.0,,28.0,30.0,11.0,25.0,5.0,9.0,2.0,10.0,,,,,,,90.0,71.0,7.4,18.0,0.0140237,2,,,,,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,2.0,0.0876,,,1.0,,1.0,0.0439,,,,,,
11352386,home,Burnley,Aaron Ramsey,,,aaron-ramsey,A. Ramsey,M,30,180,736,M,1000142,EUR,1043107200,M,21,21,False,19.0,15.0,3.0,2.0,7.0,8.0,8.0,11.0,1.0,4.0,2.0,1.0,,,,,,,63.0,32.0,6.8,7.0,0.0174951,1,,,,,2.0,4.0,,,,,3.0,2.0,,1.0,,,,1.0,0.2033,,1.0,,,1.0,0.0368,,,,,,
11352386,home,Burnley,Wilson Odobert,,,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,M,47,47,False,21.0,16.0,,,6.0,7.0,10.0,15.0,1.0,6.0,,2.0,,,,,,,90.0,39.0,7.4,11.0,0.108696,2,,,1.0,,,2.0,4.0,3.0,,,,,2.0,,1.0,1.0,,3.0,0.0909,,1.0,2.0,,,,,,,,,
11352386,home,Burnley,Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,10.0,6.0,2.0,1.0,,,6.0,10.0,,1.0,,2.0,,,,,,,63.0,20.0,6.6,7.0,0.00359862,1,,,,,1.0,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.0176,,,,,,,,,,,,
