match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_aerialWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_fouls,stat_wonContest,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
14572650,home,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,30.0,23.0,11.0,4.0,0.0,21.0,21.0,2.0,9.0,2.0,2.0,2.0,90.0,34.0,6.8,8.0,0.006534,0.2924,0,-0.5943,0.06,0.0,-0.08,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572650,home,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175.0,1639,M,1087364,EUR,1027382400,D,22,22,False,42.0,32.0,4.0,1.0,1.0,19.0,23.0,13.0,19.0,4.0,,,87.0,73.0,7.0,25.0,0.0916647,,1,,0.3,0.18,-0.17,,,,6.0,1.0,1.0,7.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0221,1.0,-0.08,,,,,,,,,,,,,,,,,,,,,
14572650,home,Lille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182.0,35248,M,238612,EUR,776304000,D,18,18,False,65.0,61.0,3.0,2.0,0.0,40.0,41.0,21.0,24.0,5.0,,,90.0,76.0,8.4,4.0,0.0332149,,0,,0.18,0.1,1.0,,,,,,,,10.0,,,,,4.0,1.0,,1.0,,1.0,,chancel22,6.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,
14572650,home,Lille,Maxima Goffi,maxima-goffi,M. Goffi,D,38,,201,M,1937040,EUR,1201046400,D,38,38,False,56.0,51.0,5.0,3.0,0.0,41.0,45.0,10.0,11.0,5.0,,,90.0,67.0,6.8,8.0,0.00489554,,1,,0.07,0.22,0.29,,Maxima Goffi,,,,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,0.1014,,-0.53,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14572650,home,Lille,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14351,M,361780,EUR,862012800,D,24,24,False,66.0,52.0,9.0,4.0,0.0,27.0,37.0,25.0,29.0,5.0,,,90.0,101.0,6.9,19.0,0.0164978,,0,,0.09,-0.08,-0.18,,,,1.0,,,3.0,7.0,1.0,,,,3.0,4.0,1.0,1.0,,,,c.verdonk,2.0,,4.0,3.0,,,1.0,1.0,,,,,,,,,,,,
14572650,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7502,M,1391541,EUR,1099440000,M,17,17,False,41.0,38.0,6.0,5.0,0.0,18.0,20.0,20.0,21.0,9.0,,,90.0,58.0,6.7,8.0,0.0182363,,2,,0.1,0.56,-0.07,,Ngal'ayel Mukau,,,,4.0,8.0,6.0,,2.0,,2.0,1.0,,3.0,1.0,0.187,2.0,-0.55,,2.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,
14572650,home,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180.0,2179,M,1138804,EUR,1049932800,M,10,10,False,55.0,48.0,3.0,3.0,0.0,21.0,25.0,27.0,30.0,5.0,,,87.0,72.0,6.7,13.0,0.116463,,1,,0.27,0.07,-0.15,,,,3.0,1.0,2.0,6.0,3.0,2.0,,,,,,2.0,,0.0493,,-0.2,,,,3.0,2.0,1.0,,1.0,1.0,,,True,,,,,,,,,
14572650,home,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187.0,8274,M,368120,EUR,785635200,M,6,6,False,53.0,40.0,9.0,4.0,0.0,20.0,23.0,20.0,30.0,9.0,,,77.0,68.0,6.9,20.0,0.0764199,,1,,0.1,0.19,-0.1,,,,7.0,1.0,,2.0,5.0,,,,1.0,2.0,1.0,1.0,,0.0556,3.0,-0.37,nabilbentaleb,3.0,,2.0,1.0,,,2.0,,,,,,,,,,,,,
14572650,home,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170.0,7349,M,965357,EUR,992217600,M,11,11,False,29.0,25.0,3.0,3.0,0.0,9.0,10.0,16.0,19.0,5.0,,,67.0,40.0,7.0,9.0,0.323175,,2,,0.57,0.23,-0.12,,,,,,2.0,8.0,3.0,1.0,4.0,,,,,,,0.1542,4.0,-0.4,osamesahraoui,,,1.0,1.0,1.0,,2.0,1.0,2.0,,,1.0,0.2866,,,,,,,
14572650,home,Lille,Matías Fernández,fernandez-matias,M. Fernandez,F,7,183.0,1676,M,1149144,EUR,1107388800,F,7,7,False,24.0,18.0,1.0,,1.0,5.0,8.0,13.0,16.0,3.0,,,90.0,38.0,7.8,9.0,0.0551988,,3,,0.64,0.41,-0.09,,Matias Fernandez,,2.0,,2.0,5.0,6.0,1.0,2.0,1.0,,,,,3.0,0.3018,3.0,-0.55,,,,1.0,,2.0,,2.0,,2.0,1.0,,1.0,0.0581,1.0,,,,,,
