match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot
13472880,home,Atlético Mineiro,Everson,everson,Everson,G,22,193.0,2202,M,870748,EUR,648604800,G,22,22,False,34.0,25.0,15.0,6.0,0.0,24.0,29.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,90.0,42.0,7.0,9.0,0.000157,40.554065923398,8.0,12.45548999446,0.0,0,0.6673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472880,home,Atlético Mineiro,Natanael,natanael,Natanael,D,2,172.0,1029,M,1046805,EUR,1010188800,D,2,2,False,50.0,42.0,4.0,,0.0,21.0,24.0,21.0,26.0,1.0,3.0,,,,,,,90.0,74.0,7.5,11.0,0.0141453,115.99780618416,16.0,53.848208074984,0.0,2,,2.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,0.0673,0.2765,1.0,,,,,,,,,,,,,,,,,,,
13472880,home,Atlético Mineiro,Lyanco,lyanco,Lyanco,D,4,187.0,2874,M,797893,EUR,854755200,D,4,4,False,70.0,63.0,9.0,4.0,0.0,41.0,42.0,22.0,28.0,7.0,4.0,,,,,,,90.0,86.0,6.8,9.0,0.0267593,156.1696153713,16.0,113.8512995508,3.0,0,,2.0,2.0,6.0,6.0,,,,,,,,2.0,,,,True,3.0,1.0,3.0,2.0,20.954160047087,58.942937507223,,,,,,,,,,,,
13472880,home,Atlético Mineiro,Junior Alonso,junior-alonso,J. Alonso,D,6,185.0,1792,M,333275,EUR,729216000,D,6,6,False,55.0,48.0,9.0,6.0,0.0,25.0,27.0,23.0,28.0,3.0,,,,,,,,90.0,68.0,7.2,9.0,0.0342201,133.31411430252,13.0,46.400825148202,1.0,3,,4.0,,5.0,1.0,,,2.0,,1.0,1.0,,,0.0854,0.3081,,,,,1.0,1.0,26.848307120094,33.492134061597,1.0,1.0,,,,,,,,,,
13472880,home,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177.0,5525,M,559036,EUR,757728000,D,10,10,False,66.0,55.0,14.0,11.0,0.0,26.0,29.0,29.0,37.0,3.0,3.0,,,,,,,90.0,86.0,8.2,17.0,0.53969,152.11280436796,23.0,69.460641657583,0.0,1,,,1.0,,2.0,,,1.0,,2.0,,1.0,,0.022,0.3989,5.0,,,,,,,,,,gustavoscarpa10,8.0,2.0,1.0,,,,,,
13472880,home,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174.0,3281,M,822729,EUR,903657600,M,21,21,False,58.0,52.0,5.0,3.0,0.0,29.0,32.0,23.0,26.0,3.0,5.0,,,,,,,90.0,65.0,6.9,6.0,0.0188096,91.744446848333,16.0,11.483318313711,0.0,0,,,,,1.0,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
13472880,home,Atlético Mineiro,Alexsander,alexsander,Alexsander,M,5,178.0,1981,M,1185617,EUR,1065571200,M,5,5,False,12.0,12.0,,,0.0,5.0,5.0,7.0,7.0,,4.0,,,,,,,62.0,22.0,6.9,4.0,0.0112928,64.716129347555,7.0,28.837641180272,0.0,0,,,,4.0,4.0,,,,,,2.0,1.0,3.0,,,1.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,,Alexsander,,,,,
13472880,home,Atlético Mineiro,Biel,biel,Biel,F,20,169.0,2141,M,1106140,EUR,986083200,M,77,77,False,18.0,12.0,1.0,,1.0,4.0,8.0,8.0,10.0,,2.0,,,,,,,62.0,33.0,7.3,12.0,0.368769,116.18441861447,12.0,49.861151684795,3.0,5,,2.0,,4.0,2.0,,3.0,,,1.0,4.0,1.0,,0.3488,,2.0,,3.0,1.0,,,27.79588989292,51.368669690106,,2.0,,,,1.0,Gabriel,Teixeira Aragão,,,,
13472880,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182.0,1159,M,913598,EUR,921628800,M,17,17,False,26.0,23.0,2.0,2.0,0.0,8.0,10.0,15.0,16.0,,3.0,,,,,,,80.0,39.0,7.8,6.0,0.0549319,90.881591610564,8.0,60.660150701743,2.0,2,,,2.0,,3.0,,1.0,1.0,1.0,3.0,2.0,,,0.6314,0.9706,1.0,,,,1.0,,23.306117243679,50.454317324038,,,,2.0,1.0,,,,1.0,,,
13472880,home,Atlético Mineiro,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176.0,1951,M,871273,EUR,952214400,M,28,28,False,26.0,23.0,1.0,1.0,0.0,5.0,5.0,18.0,21.0,,5.0,,,,,,,67.0,41.0,6.8,12.0,0.102175,167.95683100724,18.0,98.837138431183,6.0,3,,1.0,,6.0,2.0,,1.0,1.0,,,6.0,,3.0,0.1911,0.0372,,,2.0,,2.0,1.0,19.063461965575,94.948221909787,,1.0,,1.0,,,,,,,,
