match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_goals,player_sofascoreId,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_punches,stat_errorLeadToAGoal
12421163,home,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,False,41.0,27.0,20.0,6.0,0.0,22.0,23.0,5.0,18.0,6.0,1.0,1.0,3.0,1.0,1.0,90.0,47.0,7.1,14.0,0.00240662,0,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421163,home,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,D,98,98,False,36.0,32.0,4.0,3.0,1.0,13.0,14.0,19.0,23.0,3.0,,,,,,90.0,55.0,7.6,11.0,0.0345159,1,,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.1229,0.0924,1.0,,,,,,,,,,,,,,,
12421163,home,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,31.0,31.0,,,0.0,24.0,24.0,7.0,7.0,3.0,,,,,,90.0,37.0,6.5,,0.00475635,1,,,,4.0,,,,,,,3.0,,,,1.0,0.0474,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
12421163,home,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,35.0,31.0,4.0,3.0,0.0,22.0,24.0,9.0,11.0,4.0,,,,,,90.0,53.0,7.1,4.0,0.0165747,0,,,1.0,7.0,2.0,,,,,,11.0,3.0,,,,,,,7.0,,,1.0,1.0,1.0,,,,,,,,,
12421163,home,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,False,35.0,31.0,,,0.0,14.0,16.0,17.0,22.0,5.0,,,,,,90.0,56.0,6.7,12.0,0.0324805,0,,3.0,,2.0,,,,,,,3.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
12421163,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,67.0,55.0,9.0,6.0,0.0,23.0,25.0,34.0,44.0,8.0,,,,,,90.0,84.0,7.5,15.0,0.11032,2,,2.0,,4.0,5.0,1.0,3.0,2.0,,1.0,1.0,,1.0,2.0,1.0,0.2045,0.6453,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,
12421163,home,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,79.0,68.0,6.0,3.0,1.0,30.0,33.0,41.0,60.0,11.0,,,,,,90.0,104.0,7.9,27.0,0.659905,2,,14.0,,6.0,,1.0,2.0,,2.0,1.0,,,2.0,,,0.0952,0.3777,6.0,,3.0,1.0,2.0,,,3.0,,AdemZorgane,True,,,,,
12421163,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,M,17,17,False,26.0,23.0,,,0.0,5.0,5.0,18.0,23.0,5.0,,,,,,81.0,42.0,6.5,8.0,0.125188,3,,2.0,1.0,2.0,2.0,,1.0,,,,,,2.0,,,0.2127,,3.0,1.0,,1.0,,1.0,,,,,,1.0,2.0,,,
12421163,home,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,24.0,22.0,,,0.0,7.0,7.0,15.0,17.0,3.0,,,,,,45.0,30.0,7.3,3.0,0.151797,1,,,2.0,5.0,4.0,1.0,,,,1.0,,,,,,0.6994,0.8588,,2.0,2.0,,,2.0,1.0,,1.0,,,,,,,
12421163,home,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,8,8,False,34.0,29.0,2.0,1.0,0.0,5.0,6.0,24.0,29.0,5.0,,,,,,89.0,71.0,8.2,14.0,0.105765,6,,1.0,,3.0,11.0,,8.0,7.0,1.0,2.0,,1.0,4.0,2.0,,0.2788,0.1368,3.0,1.0,1.0,3.0,,2.0,,,,,,,1.0,,,
12421163,home,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,13.0,10.0,,,0.0,4.0,5.0,6.0,8.0,,,,,,,87.0,25.0,6.9,5.0,0.0133124,1,,,1.0,8.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,0.0361,0.3289,1.0,6.0,1.0,,1.0,2.0,,,,,,,,1.0,,
