match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,player_sofascoreId
10434107,home,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,32.0,23.0,2.0,2.0,9.0,12.0,21.0,6.0,,2.0,,,,90.0,50.0,6.8,19.0,3,15.0,1.0,3.0,2.0,12.0,5.0,2.0,1.0,2.0,,1.0,,3.0,3.0,,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,
10434107,home,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173,472,M,252121,EUR,785116800,M,19,19,True,31.0,26.0,3.0,2.0,9.0,10.0,23.0,,1.0,,,,,32.0,36.0,6.3,9.0,0,18.0,2.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185,60,M,806520,EUR,791251200,F,29,29,True,7.0,3.0,,,,,7.0,1.0,,,,,,22.0,13.0,6.5,7.0,2,3.0,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,
10434107,home,MKE Ankaragücü,Yasin Güreler,yasin-gureler,Y. Güreler,D,27,187,2,M,816426,EUR,678412800,D,17,17,True,10.0,9.0,,,7.0,7.0,5.0,,2.0,,,,,15.0,17.0,6.0,4.0,0,2.0,2.0,,,3.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177,78,M,985366,EUR,983404800,M,16,16,True,22.0,17.0,2.0,1.0,8.0,8.0,14.0,5.0,3.0,1.0,,,,15.0,31.0,6.8,8.0,0,9.0,,,1.0,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Doğukan Kaya,dogukan-kaya,D. Kaya,G,,191,4,M,952981,EUR,947980800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Yusuf Eren Goktas,goktas-yusuf-eren,Y. E. Goktas,D,40,184,2,M,1087578,EUR,1087948800,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Atakan Cankaya,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187,1954,M,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,home,MKE Ankaragücü,Gboly Ariyibi,gboly-ariyibi,G. Ariyibi,M,11,183,59,M,370644,EUR,790300800,F,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Gboly,Ariyibi,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,1,1,False,27.0,23.0,8.0,4.0,23.0,24.0,3.0,,11.0,,1.0,1.0,4.0,90.0,40.0,7.3,5.0,0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
10434107,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,D,54,54,False,28.0,23.0,4.0,3.0,14.0,16.0,13.0,5.0,7.0,1.0,,,,89.0,52.0,7.3,8.0,1,9.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,99,99,False,33.0,24.0,10.0,2.0,19.0,20.0,13.0,4.0,3.0,,,,,90.0,45.0,7.2,11.0,1,5.0,,1.0,3.0,2.0,1.0,,,,1.0,1.0,,1.0,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,52.0,44.0,8.0,7.0,27.0,31.0,21.0,3.0,9.0,1.0,,,,90.0,71.0,7.7,10.0,1,17.0,,3.0,,5.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,30.0,20.0,7.0,4.0,8.0,9.0,23.0,8.0,5.0,3.0,,,,90.0,57.0,7.4,15.0,0,13.0,2.0,1.0,1.0,4.0,,3.0,1.0,,1.0,3.0,1.0,2.0,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,False,26.0,21.0,1.0,1.0,8.0,8.0,18.0,2.0,5.0,,,,,71.0,38.0,7.4,6.0,3,13.0,,,1.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,2.0,,,,,2.0,,,,,,1.0,1.0,,,
10434107,away,Fatih Karagümrük,Matteo Ricci,matteo-ricci,M. Ricci,M,8,172,128,M,225132,EUR,769996800,M,8,8,False,28.0,25.0,3.0,3.0,17.0,18.0,14.0,6.0,3.0,,,,,84.0,45.0,7.7,8.0,0,10.0,4.0,1.0,1.0,1.0,,,,,,5.0,2.0,3.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,46.0,36.0,7.0,2.0,13.0,14.0,33.0,5.0,8.0,1.0,,,,90.0,68.0,6.8,15.0,3,23.0,1.0,1.0,,6.0,1.0,1.0,,,1.0,4.0,2.0,1.0,1.0,2.0,4.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,,
10434107,away,Fatih Karagümrük,Ebrima Colley,colley-ebrima,E. Colley,F,11,179,640,M,928106,EUR,949363200,F,19,19,False,18.0,14.0,,,6.0,7.0,15.0,3.0,6.0,1.0,,,,71.0,39.0,7.2,18.0,1,8.0,4.0,,1.0,3.0,1.0,3.0,1.0,1.0,2.0,,,7.0,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,
10434107,away,Fatih Karagümrük,Mbaye Diagne,mbaye-diagne,M. Diagne,F,45,191,1430,M,346790,EUR,688608000,F,9,9,False,20.0,16.0,4.0,3.0,10.0,12.0,8.0,3.0,6.0,,,,,90.0,37.0,7.6,8.0,3,6.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,,,1.0,
10434107,away,Fatih Karagümrük,Fabio Borini,fabio-borini,F. Borini,F,16,180,487,M,89510,EUR,670204800,F,16,16,False,31.0,15.0,6.0,1.0,8.0,11.0,20.0,7.0,2.0,4.0,,,,89.0,47.0,7.4,16.0,4,7.0,,2.0,1.0,6.0,,,,1.0,1.0,2.0,2.0,,2.0,2.0,3.0,,True,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,
10434107,away,Fatih Karagümrük,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,22,22,True,5.0,3.0,,,1.0,2.0,4.0,4.0,,,,,,19.0,12.0,6.7,5.0,0,2.0,1.0,1.0,,3.0,1.0,2.0,2.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,9.0,9.0,,,4.0,4.0,5.0,1.0,3.0,1.0,,,,19.0,10.0,6.4,,0,5.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Nicholas Anwan,nicholas-anwan,N. Anwan,M,24,188,32,M,1129985,EUR,990057600,M,24,24,True,3.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,,,,13.0,8.0,6.8,,0,1.0,,,,2.0,,,,,1.0,2.0,1.0,,2.0,,2.0,,,,,,Nicholas,Anwan,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,53,M,1021100,EUR,991958400,D,6,6,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,8.0,3.0,6.7,,0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Kerim Frei,kerim-frei,K. Frei,M,11,173,68,M,157014,EUR,753667200,M,11,11,True,2.0,2.0,,,2.0,2.0,,1.0,2.0,,,,,8.0,6.0,6.6,1.0,0,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Emiliano Viviano,emiliano-viviano,E. Viviano,G,,195,127,M,38599,EUR,502243200,G,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Samed Onur,samed-onur,S. Onur,M,8,175,60,M,980608,EUR,1026691200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434107,away,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,89,89,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sffeghouli
10434107,away,Fatih Karagümrük,Colin Kazim-Richards,colin-kazim-richards,C. Kazim-Richards,F,,185,110,,30134,EUR,525398400,F,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
