match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_errorLeadToAShot
12448219,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,1,1,False,37.0,24.0,21.0,8.0,0.0,16.0,17.0,8.0,20.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,44.0,7.0,13.0,0.0089042,0,0.6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448219,home,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,2,2,False,39.0,33.0,6.0,4.0,0.0,19.0,19.0,14.0,24.0,1.0,8.0,8.0,7.0,3.0,,,,,,,90.0,71.0,7.1,13.0,0.0810196,0,,Mimeirhel Benita,,4.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12448219,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,76.0,68.0,9.0,4.0,0.0,53.0,55.0,15.0,21.0,1.0,3.0,2.0,4.0,1.0,,,,,,,90.0,88.0,6.9,8.0,0.0052868,0,,,,,2.0,,,,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
12448219,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187,163,M,918484,EUR,991353600,D,24,24,False,88.0,81.0,6.0,4.0,0.0,59.0,63.0,22.0,25.0,2.0,6.0,10.0,5.0,2.0,,,,,,,90.0,110.0,7.6,7.0,0.0108713,2,,,,,1.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.1067,,,,,,,,,,,,,
12448219,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,False,36.0,29.0,6.0,2.0,1.0,7.0,9.0,24.0,36.0,,4.0,4.0,5.0,,,,,,,,90.0,70.0,7.2,18.0,0.206552,2,,,,9.0,2.0,,,5.0,1.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,0.0344,2.0,1.0,2.0,,,,,,,,,,
12448219,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,69.0,61.0,11.0,9.0,0.0,27.0,28.0,35.0,42.0,,5.0,3.0,5.0,1.0,,,,,,,90.0,84.0,7.8,12.0,0.598517,1,,,,1.0,8.0,3.0,,1.0,,4.0,4.0,3.0,2.0,,,,,2.0,0.107,1.0,2.0,2.0,True,1.0,0.1405,,,,,,,
12448219,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,34.0,29.0,5.0,2.0,0.0,17.0,19.0,12.0,19.0,,3.0,,4.0,,,,,,,,45.0,46.0,6.8,11.0,0.0146087,0,,,,4.0,1.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
12448219,home,Heracles Almelo,Juho Talvitie,juho-talvitie,J. Talvitie,M,32,183,251,M,1149147,EUR,1111708800,M,23,23,False,8.0,5.0,,,0.0,1.0,1.0,4.0,9.0,,5.0,,3.0,3.0,,,,,,,62.0,22.0,6.5,10.0,0.00579551,0,,Juho Talvitie,,2.0,4.0,,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,
12448219,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,False,24.0,21.0,2.0,1.0,0.0,12.0,12.0,9.0,13.0,,1.0,,1.0,,,,,,,,62.0,30.0,6.6,6.0,0.0102305,2,,,,1.0,2.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,0.083,,,2.0,,,,,,,,,,
12448219,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,False,18.0,14.0,,,0.0,2.0,3.0,12.0,16.0,,1.0,,1.0,1.0,,,,,,,62.0,32.0,6.1,12.0,0.00963633,0,,,,1.0,7.0,,4.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
