match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wasFouled,player_firstName,player_lastName,stat_totalContest,stat_blockedScoringAttempt,captain,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_punches
12501541,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,33.0,29.0,9.0,5.0,0.0,28.0,29.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,90.0,41.0,6.9,4.0,0.0003182,0,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501541,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,False,72.0,69.0,3.0,3.0,0.0,48.0,48.0,21.0,24.0,3.0,,,,,90.0,89.0,7.1,9.0,0.00699353,1,,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1654,0.5855,,,,,,,,,,,,,,,
12501541,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,65.0,59.0,2.0,,0.0,30.0,31.0,29.0,34.0,6.0,,,,,90.0,71.0,7.1,6.0,0.344855,1,,2.0,3.0,2.0,3.0,,,,,3.0,1.0,,,,,,,0.0605,,1.0,1.0,1.0,,,,,,,,,,,,
12501541,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,67.0,56.0,8.0,3.0,0.0,38.0,43.0,19.0,26.0,8.0,,,,,89.0,83.0,6.7,16.0,0.0513988,0,,,1.0,2.0,6.0,,,,,1.0,,,3.0,2.0,1.0,,2.0,,,,,,2.0,1.0,2.0,,,,,,,,,
12501541,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,30.0,20.0,2.0,1.0,0.0,11.0,12.0,10.0,22.0,2.0,,,,,90.0,52.0,7.1,19.0,0.104819,2,,,,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,0.2479,0.2835,,,,4.0,1.0,1.0,,,1.0,1.0,,,,,
12501541,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,64.0,51.0,5.0,1.0,0.0,16.0,17.0,35.0,51.0,9.0,,,,,90.0,78.0,7.2,19.0,0.0602861,1,,,3.0,2.0,5.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,0.0311,,,,2.0,4.0,,,,,,1.0,True,,,,
12501541,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,59.0,52.0,3.0,,1.0,17.0,17.0,37.0,46.0,4.0,,,,,89.0,75.0,7.3,12.0,0.259926,1,,1.0,,3.0,3.0,,,,,1.0,1.0,,3.0,1.0,2.0,,1.0,0.0205,,1.0,1.0,1.0,4.0,2.0,,,,1.0,,,,,,
12501541,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,49.0,41.0,,,0.0,12.0,14.0,29.0,36.0,3.0,,,,,89.0,60.0,6.7,12.0,0.0425463,0,,,2.0,3.0,5.0,,,,,,,,3.0,1.0,3.0,,3.0,,,,,,1.0,,1.0,,,,,,,,,
12501541,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,32.0,28.0,2.0,1.0,0.0,13.0,13.0,15.0,21.0,2.0,,,,,68.0,41.0,7.2,6.0,0.0103953,2,,,,,3.0,,,1.0,,,,,1.0,,,,,0.0994,0.067,,1.0,,2.0,,1.0,,,1.0,,,1.0,,,
12501541,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,27.0,22.0,,,0.0,10.0,11.0,13.0,17.0,4.0,,,,,90.0,40.0,6.8,10.0,0.0518108,1,,1.0,1.0,7.0,4.0,,1.0,,,,,,,,3.0,,4.0,0.0887,,,,1.0,1.0,1.0,1.0,,,3.0,1.0,,2.0,,,
