match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_accurateCross,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,captain,stat_goals,stat_totalOffside,player_firstName,player_lastName,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist
11897411,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,28.0,12.0,23.0,8.0,8.0,12.0,4.0,16.0,1.0,1.0,2.0,11.0,2.0,4.0,6.0,2.0,90.0,41.0,8.3,16.0,0.00176101,0,0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,23,23,False,6.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,,,3.0,1.0,,,,,45.0,20.0,6.4,6.0,0.00106098,0,,22,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,False,18.0,14.0,4.0,1.0,8.0,9.0,6.0,9.0,3.0,3.0,5.0,4.0,,,,,90.0,37.0,7.7,5.0,0.00331029,2,,20,,1.0,,,4.0,1.0,1.0,1.0,3.0,1.0,0.0536,0.0459,,,,,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,False,23.0,16.0,7.0,2.0,10.0,14.0,6.0,9.0,2.0,4.0,8.0,1.0,,,,,90.0,39.0,7.7,7.0,0.00614393,0,,2,,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,False,28.0,21.0,7.0,3.0,12.0,14.0,9.0,14.0,1.0,4.0,3.0,4.0,,,,,90.0,38.0,6.8,7.0,0.00140243,0,,14,,,,1.0,,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,37.0,26.0,3.0,,11.0,14.0,17.0,29.0,,5.0,1.0,11.0,,,,,90.0,69.0,7.0,23.0,0.175981,1,,58,6.0,2.0,,2.0,,,,1.0,,2.0,0.0459,0.0201,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,187,93,M,858926,EUR,882316800,M,19,19,False,15.0,13.0,,,7.0,8.0,7.0,10.0,,5.0,1.0,4.0,,,,,45.0,32.0,6.7,6.0,0.0528693,2,,16,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,2.0,,0.1531,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11897411,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,8,8,False,18.0,15.0,1.0,1.0,11.0,13.0,5.0,6.0,1.0,10.0,,4.0,,,,,51.0,35.0,7.1,6.0,0.063721,0,,8,1.0,,,1.0,,,,,1.0,2.0,,,,4.0,4.0,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
11897411,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,False,33.0,27.0,6.0,4.0,7.0,10.0,20.0,23.0,2.0,6.0,1.0,4.0,,,,,90.0,51.0,7.4,8.0,0.0640736,2,,,,4.0,2.0,,1.0,1.0,2.0,,3.0,1.0,0.1267,,,3.0,2.0,1.0,,,1.0,2.0,,,,True,,,,,,,,,,,
11897411,home,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,F,55,55,False,26.0,20.0,,,6.0,6.0,14.0,20.0,3.0,5.0,2.0,2.0,,,,,89.0,44.0,7.7,14.0,0.270184,4,,55,,11.0,,1.0,,5.0,2.0,2.0,,4.0,1.0413,1.0003,,,,2.0,,,3.0,2.0,3.0,,,,1.0,,,,,,,,,,
11897411,home,Sivasspor,Modou Barrow,modou-barrow,M. Barrow,M,176,244,M,209098,EUR,718934400,F,77,77,False,13.0,9.0,1.0,1.0,2.0,2.0,10.0,16.0,,2.0,,3.0,,,,,66.0,26.0,7.3,11.0,0.20448,0,,,5.0,5.0,1.0,3.0,,2.0,,,,2.0,,,,,,,2.0,3.0,,4.0,1.0,,,,,2.0,,,,,,,,,
11897411,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,20.0,18.0,1.0,1.0,6.0,7.0,13.0,16.0,,1.0,2.0,2.0,,,,,45.0,31.0,6.8,5.0,0.135664,1,,,3.0,4.0,1.0,,,2.0,,,1.0,1.0,0.0209,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11897411,home,Sivasspor,Burak Kapacak,burak-kapacak,B. Kapacak,M,180,490,M,836686,EUR,944611200,M,16,16,True,12.0,9.0,2.0,1.0,5.0,6.0,4.0,9.0,,1.0,,4.0,,,,,45.0,29.0,6.7,12.0,0.00331642,1,,17,3.0,4.0,,2.0,1.0,1.0,1.0,,,2.0,0.0167,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11897411,home,Sivasspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,176,57,M,344225,EUR,788572800,M,5,5,True,13.0,10.0,1.0,,3.0,4.0,7.0,9.0,,4.0,,2.0,,,,,39.0,23.0,6.8,6.0,0.006457,1,,20,,1.0,,,,,,,1.0,2.0,0.0581,,,4.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11897411,home,Sivasspor,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,188,560,M,842565,EUR,803606400,F,11,11,True,3.0,3.0,,,,,3.0,4.0,,6.0,,3.0,,,,,24.0,19.0,6.8,6.0,0.00062365,2,,9,1.0,7.0,,3.0,,1.0,2.0,,,2.0,0.0454,,,,,4.0,2.0,,3.0,,2.0,,,,,,,,,,,,,,
11897411,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,True,,,,,,,,,,,,,,,,,10.0,,6.5,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,Achilleas,Poungouras,,,,,,,
11897411,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,189,18,M,1141652,EUR,1073260800,D,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,,
11897411,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Eren Kaya,kaya-eren,E. Kaya,M,179,4,M,1464307,EUR,1080345600,F,76,76,True,,,,,,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897411,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,
11897411,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,190,9264,M,28381,EUR,519264000,G,1,1,False,29.0,25.0,14.0,10.0,24.0,24.0,1.0,5.0,1.0,1.0,1.0,9.0,1.0,2.0,3.0,1.0,90.0,40.0,7.5,5.0,0.00028961,0,0.0663,16,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,Muslera,1.0,,,,,
11897411,away,Galatasaray,Ali Turap Bülbül,ali-turap-bulbul,A. T. Bülbül,D,179,495,M,1149043,EUR,1106611200,D,72,72,False,37.0,31.0,1.0,,17.0,17.0,14.0,20.0,2.0,6.0,1.0,4.0,,,,,89.0,53.0,6.6,10.0,0.0254247,0,,81,,4.0,1.0,2.0,,,,,,2.0,,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11897411,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,187,2642,M,846148,EUR,908323200,D,25,25,False,63.0,55.0,2.0,,35.0,39.0,20.0,24.0,7.0,7.0,7.0,3.0,,,,,90.0,81.0,7.7,8.0,0.404732,3,,15,,5.0,1.0,,2.0,3.0,,1.0,1.0,,0.1429,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,Nelsson,,,,,,
11897411,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,185,6104,M,178963,EUR,778896000,D,42,42,False,56.0,48.0,6.0,,27.0,29.0,22.0,28.0,1.0,2.0,3.0,3.0,,,,,90.0,66.0,6.5,9.0,0.099496,1,,42,1.0,6.0,1.0,1.0,,3.0,,,1.0,,0.1294,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,abdulkerimbard1,,,,,,
