match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_penaltyWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
14053773,home,NAC Breda,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190.0,703,M,943595,EUR,949795200,F,17,17,False,26.0,16.0,2.0,,0.0,6.0,7.0,10.0,19.0,,3.0,,,90.0,43.0,9.3,15.0,0.439195,,5,,0.37,0.34,0.17,,,,3.0,2.0,5.0,9.0,5.0,2.0,,3.0,,1.0865,0.72,,1.0,1.0,3.0,2.0,,,3.0,,,,,3.0,1.4089,1.0,2.0,1.0,,,,
14053773,home,NAC Breda,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183.0,251,M,1149147,EUR,1111708800,F,32,32,True,6.0,4.0,,,0.0,,,4.0,6.0,,,,,25.0,10.0,6.5,4.0,0.0594684,,1,,0.12,0.12,0.0,,,,,,2.0,,,,,,,0.0277,-0.11,,,,,,,2.0,,1.0,,,,,,,,,,,,
14053773,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187.0,91,M,336811,EUR,811123200,M,8,8,True,20.0,17.0,2.0,1.0,0.0,8.0,8.0,9.0,12.0,,,,,11.0,20.0,6.7,3.0,0.0172777,,0,,0.06,0.05,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177.0,105,M,1083398,EUR,1074988800,M,11,11,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,11.0,11.0,6.8,3.0,0.0783779,,0,,0.1,0.27,-0.01,,1.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173.0,39,M,912651,EUR,899251200,D,2,2,True,3.0,1.0,1.0,,0.0,1.0,3.0,,0.0,,1.0,,,10.0,6.0,6.5,3.0,0.00030216,,0,,-0.04,-0.04,-0.01,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Pepijn Reulen,Pepijn,Reulen,pepijn-reulen,P. Reulen,F,26,,53,M,2197943,EUR,1212278400,F,26,26,True,,,,,0.0,,,,,1.0,,,,8.0,2.0,6.5,1.0,,,0,,,0.01,0.16,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Kostas Lamprou,,,kostas-lamprou,K. Lamprou,G,31,176.0,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190.0,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190.0,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Jayden Candelaria,,,jayden-candelaria,J. Candelaria,D,21,184.0,86,M,1130306,EUR,1078185600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185.0,100,M,226762,EUR,737683200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186.0,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,home,NAC Breda,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174.0,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182.0,179,M,856636,EUR,967852800,G,1,1,False,34.0,19.0,23.0,8.0,0.0,15.0,21.0,4.0,13.0,,9.0,4.0,,90.0,48.0,7.6,15.0,0.00082645,0.9022,0,0.5239,0.05,0.0,-0.08,0.54,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,3.0,1.0,
14053773,away,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,False,24.0,23.0,4.0,3.0,0.0,13.0,13.0,10.0,11.0,2.0,3.0,,,61.0,39.0,6.3,6.0,0.00544891,,0,,-0.04,0.06,-0.11,,1.0,,,1.0,4.0,3.0,4.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,69.0,64.0,4.0,1.0,0.0,39.0,40.0,25.0,29.0,11.0,5.0,,,90.0,89.0,6.8,5.0,0.0292722,,0,,0.33,0.09,0.0,,,,5.0,4.0,9.0,5.0,,,1.0,,3.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,83.0,78.0,8.0,4.0,0.0,42.0,42.0,36.0,41.0,7.0,3.0,,,90.0,93.0,7.2,5.0,0.0257129,,0,,0.35,0.14,-0.06,,,,,,1.0,2.0,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,68.0,60.0,3.0,2.0,1.0,31.0,32.0,29.0,36.0,3.0,4.0,,,90.0,89.0,6.2,12.0,0.224283,,1,,0.17,0.26,-0.32,,3.0,1.0,1.0,,5.0,,,,,,1.0,0.2701,-0.3,,,,,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,
14053773,away,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,36.0,28.0,2.0,1.0,0.0,7.0,8.0,21.0,28.0,3.0,2.0,,,89.0,46.0,6.2,11.0,0.103577,,1,,0.18,0.08,-0.18,,1.0,,5.0,2.0,10.0,4.0,,,,2.0,1.0,0.2432,-0.51,,2.0,1.0,,2.0,4.0,,,1.0,,,,,,,,,,,,
14053773,away,PEC Zwolle,Ryan Thomas,Ryan,Thomas,ryan-thomas,R. Thomas,M,30,174.0,138,M,333571,EUR,787881600,M,30,30,False,35.0,28.0,4.0,3.0,0.0,16.0,20.0,12.0,15.0,,6.0,,,61.0,53.0,7.0,12.0,0.00909592,,1,,-0.09,0.12,-0.07,,,,,3.0,2.0,8.0,2.0,1.0,2.0,4.0,1.0,0.028,0.01,1.0,1.0,1.0,2.0,,,1.0,2.0,,True,,,,,,,,,,,
14053773,away,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,308,M,815080,EUR,754444800,M,35,35,False,63.0,56.0,6.0,3.0,0.0,24.0,26.0,32.0,37.0,,10.0,,,90.0,87.0,7.8,18.0,0.335124,,3,,0.26,0.08,0.26,,6.0,,,,4.0,6.0,,,,2.0,1.0,0.7556,0.42,1.0,5.0,5.0,1.0,1.0,,3.0,,2.0,,2.0,,1.0,0.2579,,1.0,,,,,
14053773,away,PEC Zwolle,Jan Faberski,Jan Faberski,,jan-faberski,J. Faberski,M,19,172.0,2632,M,1381819,EUR,1145664000,F,19,19,False,8.0,4.0,,,0.0,3.0,4.0,1.0,4.0,,3.0,,,45.0,14.0,5.9,6.0,0.00020449,,1,,-0.07,0.03,-0.33,,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,0.0254,-0.06,,,,1.0,,,,,,,,,,,,,,,,,1.0
14053773,away,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,33.0,26.0,,,0.0,6.0,8.0,20.0,25.0,,4.0,,,90.0,50.0,7.1,16.0,0.0360657,,4,,-0.48,0.29,-0.03,,,,4.0,,8.0,4.0,,1.0,,7.0,2.0,0.1343,0.49,,2.0,,2.0,,,2.0,,1.0,,,,2.0,0.2186,,1.0,,,,,
14053773,away,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,F,22,22,False,21.0,15.0,1.0,,0.0,5.0,6.0,10.0,15.0,,3.0,,,83.0,35.0,6.4,10.0,0.0076927,,0,,-0.13,-0.29,-0.01,,1.0,,6.0,1.0,10.0,6.0,2.0,,,,1.0,,,,3.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175.0,265,M,923968,EUR,1002758400,F,11,11,True,13.0,12.0,,,0.0,4.0,4.0,8.0,9.0,,2.0,,,45.0,22.0,6.5,6.0,0.10453,,0,,-0.07,0.02,-0.01,,1.0,1.0,,,3.0,2.0,2.0,,,2.0,,,,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,
14053773,away,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185.0,170,M,1049446,EUR,1091836800,D,3,3,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,3.0,1.0,,,29.0,16.0,7.8,2.0,0.636026,,0,,0.42,0.06,-0.02,,1.0,1.0,,1.0,3.0,1.0,,,,,2.0,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,,,
14053773,away,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,True,16.0,12.0,,,1.0,4.0,5.0,8.0,11.0,,1.0,,,29.0,21.0,7.0,4.0,0.030577,,0,,0.04,0.05,0.15,,,,1.0,,1.0,3.0,,,1.0,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2231,M,966655,EUR,1075680000,F,7,7,True,,,,,0.0,,,,,,,,,12.0,1.0,6.5,,,,0,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Gabriel Reiziger,Gabriel,Reiziger,gabriel-reiziger,G. Reiziger,M,20,177.0,33,M,1885838,EUR,1128902400,M,20,20,True,,,,,0.0,,,,,,,,,1.0,,,,,,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Duke Verduin,Duke Verduin,,duke-verduin,D. Verduin,G,41,195.0,34,M,1394059,EUR,1067472000,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Dylan Ruward,Dylan Ruward,,ruward-dylan,D. Ruward,D,42,,16,M,1638397,EUR,1106265600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,David Voute,David Voute,,david-voute,D. Voute,D,39,,21,M,1403072,EUR,1131062400,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Jadiel Pereira da Gama,Jadiel,Pereira da Gama,jadiel-pereira-da-gama,J. P. d. Gama,M,26,182.0,201,M,2195123,EUR,1260835200,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Samir Lagsir,Samir,Lagsir,samir-lagsir,S. Lagsir,M,21,180.0,298,M,1012931,EUR,1053388800,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053773,away,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
