match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,player_sofascoreId,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
10434221,home,Coventry City,Ben Wilson,ben-wilson,B. Wilson,G,13,186,99,M,216590,EUR,713318400,G,13,13,False,28.0,23.0,8.0,4.0,20.0,22.0,3.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,36.0,5.7,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434221,home,Coventry City,Michael Rose,michael-rose,M. Rose,D,5,188,30,M,302676,EUR,813369600,D,4,4,False,74.0,52.0,14.0,3.0,31.0,39.0,21.0,35.0,7.0,8.0,4.0,7.0,,,,,,78.0,85.0,6.4,23.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10434221,home,Coventry City,Kyle McFadzean,kyle-mcfadzean,K. McFadzean,D,6,185,55,M,129118,EUR,540777600,D,5,5,False,60.0,55.0,7.0,5.0,38.0,40.0,17.0,21.0,2.0,4.0,5.0,13.0,,,,,,90.0,74.0,6.2,6.0,0,,3.0,2.0,,,1.0,,True,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10434221,home,Coventry City,Callum Doyle,callum-doyle,C. Doyle,D,2,185,1051,M,1090508,EUR,1065139200,D,3,3,False,81.0,60.0,10.0,3.0,35.0,41.0,25.0,41.0,3.0,5.0,6.0,7.0,,,,,,90.0,97.0,6.3,24.0,0,4.0,6.0,1.0,,,1.0,,,1.0,1.0,1.0,3.0,,Callum Doyle,,1.0,1.0,,,,,,,,,,,,,,
10434221,home,Coventry City,Fankaty Dabo,fankaty-dabo,F. Dabo,D,,181,50,M,788265,EUR,813369600,M,23,23,False,21.0,14.0,4.0,,9.0,11.0,5.0,10.0,3.0,5.0,3.0,3.0,,,,,,61.0,49.0,6.1,15.0,0,1.0,4.0,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10434221,home,Coventry City,Kasey Palmer,kasey-palmer,K. Palmer,M,54,180,577,M,788260,EUR,847497600,M,45,45,False,28.0,22.0,2.0,2.0,10.0,12.0,14.0,23.0,1.0,5.0,,2.0,,,,,,60.0,44.0,6.9,13.0,0,2.0,4.0,,,,,,,7.0,2.0,1.0,,1.0,,,,1.0,3.0,2.0,4.0,,,,,,,,,,,
10434221,home,Coventry City,Jamie Allen,jamie-allen,J. Allen,M,8,180,72,M,310546,EUR,791337600,M,8,8,False,51.0,40.0,4.0,1.0,19.0,21.0,21.0,30.0,,1.0,1.0,9.0,,,,,,90.0,59.0,6.9,12.0,1,,2.0,1.0,,,1.0,1.0,,,,,3.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
10434221,home,Coventry City,Josh Eccles,josh-eccles,J. Eccles,M,28,181,145,M,944245,EUR,954979200,M,28,28,False,48.0,36.0,6.0,1.0,22.0,27.0,14.0,21.0,2.0,4.0,1.0,8.0,,,,,,90.0,63.0,5.5,17.0,0,2.0,8.0,,,2.0,,,,,3.0,1.0,,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,
10434221,home,Coventry City,Tayo Adaramola,tayo-adaramola,T. Adaramola,M,45,177,230,M,1005686,EUR,1068681600,M,11,11,False,17.0,10.0,1.0,,5.0,10.0,5.0,8.0,,7.0,,6.0,,,,,,61.0,42.0,6.8,14.0,1,3.0,4.0,,1.0,1.0,4.0,3.0,,1.0,,,1.0,1.0,,,,3.0,3.0,,,,,,1.0,,,,,,,
10434221,home,Coventry City,Tyler Walker,tyler-walker,T. Walker,F,10,179,44,M,1173581,EUR,844646400,F,19,19,False,7.0,4.0,,,,1.0,4.0,7.0,3.0,4.0,1.0,,,,,,,90.0,16.0,6.5,7.0,1,2.0,4.0,,,,,,,1.0,,,,2.0,,,,3.0,1.0,,,,,,,1.0,2.0,,,,,
10434221,home,Coventry City,Fábio Tavares,fabio-tavares,F. Tavares,F,11,178,103,M,950342,EUR,980121600,F,30,30,False,13.0,11.0,1.0,1.0,4.0,4.0,7.0,10.0,,1.0,,3.0,,,,,,90.0,21.0,6.6,5.0,1,2.0,4.0,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
10434221,home,Coventry City,Martyn Waghorn,martyn-waghorn,M. Waghorn,F,,176,38,M,32052,EUR,633052800,F,9,9,True,16.0,11.0,3.0,1.0,4.0,5.0,8.0,15.0,,3.0,,5.0,,,,,,30.0,26.0,6.7,10.0,1,1.0,2.0,,1.0,,,,,4.0,,,,,Martyn,Waghorn,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
10434221,home,Coventry City,Jake Bidwell,jake-bidwell,J. Bidwell,D,21,183,106,M,103115,EUR,732672000,D,27,27,True,17.0,10.0,2.0,,3.0,3.0,9.0,17.0,2.0,3.0,1.0,1.0,,,,,,29.0,33.0,6.5,11.0,0,1.0,5.0,1.0,,,,,,3.0,,,1.0,1.0,,,2.0,,1.0,2.0,1.0,,,,,,,1.0,,,,
10434221,home,Coventry City,Jack Burroughs,jack-burroughs,J. Burroughs,M,2,188,52,M,958725,EUR,985132800,M,32,32,True,14.0,14.0,1.0,1.0,7.0,7.0,7.0,10.0,,3.0,,2.0,,,,,,29.0,30.0,6.2,9.0,0,,5.0,,,,,,,3.0,5.0,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,
10434221,home,Coventry City,Ryan Howley,ryan-howley,R. Howley,M,25,187,87,M,1131887,EUR,1069545600,M,36,36,True,16.0,10.0,2.0,,4.0,4.0,6.0,12.0,1.0,1.0,,1.0,,,,,,12.0,19.0,6.3,7.0,1,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10434221,home,Coventry City,Simon Moore,simon-moore,S. Moore,G,21,191,162,M,95461,EUR,643075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434221,home,Coventry City,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169,1006,M,837495,EUR,867110400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434221,home,Coventry City,Ben Sheaf,ben-sheaf,B. Sheaf,M,18,185,258,M,789229,EUR,886636800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434221,home,Coventry City,Matt Godden,matt-godden,M. Godden,F,24,185,203,M,73409,EUR,680745600,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
