match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId,player_lastName,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced
12450866,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,39.0,20.0,28.0,9.0,0.0,14.0,20.0,6.0,19.0,1.0,4.0,3.0,3.0,1.0,1.0,90.0,44.0,6.6,19.0,0.00202636,0,0.5468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,25.0,21.0,3.0,,0.0,11.0,11.0,11.0,19.0,2.0,2.0,,,,,90.0,49.0,6.5,14.0,0.0565436,0,,Enzo Tchato Mbiayi,5.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,35.0,32.0,1.0,,0.0,28.0,29.0,4.0,6.0,2.0,5.0,,,,,90.0,41.0,6.7,3.0,0.00215846,0,,,,,4.0,4.0,1.0,3.0,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,48.0,40.0,12.0,6.0,0.0,32.0,35.0,8.0,13.0,2.0,6.0,,,,,90.0,58.0,6.4,9.0,0.00240953,0,,,,,8.0,6.0,,4.0,,1.0,3.0,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,20.0,18.0,2.0,1.0,0.0,12.0,12.0,6.0,9.0,1.0,4.0,,,,,90.0,39.0,6.2,6.0,0.00350639,0,,,1.0,,7.0,2.0,1.0,2.0,1.0,,3.0,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,31.0,26.0,5.0,5.0,0.0,16.0,18.0,10.0,13.0,1.0,6.0,,,,,90.0,40.0,6.9,6.0,0.254172,0,,,,,5.0,4.0,1.0,3.0,,,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,43.0,34.0,5.0,2.0,0.0,19.0,19.0,16.0,26.0,1.0,9.0,,,,,90.0,59.0,7.1,12.0,0.206191,0,,,2.0,1.0,4.0,7.0,1.0,5.0,,2.0,1.0,1.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12450866,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,9.0,7.0,,,0.0,1.0,1.0,6.0,9.0,,1.0,,,,,88.0,28.0,6.7,11.0,0.00390487,2,,,1.0,,7.0,6.0,1.0,1.0,5.0,4.0,1.0,,2.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,0.0991,0.2741,,,,,,,,,,,
12450866,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,38.0,30.0,5.0,5.0,0.0,13.0,15.0,18.0,33.0,2.0,6.0,,,,,90.0,69.0,7.4,24.0,0.16917,2,,,10.0,1.0,10.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,1.0,2.0,,4.0,1.0,1.0,,0.8091,0.9226,True,1.0,1.0,1.0,,,,,,,
12450866,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,18.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,14.0,,3.0,,,,,90.0,33.0,6.4,12.0,0.0265523,1,,,,,9.0,2.0,,,5.0,2.0,2.0,1.0,2.0,,,,4.0,1.0,1.0,,,1.0,0.1137,,,,,,,,,,,,
