match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_errorLeadToAShot,stat_penaltyConceded,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_penaltyMiss,stat_punches
12764188,home,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193,2912,M,953414,EUR,1036713600,G,88,88,False,24.0,9.0,21.0,6.0,0.0,5.0,7.0,4.0,17.0,13.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,90.0,34.0,7.7,15.0,0.0231894,0,0.9317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764188,home,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175,3169,M,244039,EUR,696643200,D,23,23,False,25.0,19.0,2.0,,0.0,7.0,7.0,13.0,25.0,4.0,,,,,,,,90.0,60.0,7.5,22.0,0.257212,1,,7.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0459,3.0,,,,,,,,,,,,,,,,,,
12764188,home,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186,1558,M,828971,EUR,902620800,D,45,45,False,38.0,29.0,7.0,2.0,0.0,18.0,21.0,11.0,17.0,8.0,,,,,,,,58.0,49.0,6.3,12.0,0.00398135,0,,,,,2.0,3.0,,,,2.0,,2.0,2.0,1.0,2.0,1.0,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12764188,home,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185,1017,M,965014,EUR,1014163200,D,5,5,False,54.0,48.0,3.0,1.0,0.0,35.0,36.0,13.0,18.0,3.0,,,,,,,,90.0,69.0,7.5,6.0,0.00685678,1,,,,4.0,6.0,7.0,,,,4.0,,1.0,2.0,1.0,,1.0,0.021,1.0,,6.0,,,,,1.0,0.0207,,,,,,,,,,
12764188,home,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177,1560,M,913647,EUR,919382400,D,3,3,False,41.0,35.0,2.0,,0.0,17.0,18.0,18.0,24.0,5.0,,,,,,,,82.0,62.0,6.5,13.0,0.0124264,0,,1.0,,2.0,7.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,2.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,
12764188,home,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182,2103,M,989886,EUR,1003708800,M,32,32,False,52.0,33.0,3.0,1.0,0.0,11.0,12.0,22.0,41.0,3.0,,,,,,,,90.0,78.0,6.9,24.0,0.0352065,2,,1.0,,2.0,10.0,9.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,0.071,,,3.0,3.0,,,1.0,,,,,2.0,1.0,,,,,,
12764188,home,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178,3766,M,1416540,EUR,1167004800,M,96,96,False,44.0,34.0,2.0,,0.0,11.0,13.0,24.0,32.0,3.0,,,,,,,,82.0,56.0,7.3,11.0,0.0688768,0,,1.0,1.0,,2.0,6.0,,1.0,,1.0,,1.0,4.0,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,Christos Mouzakitis,,1.0,,,,,,,
12764188,home,Olympiacos FC,Gelson Martins,gelson-martins,G. Martins,M,10,173,2063,M,364618,EUR,800150400,M,10,10,False,21.0,18.0,,,0.0,6.0,6.0,13.0,17.0,5.0,,,,,,,,90.0,46.0,6.9,12.0,0.374971,1,,2.0,1.0,1.0,10.0,5.0,3.0,4.0,,,,3.0,3.0,2.0,2.0,,0.1375,3.0,,,3.0,,,1.0,,,,,1.0,1.0,1.0,,,,,
12764188,home,Olympiacos FC,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185,6073,M,1416535,EUR,1180483200,M,84,84,False,15.0,9.0,1.0,,0.0,,1.0,10.0,17.0,5.0,,,,,,,,82.0,46.0,7.8,20.0,0.138728,1,,3.0,1.0,3.0,10.0,12.0,1.0,1.0,,,,1.0,4.0,4.0,7.0,6.0,0.1267,2.0,,5.0,2.0,,,1.0,1.0,0.6858,Charalampos Kostoulas,,,,,1.0,,,,
12764188,home,Olympiacos FC,Willian,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,M,18,18,False,23.0,19.0,3.0,2.0,0.0,7.0,8.0,12.0,18.0,2.0,,,,,,,,68.0,35.0,6.8,12.0,0.0434551,0,,3.0,,1.0,1.0,3.0,,,,,,1.0,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,willianborges88,,,
