match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_penaltyWon,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_outfielderBlock,captain,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_errorLeadToAGoal,stat_penaltyConceded
10406901,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195.0,223,M,182363,EUR,812505600,G,12,12,False,13.0,13.0,4.0,4.0,13.0,13.0,5.0,1.0,1.0,90.0,18.0,7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187.0,271,M,923972,EUR,991872000,D,25,25,False,50.0,47.0,3.0,3.0,18.0,18.0,4.0,,,80.0,70.0,7.2,3,,,29.0,35.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190.0,195,M,949101,EUR,971136000,D,28,28,False,56.0,52.0,9.0,7.0,26.0,26.0,5.0,,,90.0,65.0,7.2,1,,,26.0,30.0,,2.0,4.0,,,,,4.0,,2.0,2.0,,1.0,4.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175.0,167,M,590036,EUR,786240000,D,14,14,False,65.0,56.0,10.0,5.0,31.0,32.0,3.0,,,90.0,74.0,7.2,0,Federico,Ricca,25.0,33.0,,3.0,4.0,,,,,1.0,,,,2.0,2.0,11.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179.0,700,M,846447,EUR,877392000,D,20,20,False,47.0,41.0,3.0,2.0,8.0,8.0,5.0,,,90.0,72.0,8.0,2,,,36.0,45.0,6.0,2.0,4.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,,13.0,4.0,,1.0,,,,1.0,3.0,3.0,2.0,2.0,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,M,11,11,False,61.0,54.0,10.0,10.0,9.0,10.0,4.0,,,80.0,86.0,7.7,2,,,45.0,56.0,5.0,5.0,7.0,,2.0,,,,,1.0,,2.0,1.0,18.0,1.0,,,2.0,3.0,1.0,,,5.0,3.0,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175.0,152,M,823654,EUR,855273600,M,24,24,False,75.0,70.0,7.0,6.0,15.0,15.0,14.0,,,90.0,91.0,9.3,3,,,56.0,61.0,1.0,4.0,5.0,1.0,1.0,3.0,,,,3.0,,2.0,,10.0,4.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170.0,108,M,136688,EUR,764985600,M,4,4,False,57.0,47.0,9.0,5.0,25.0,27.0,5.0,,,66.0,62.0,6.8,1,,,22.0,30.0,,4.0,5.0,1.0,,,,,,2.0,1.0,,3.0,10.0,,,3.0,1.0,,,,,,,,,1.0,,,,,,,
10406901,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182.0,319,M,862372,EUR,875750400,M,13,13,False,15.0,13.0,3.0,3.0,6.0,7.0,6.0,,,45.0,35.0,7.4,2,,,9.0,16.0,8.0,1.0,,,,2.0,,,1.0,,,4.0,1.0,12.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182.0,85,M,360652,EUR,796262400,F,33,33,False,48.0,43.0,4.0,3.0,8.0,8.0,2.0,,,90.0,62.0,7.6,3,,,35.0,40.0,,4.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,True,1.0,1.0,,,,
10406901,home,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183.0,212,M,847147,EUR,825206400,F,9,9,False,14.0,10.0,,,4.0,4.0,2.0,,,80.0,22.0,6.9,2,,,6.0,10.0,,1.0,,,,2.0,,1.0,,,,3.0,,8.0,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,
10406901,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169.0,105,M,1388434,EUR,988070400,F,43,43,True,16.0,13.0,,,1.0,1.0,1.0,,,45.0,22.0,7.4,3,Nachon Nsingi,,12.0,15.0,,3.0,1.0,,,2.0,,,,1.0,1.0,,1.0,5.0,1.0,,,1.0,,,,,2.0,,,1.0,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180.0,1230,M,1110136,EUR,1020988800,M,27,27,True,29.0,25.0,2.0,2.0,7.0,8.0,3.0,,,24.0,31.0,6.7,0,Mandela Keita,,18.0,21.0,,1.0,,,1.0,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178.0,58,M,823046,EUR,871948800,D,77,77,True,4.0,4.0,,,,,,,,10.0,9.0,6.5,0,,,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177.0,26,M,804233,EUR,628300800,D,6,6,True,8.0,5.0,,,1.0,1.0,,,,10.0,11.0,6.2,2,,,4.0,7.0,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,
10406901,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,24,177.0,277,M,862449,EUR,912038400,F,7,7,True,9.0,8.0,,,1.0,1.0,,,,10.0,10.0,6.8,1,,,7.0,8.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Oregan Ravet,oregan-ravet,O. Ravet,G,,189.0,24,M,1006482,EUR,994982400,G,38,38,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406901,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187.0,33,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406901,away,RFC Seraing,Timothy Galje,timothy-galje,T. Galje,G,,180.0,20,M,923978,EUR,991699200,G,1,1,False,34.0,21.0,24.0,11.0,14.0,16.0,11.0,6.0,9.0,90.0,50.0,7.1,0,,,7.0,18.0,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,2.0,,
10406901,away,RFC Seraing,Daniel Opare,daniel-opare,D. Opare,D,,172.0,62,,121251,EUR,656208000,D,40,40,False,19.0,15.0,3.0,,8.0,9.0,1.0,,,90.0,40.0,6.6,1,,,7.0,10.0,,,3.0,,,,,6.0,2.0,2.0,1.0,1.0,,6.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,
10406901,away,RFC Seraing,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187.0,1699,M,982319,EUR,952473600,D,99,99,False,33.0,29.0,5.0,2.0,25.0,27.0,7.0,,,90.0,41.0,5.6,0,,,4.0,6.0,,1.0,1.0,,,,,6.0,,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0
10406901,away,RFC Seraing,Abdoulaye Sylla,abdoulaye-sylla,A. Sylla,D,2,181.0,339,M,1102501,EUR,955324800,D,2,2,False,20.0,15.0,5.0,3.0,7.0,10.0,5.0,,,90.0,33.0,6.1,0,Abdoulaye Sylla,,8.0,10.0,,3.0,2.0,,,,,3.0,1.0,2.0,1.0,,2.0,9.0,1.0,,,,,,,,1.0,,,,1.0,True,,,,,,
10406901,away,RFC Seraing,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185.0,77,M,874855,EUR,833760000,M,21,21,False,21.0,16.0,2.0,1.0,13.0,16.0,2.0,,,69.0,46.0,6.7,1,,,4.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,,6.0,4.0,2.0,2.0,5.0,,12.0,,,1.0,,,,,1.0,,,,,,,,,,,,
10406901,away,RFC Seraing,Sambou Sissoko,sambou-sissoko,S. Sissoko,M,6,186.0,49,M,893030,EUR,925171200,M,27,27,False,10.0,8.0,1.0,,7.0,7.0,,,,35.0,14.0,4.9,1,,,1.0,3.0,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0
10406901,away,RFC Seraing,Mathieu Cachbach,mathieu-cachbach,M. Cachbach,M,17,180.0,36,M,1127196,EUR,990576000,M,6,6,False,32.0,24.0,7.0,6.0,15.0,20.0,4.0,,,87.0,43.0,6.5,0,Mathieu Cachbach,,9.0,12.0,,3.0,7.0,2.0,,,,,1.0,2.0,1.0,2.0,1.0,10.0,1.0,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,
10406901,away,RFC Seraing,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175.0,123,M,850895,EUR,868924800,M,18,18,False,18.0,12.0,4.0,1.0,7.0,10.0,7.0,,,82.0,39.0,6.6,0,,,5.0,11.0,3.0,3.0,4.0,,1.0,,,3.0,2.0,3.0,1.0,2.0,1.0,15.0,,,,,,,,,2.0,1.0,,,,,,,,,,
10406901,away,RFC Seraing,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,103,M,834261,EUR,873849600,F,12,12,False,8.0,5.0,,,2.0,4.0,1.0,,,45.0,16.0,6.2,0,,,3.0,5.0,1.0,4.0,2.0,1.0,1.0,,,,,,,3.0,,9.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
10406901,away,RFC Seraing,Simon Elisor,elisor-simon,S. Elisor,F,12,186.0,169,M,1049526,EUR,932515200,F,9,9,False,15.0,11.0,,,6.0,8.0,,,,90.0,33.0,6.5,1,,,5.0,7.0,,9.0,7.0,,2.0,,,1.0,,1.0,1.0,4.0,1.0,11.0,,5.0,2.0,1.0,3.0,,,,2.0,1.0,,,1.0,,,2.0,,,,
10406901,away,RFC Seraing,Vagner Dias,vagner-dias,V. Dias,F,20,168.0,119,M,913191,EUR,821232000,F,7,7,False,11.0,9.0,,,1.0,1.0,2.0,,,45.0,23.0,6.5,0,,,8.0,12.0,2.0,5.0,4.0,,1.0,,,,,,,1.0,,8.0,2.0,2.0,,,2.0,,,,4.0,2.0,,,,,,,,,,
10406901,away,RFC Seraing,Mahamadou Dembélé,mahamadou-dembele,M. Dembélé,D,3,188.0,37,M,839717,EUR,923702400,D,25,25,True,6.0,4.0,1.0,,4.0,5.0,,,,45.0,11.0,6.3,0,Mahamadou,Dembélé,,1.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
10406901,away,RFC Seraing,Valentin Guillaume,valentin-guillaume,V. Guillaume,M,14,183.0,14,M,1134596,EUR,987465600,M,14,14,True,11.0,6.0,,,4.0,7.0,3.0,,,45.0,14.0,6.5,0,,,2.0,4.0,,2.0,,1.0,,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,
10406901,away,RFC Seraing,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180.0,139,M,1010877,EUR,847756800,D,35,35,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,,,21.0,5.0,6.4,0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
10406901,away,RFC Seraing,Leroy Abanda,leroy-abanda,L. A. Mfomo,D,97,178.0,136,M,859030,EUR,960336000,M,11,11,True,3.0,3.0,,,2.0,2.0,1.0,,,8.0,7.0,6.5,0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
10406901,away,RFC Seraing,Denys Bunchukov,denys-bunchukov,D. Bunchukov,M,6,,14,M,1395863,EUR,1056067200,M,28,28,True,,,,,,,,,,3.0,1.0,,0,Denys Bunchukov,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406901,away,RFC Seraing,Timothy Martin,timothy-martin,T. Martin,G,,190.0,29,M,1123609,EUR,985651200,G,16,16,True,,,,,,,,,,,,,0,Timothy Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406901,away,RFC Seraing,Marvin Tshibuabua,marvin-tshibuabua,M. Tshibuabua,D,,190.0,40,M,966923,EUR,1010448000,D,4,4,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
