match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,player_sofascoreId,stat_totalOffside,stat_penaltyMiss
10407186,home,KV Oostende,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,425,M,356024,EUR,859507200,F,68,68,False,17.0,14.0,,,4.0,4.0,10.0,14.0,4.0,,,,,,70.0,36.0,7.1,12.0,0,1.0,11.0,1.0,1.0,,2.0,1.0,3.0,1.0,,4.0,8.0,5.0,3.0,5.0,,,,,3.0,1.0,,,,,,,1.0,,,
10407186,home,KV Oostende,Kenny Rocha Santos,,,kenny-rocha-santos,K. R. Santos,M,10,174,107,M,867520,EUR,946857600,M,10,10,True,11.0,8.0,6.0,4.0,2.0,2.0,6.0,9.0,3.0,,,,,,20.0,17.0,7.2,4.0,2,,2.0,,,,2.0,2.0,,,,,2.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,
10407186,home,KV Oostende,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,99,M,1122525,EUR,1017014400,F,90,90,True,7.0,5.0,,,,,5.0,7.0,3.0,,,,,,20.0,12.0,6.8,3.0,1,,2.0,,,,2.0,1.0,,,,,2.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,
10407186,home,KV Oostende,David Atanga,,,david-atanga,D. Atanga,F,17,176,143,M,786187,EUR,851472000,F,77,77,True,6.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,,,,,,18.0,9.0,6.5,2.0,0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10407186,home,KV Oostende,Théo Ndicka Matam,,,theo-ndicka-matam,T. N. Matam,D,,169,57,M,963070,EUR,956188800,D,7,7,True,1.0,,1.0,,,,,1.0,,,,,,,13.0,4.0,6.6,1.0,0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,home,KV Oostende,Dillon Phillips,,,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,home,KV Oostende,Fanos Katelaris,,,fanos-katelaris,F. Katelaris,D,23,186,70,M,282129,EUR,841017600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,home,KV Oostende,Alfons Amade,,,alfons-amade,A. Amade,M,14,172,403,M,836701,EUR,942364800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,away,KRC Genk,Maarten Vandevoordt,,,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,19.0,16.0,5.0,2.0,15.0,15.0,1.0,4.0,14.0,1.0,3.0,,,6.0,90.0,36.0,7.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,away,KRC Genk,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,104.0,85.0,9.0,5.0,30.0,34.0,56.0,72.0,7.0,,,,,,90.0,144.0,7.4,27.0,2,2.0,4.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,6.0,1.0,,1.0,,1.0,,2.0,4.0,1.0,2.0,,,,,1.0,,daniel.chitiva,,
10407186,away,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,80.0,72.0,10.0,7.0,34.0,35.0,38.0,45.0,4.0,,,,,,90.0,84.0,6.8,8.0,0,,3.0,,1.0,,,,1.0,,,3.0,6.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,
10407186,away,KRC Genk,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,73.0,68.0,13.0,9.0,43.0,44.0,25.0,29.0,3.0,,,,,,90.0,89.0,7.6,8.0,0,,6.0,,,1.0,2.0,2.0,2.0,,,2.0,5.0,,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,,,,
10407186,away,KRC Genk,Gerardo Arteaga,,,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,48.0,40.0,4.0,3.0,23.0,25.0,17.0,24.0,7.0,,,,,,90.0,67.0,6.5,12.0,0,1.0,5.0,,,2.0,2.0,1.0,2.0,,,1.0,6.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
10407186,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,73.0,61.0,9.0,4.0,28.0,30.0,33.0,43.0,12.0,,,,,,90.0,85.0,6.6,16.0,1,,3.0,,2.0,,2.0,2.0,1.0,,,1.0,3.0,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,
10407186,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,25.0,20.0,,,5.0,7.0,15.0,18.0,4.0,,,,,,81.0,39.0,7.0,8.0,3,,10.0,,,,1.0,1.0,3.0,,True,2.0,3.0,2.0,,7.0,1.0,,,,1.0,,2.0,,1.0,1.0,,,,,1.0,
10407186,away,KRC Genk,Ángelo Preciado,,,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,M,77,77,False,45.0,37.0,3.0,3.0,10.0,11.0,27.0,40.0,6.0,,,,,,90.0,64.0,7.1,21.0,0,6.0,6.0,1.0,,,1.0,1.0,2.0,2.0,,,6.0,3.0,2.0,2.0,,,,1.0,4.0,1.0,,,,,,,1.0,,,
10407186,away,KRC Genk,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,44.0,34.0,2.0,1.0,9.0,10.0,26.0,36.0,2.0,,,,,,66.0,56.0,6.7,13.0,1,2.0,,,,,,,,1.0,,1.0,3.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,bilalekns_34,,
10407186,away,KRC Genk,Mike Trésor,,,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,20.0,14.0,,,5.0,5.0,10.0,23.0,3.0,,,,,,81.0,53.0,5.9,29.0,1,8.0,5.0,1.0,,,2.0,1.0,,2.0,,,16.0,3.0,2.0,,,1.0,2.0,4.0,11.0,3.0,1.0,,1.0,,,,,,,1.0
10407186,away,KRC Genk,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,20.0,16.0,1.0,1.0,6.0,7.0,10.0,13.0,,,,,,,90.0,31.0,7.2,10.0,1,,7.0,,,,1.0,,2.0,,,,1.0,4.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,
10407186,away,KRC Genk,Nicolás Castro,,,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,10.0,9.0,1.0,1.0,2.0,2.0,8.0,10.0,,,,,,,24.0,18.0,6.8,5.0,0,2.0,2.0,,1.0,,1.0,1.0,,2.0,,,3.0,,,,,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,
10407186,away,KRC Genk,Matias Galarza,Alejandro Galarza,,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,,,,9.0,11.0,6.6,2.0,1,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,
10407186,away,KRC Genk,András Németh,,,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,9.0,5.0,6.9,1.0,1,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,
10407186,away,KRC Genk,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,away,KRC Genk,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,168,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,away,KRC Genk,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407186,away,KRC Genk,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
