match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_lastManTackle,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12504384,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,True,,34.0,29.0,3.0,1.0,0.0,8.0,8.0,21.0,28.0,,3.0,,1.0,,,,45.0,51.0,7.1,9.0,0.319812,0,,Alejandro Jiménez,,2.0,1.0,1.0,,,,,,2.0,3.0,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,
12504384,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,True,,22.0,13.0,1.0,,1.0,4.0,5.0,9.0,18.0,1.0,6.0,,,,,,45.0,41.0,7.4,17.0,0.745752,4,,,,1.0,6.0,4.0,3.0,,,,0.324,2.0,8.0,,2.0,1.0,,1.0,1.0,,,3.0,,,3.0,,1.0,,,,,
12504384,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,11,11,True,,13.0,12.0,,,0.0,1.0,1.0,11.0,12.0,,2.0,1.0,1.0,,,,22.0,18.0,6.6,3.0,0.026023,0,,,,,1.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,,2.0,,,1.0,,,,1.0,,,
12504384,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,True,,2.0,,,,0.0,,,,2.0,2.0,2.0,,,,,,8.0,4.0,6.6,2.0,,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,2.0,,,,,2.0,5.0,,1.0,5.26e-06,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,strahinjapavlovic,965893,EUR,990662400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,home,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9850,M,camardafrancesco9,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,,27.0,12.0,27.0,12.0,0.0,2.0,3.0,10.0,24.0,,,3.0,9.0,2.0,2.0,1.0,90.0,37.0,7.1,16.0,0.00818394,0,0.3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
12504384,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,,288321,EUR,800928000,D,27,27,False,True,20.0,14.0,6.0,2.0,0.0,9.0,10.0,5.0,10.0,3.0,9.0,7.0,1.0,,,,90.0,44.0,6.9,12.0,0.00829167,0,,,,,,,,1.0,5.0,2.0,,3.0,5.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,False,,14.0,11.0,3.0,1.0,0.0,6.0,8.0,5.0,6.0,4.0,6.0,6.0,3.0,,,,90.0,29.0,6.9,5.0,0.00144217,0,,,,,,,,,2.0,1.0,,3.0,4.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184,1144,M,,1116570,EUR,986515200,D,6,6,False,,17.0,7.0,8.0,,0.0,6.0,7.0,1.0,11.0,,3.0,5.0,3.0,,,,90.0,36.0,7.0,14.0,0.00035279,1,,Nicolás Valentini,,1.0,,,1.0,2.0,3.0,2.0,0.0566,2.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,M,38,38,False,,10.0,8.0,1.0,,0.0,2.0,3.0,6.0,11.0,,1.0,2.0,2.0,,,,90.0,24.0,6.3,10.0,0.0900016,0,,,,4.0,2.0,1.0,,,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,,972523,EUR,948240000,M,10,10,False,,15.0,11.0,2.0,1.0,0.0,3.0,5.0,8.0,10.0,1.0,3.0,1.0,2.0,,,,85.0,29.0,6.9,4.0,0.0113387,0,,,,,1.0,1.0,,3.0,1.0,,,1.0,3.0,4.0,,,2.0,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,,246319,EUR,786585600,M,33,33,False,,19.0,15.0,3.0,,0.0,8.0,8.0,8.0,16.0,,4.0,2.0,3.0,,,,90.0,42.0,7.1,11.0,0.0208202,2,,,,5.0,,,,1.0,,,0.1234,1.0,3.0,2.0,2.0,4.0,,1.0,1.0,,1.0,2.0,1.0,0.0364,1.0,,,,,,,
12504384,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,,791566,EUR,886118400,M,20,20,False,,6.0,3.0,2.0,2.0,0.0,,1.0,3.0,6.0,2.0,7.0,1.0,,,,,62.0,20.0,7.0,5.0,0.00202569,2,,,,1.0,,,1.0,,3.0,3.0,0.1153,1.0,3.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,
12504384,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,,897594,EUR,944784000,M,12,12,False,,12.0,7.0,1.0,,0.0,3.0,3.0,4.0,10.0,1.0,3.0,1.0,1.0,,,,84.0,24.0,6.2,10.0,0.00156453,0,,,,1.0,3.0,1.0,,,,,,3.0,7.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,
12504384,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,,964154,EUR,1023408000,F,31,31,False,,13.0,11.0,,,0.0,6.0,7.0,5.0,7.0,,2.0,1.0,4.0,,,,84.0,24.0,6.2,8.0,0.0170835,0,,,,1.0,1.0,1.0,,,,,,1.0,13.0,,3.0,1.0,3.0,7.0,,,,,,,2.0,,,,1.0,,,
12504384,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,,1022204,EUR,984268800,F,9,9,False,,13.0,8.0,,,0.0,,1.0,8.0,12.0,5.0,7.0,,2.0,,,,68.0,23.0,6.6,12.0,0.0775113,0,,,,,1.0,1.0,,,,,,1.0,9.0,,5.0,1.0,6.0,,,,,1.0,,,2.0,,,,1.0,,,
12504384,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,M,8,8,True,,6.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,,,2.0,,,,28.0,8.0,6.4,3.0,0.00048192,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,,1018179,EUR,940377600,F,35,35,True,,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,2.0,2.0,,1.0,,,,22.0,8.0,6.7,3.0,0.00484939,1,,,,,,,,,,,0.0529,6.0,6.0,,1.0,,,,1.0,,,,,,,,,,,,,
12504384,away,Hellas Verona,Daniel Oyegoke,daniel-oyegoke,D. Oyegoke,D,2,188,170,M,,998830,EUR,1041552000,D,2,2,True,,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,11.0,3.0,6.5,,0.00058291,0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,,1169409,EUR,1161475200,F,80,80,True,,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,11.0,3.0,6.8,1.0,0.00508944,1,,,,,,,,,,,0.0254,,1.0,,,,1.0,,,,,,1.0,0.648,,,,,,,,
12504384,away,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,,837080,EUR,927676800,M,24,24,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,10.0,2.0,6.4,1.0,0.00128554,0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,,901885,EUR,988329600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,Yllan Okou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504384,away,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,,1155358,EUR,988934400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
