match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_sofascoreId,stat_wasFouled,stat_accurateCross,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_goals
10411474,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,23.0,7.0,21.0,5.0,2.0,3.0,5.0,20.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,90.0,31.0,6.9,17.0,0.0,0.0,0.00213511,54.416024676947,8.0,41.685,13.23,0,-0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411474,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,24.0,16.0,1.0,,10.0,10.0,6.0,16.0,1.0,6.0,3.0,5.0,,,,90.0,47.0,6.8,13.0,0.045,0.0,0.00392445,62.333012819031,8.0,14.805,10.92,1,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411474,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,58.0,43.0,10.0,,29.0,32.0,14.0,26.0,1.0,2.0,4.0,11.0,,,,90.0,68.0,6.3,15.0,0.0172,0.0,0.0204174,170.14308626379,17.0,69.825,32.76,1,,,3.0,6.0,1.0,1.0,1.0,,,,,1.0,2.0,32.771924813779,1.0,1.0,,,,,,,,,,,,,,,,
10411474,home,Lecce,Samuel Umtiti,,,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,False,51.0,47.0,7.0,5.0,28.0,31.0,19.0,20.0,,3.0,1.0,8.0,,,,90.0,60.0,7.0,4.0,0.0,0.0,0.0194273,197.35614161501,21.0,117.075,20.37,0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,33.820670408137,2.0,2.0,samumtiti,1.0,,,,,,,,,,,,,,
10411474,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,40.0,26.0,9.0,1.0,7.0,9.0,20.0,36.0,,3.0,3.0,6.0,,,,90.0,69.0,6.9,21.0,0.044,0.0,0.109554,177.78373547266,12.0,135.24,35.595,2,,5.0,7.0,7.0,,,,,2.0,1.0,2.0,2.0,,64.178469280895,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,
10411474,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,35.0,23.0,2.0,1.0,7.0,10.0,16.0,25.0,6.0,10.0,1.0,7.0,,,,72.0,48.0,7.0,14.0,0.1929,0.0,0.00813856,30.711213854041,6.0,18.165,7.665,1,,,3.0,5.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,
10411474,home,Lecce,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,61.0,46.0,7.0,1.0,17.0,21.0,30.0,42.0,4.0,8.0,1.0,13.0,,,,90.0,77.0,7.3,17.0,0.0434,0.0333,0.0926461,75.545119264004,9.0,30.66,12.075,1,,2.0,4.0,6.0,,1.0,1.0,,2.0,2.0,1.0,,2.0,,,2.0,,1.0,1.0,5.0,True,1.0,,,,,,,,,,
10411474,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,28,28,False,29.0,19.0,4.0,2.0,6.0,10.0,15.0,23.0,1.0,3.0,,6.0,,,,83.0,42.0,6.8,14.0,0.0,0.0,0.153175,73.699225018747,7.0,26.04,20.895,0,,4.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,,,21.890998355488,1.0,1.0,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,
10411474,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,31.0,24.0,5.0,3.0,4.0,4.0,20.0,31.0,1.0,5.0,,3.0,,,,90.0,55.0,6.6,22.0,0.0491,0.0,0.104011,173.14050115365,15.0,-7.56,17.115,2,,4.0,2.0,9.0,1.0,,,2.0,1.0,,7.0,,2.0,30.404568551216,2.0,2.0,,3.0,,,,,4.0,,,,,,,,,
10411474,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,False,14.0,9.0,1.0,,2.0,2.0,7.0,12.0,5.0,8.0,,4.0,,,,90.0,29.0,6.6,10.0,0.084,0.0,0.0153274,21.20849909046,3.0,-14.49,-2.31,2,,,15.0,20.0,,3.0,2.0,,,,,2.0,2.0,,,,,1.0,,,,,3.0,,1.0,,,,,,,
