match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_expectedGoals,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_dispossessed,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_punches,stat_clearanceOffLine,stat_lastManTackle
11401976,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,22.0,12.0,14.0,4.0,8.0,9.0,4.0,13.0,1.0,17.0,1.0,5.0,5.0,1.0,1.0,90.0,38.0,8.0,11.0,0.00108852,0,1.9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,False,44.0,37.0,2.0,1.0,17.0,17.0,20.0,29.0,,9.0,,,,,,90.0,76.0,7.4,15.0,0.0571332,0,,2.0,2.0,6.0,8.0,5.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,43.0,39.0,10.0,7.0,19.0,21.0,20.0,22.0,,6.0,,,,,,90.0,62.0,7.5,8.0,0.0118371,1,,,,3.0,6.0,4.0,2.0,2.0,4.0,3.0,2.0,,1.0,,meeshilgerss,1.0,0.0511,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,87.0,76.0,8.0,5.0,32.0,36.0,44.0,51.0,5.0,9.0,,,,,,90.0,104.0,8.3,12.0,0.0540072,1,,,2.0,3.0,7.0,,,1.0,2.0,2.0,,1.0,1.0,,,,0.0224,True,4.0,1.0,3.0,,,,,,,,,,,,,,,
11401976,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,46.0,36.0,9.0,6.0,9.0,10.0,27.0,39.0,1.0,3.0,,,,,,90.0,73.0,7.1,20.0,0.135326,0,,3.0,2.0,6.0,6.0,,,,2.0,,3.0,2.0,1.0,,,,,,2.0,,,4.0,,,,,,,,,,,,,,
11401976,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,41.0,32.0,6.0,3.0,17.0,19.0,15.0,22.0,1.0,8.0,,,,,,55.0,46.0,6.8,10.0,0.0165521,0,,,3.0,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11401976,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,56.0,51.0,3.0,2.0,20.0,23.0,33.0,37.0,4.0,6.0,,,,,,90.0,81.0,7.6,10.0,0.103277,0,,4.0,,4.0,8.0,,,,4.0,,,3.0,,1.0,,,,,1.0,,1.0,3.0,,,2.0,1.0,2.0,,,,,,,,,
11401976,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,40.0,29.0,2.0,,8.0,10.0,22.0,33.0,,5.0,,,,,,70.0,58.0,7.6,17.0,0.269036,1,,3.0,2.0,5.0,9.0,2.0,2.0,,5.0,3.0,2.0,1.0,1.0,,,,0.039,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
11401976,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,23.0,15.0,1.0,,7.0,12.0,9.0,13.0,,5.0,,,,,,55.0,31.0,6.6,13.0,0.291556,1,,2.0,2.0,5.0,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,0.133,,,,,1.0,,,1.0,,2.0,,,,,,,,,
11401976,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,32.0,29.0,1.0,,2.0,2.0,27.0,32.0,1.0,5.0,,,,,,70.0,51.0,7.1,15.0,0.306868,1,,2.0,1.0,8.0,2.0,3.0,,,1.0,1.0,2.0,1.0,,1.0,,,0.0578,,,1.0,,4.0,,,,,1.0,1.0,1.0,,,,,,,
11401976,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,16.0,15.0,,,3.0,3.0,12.0,13.0,1.0,1.0,,,,,,78.0,32.0,7.6,5.0,0.244226,4,,,2.0,3.0,4.0,,,,1.0,,2.0,1.0,,1.0,,1.0,1.4626,,3.0,3.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,
11401976,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,F,10,10,True,17.0,15.0,5.0,4.0,1.0,1.0,15.0,17.0,1.0,5.0,,,,,,35.0,28.0,7.4,5.0,0.336796,2,,1.0,,1.0,1.0,1.0,,,1.0,,2.0,,,,,1.0,0.1522,,,,,,,,1.0,,3.0,,1.0,,,1.0,,,,
11401976,home,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,31.0,25.0,,,6.0,7.0,19.0,29.0,,1.0,,,,,,35.0,39.0,6.9,12.0,0.03739,0,,5.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11401976,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,True,12.0,9.0,,,1.0,2.0,8.0,10.0,,,,,,,,20.0,12.0,7.2,3.0,0.324148,0,,,,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,
11401976,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,10.0,8.0,1.0,1.0,,1.0,9.0,10.0,,1.0,,,,,,20.0,17.0,7.4,4.0,0.101856,2,,1.0,,2.0,,1.0,,,,,1.0,,,,,1.0,0.6182,,,1.0,,,Younes Taha,,1.0,1.0,,,,,1.0,,,,,
11401976,home,FC Twente,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,21,21,True,7.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,12.0,15.0,7.6,3.0,0.00442254,3,,,,,3.0,1.0,1.0,,,,,2.0,,1.0,,,1.22,,,3.0,,,,,,,,,,1.0,1.0,,,,,
11401976,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,home,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,48.0,32.0,22.0,6.0,29.0,33.0,3.0,15.0,2.0,14.0,3.0,5.0,6.0,3.0,2.0,90.0,70.0,7.3,17.0,0.00048376,0,1.038,,,1.0,2.0,,,,,,1.0,,,,,,,True,2.0,,,,,,,1.0,,,,,,,1.0,1.0,,
11401976,away,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,34.0,27.0,3.0,2.0,17.0,22.0,11.0,13.0,3.0,2.0,,,,,,83.0,56.0,6.6,11.0,0.094723,1,,1.0,1.0,2.0,3.0,,,,2.0,1.0,2.0,,,,,,0.1375,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,
11401976,away,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,59.0,47.0,14.0,5.0,34.0,41.0,13.0,18.0,4.0,5.0,,,,,,90.0,73.0,6.7,15.0,0.0787795,0,,,,2.0,5.0,,,,3.0,2.0,1.0,,,,,,,,2.0,,1.0,2.0,,,,,1.0,,,,,,,,,
11401976,away,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,3,3,False,71.0,58.0,14.0,4.0,41.0,45.0,17.0,26.0,6.0,8.0,,,,,,90.0,86.0,7.1,14.0,0.127573,1,,,2.0,4.0,3.0,,,,1.0,1.0,1.0,,2.0,,,1.0,0.016,,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0
11401976,away,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,32.0,26.0,2.0,1.0,19.0,22.0,7.0,11.0,4.0,11.0,,,,,,90.0,71.0,6.2,12.0,0.00551347,0,,1.0,3.0,13.0,13.0,7.0,2.0,1.0,5.0,3.0,,3.0,2.0,,,,,,3.0,,,,,,,4.0,,,,,,,,,,
11401976,away,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,False,27.0,21.0,6.0,2.0,13.0,15.0,8.0,12.0,1.0,5.0,,,,,,90.0,44.0,6.9,7.0,0.00652897,1,,,1.0,3.0,8.0,,,1.0,7.0,4.0,,,1.0,,,,0.0234,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,
11401976,away,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,28.0,22.0,4.0,1.0,10.0,12.0,12.0,16.0,5.0,5.0,,,,,,90.0,47.0,6.7,9.0,0.17341,1,,,,2.0,6.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,,,0.0448,,1.0,,,1.0,,,,,,,,,,1.0,,,,
11401976,away,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,M,7,7,False,7.0,6.0,,,2.0,2.0,5.0,8.0,1.0,4.0,,,,,,56.0,26.0,6.6,9.0,0.0952265,2,,3.0,1.0,5.0,4.0,1.0,,1.0,3.0,2.0,4.0,,1.0,,,,0.1185,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,
11401976,away,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,10,178,46,M,846202,EUR,796262400,M,27,27,False,18.0,12.0,1.0,,7.0,9.0,5.0,9.0,,1.0,,,,,,67.0,26.0,6.4,8.0,0.00790056,2,,,3.0,8.0,2.0,1.0,,,,,,,2.0,,,,0.1178,,2.0,,,1.0,,,,1.0,2.0,,,,,2.0,,,,
11401976,away,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,False,33.0,26.0,2.0,,10.0,10.0,16.0,23.0,,6.0,,,,,,83.0,51.0,6.5,15.0,0.256223,3,,,,9.0,1.0,5.0,1.0,,,,,,,,,1.0,0.2358,,,2.0,,4.0,,,,1.0,2.0,,,,,,,,,
11401976,away,RKC Waalwijk,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,F,20,20,False,24.0,15.0,4.0,2.0,6.0,7.0,11.0,21.0,,1.0,,,,,,90.0,38.0,6.6,18.0,0.115744,1,,4.0,2.0,6.0,1.0,3.0,1.0,,,,4.0,,1.0,,,,0.1198,,,,,1.0,,,2.0,,2.0,,1.0,,,1.0,,,,
11401976,away,RKC Waalwijk,Ilias Takidine,ilias-takidine,I. Takidine,F,29,171,223,M,996984,EUR,981331200,F,22,22,True,2.0,,,,,,,2.0,,1.0,,,,,,34.0,9.0,6.3,6.0,,1,,,,2.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,,,,0.2312,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,
11401976,away,RKC Waalwijk,David Min,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,True,7.0,4.0,,,3.0,5.0,1.0,2.0,,1.0,,,,,,23.0,11.0,6.6,3.0,0.00160091,1,,,1.0,3.0,,,,,,,,,2.0,,,,0.0437,,,1.0,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,True,3.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,10.0,6.0,6.5,5.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,11,11,True,,,,,,,,,,1.0,,,,,,10.0,1.0,6.5,1.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Patrick,Vroegh,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401976,away,RKC Waalwijk,Filip Stevanović,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
