match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_goals
11406726,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,False,24.0,15.0,,,0.0,8.0,8.0,7.0,16.0,3.0,6.0,,6.0,,,,,,90.0,42.0,6.7,17.0,0.00572088,4,,,9.0,2.0,2.0,,1.0,1.0,,5.0,,3.0,1.0,1.0,2.0,0.2034,,,,3.0,,,2.0,1.0,,2.0,,walo_98,,,
11406726,home,Frosinone,Farès Ghedjemis,fares-ghedjemis,F. Ghedjemis,F,7,183,759,M,1445228,EUR,1031270400,F,29,29,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,12.0,2.0,6.5,,0.00048493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,12,12,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,,,,,12.0,6.0,6.4,2.0,0.00049448,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,reinier.jesus,,,
11406726,home,Frosinone,Marvin Çuni,marvin-cuni,M. Çuni,F,90,188,299,M,946006,EUR,994723200,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,12.0,3.0,6.6,,0.00303825,1,,,,,,,,,,,,,1.0,,,0.0564,,,,,,,,,,,,,,,
11406726,home,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,M,14,14,True,,,,,0.0,,,,,,,,,,,,,,9.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Ilario Monterisi,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Lorenzo Palmisani,lorenzo-palmisani,L. Palmisani,G,22,185,132,M,1134623,EUR,1086998400,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Lorenzo Palmisani,,,,,,,,,,,,,,
11406726,home,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,5,185,121,M,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mateus Lusuardi,,,,,,,,,,,,,,
11406726,home,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Jaime Báez,jaime-baez,J. Báez,M,28,178,206,M,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,1142248,EUR,1134259200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,home,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Giorgi Kvernadze,,,,,,,,,,,,,,
11406726,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,21.0,12.0,15.0,6.0,0.0,8.0,8.0,4.0,13.0,,,,5.0,2.0,5.0,,,,90.0,27.0,8.0,9.0,0.00265915,0,0.5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,34.0,23.0,7.0,3.0,0.0,15.0,21.0,8.0,14.0,1.0,4.0,3.0,6.0,,,,,,90.0,55.0,7.7,15.0,0.00466296,1,,1.0,3.0,,,1.0,2.0,1.0,,,,2.0,1.0,,1.0,0.1939,Thomas Kristensen,,,,,,1.0,1.0,4.0,,,,,,
11406726,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,28.0,20.0,12.0,5.0,0.0,16.0,18.0,4.0,10.0,2.0,3.0,4.0,3.0,,,,,,90.0,36.0,7.1,8.0,0.00076759,0,,,3.0,1.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,
11406726,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,34.0,23.0,10.0,4.0,0.0,16.0,18.0,7.0,16.0,,3.0,3.0,4.0,,,,,,90.0,47.0,7.1,13.0,0.00309007,0,,,4.0,2.0,,2.0,3.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11406726,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,12.0,7.0,2.0,,0.0,3.0,4.0,5.0,11.0,,4.0,1.0,2.0,,,,,,58.0,28.0,6.6,10.0,0.00775875,0,,3.0,4.0,1.0,1.0,,1.0,,,2.0,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,
11406726,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,21.0,16.0,3.0,,0.0,5.0,5.0,12.0,19.0,,6.0,1.0,4.0,,,,,,90.0,40.0,7.4,11.0,0.258937,2,,3.0,3.0,,1.0,,4.0,3.0,,1.0,,1.0,1.0,,1.0,0.1055,,,1.0,,0.0446,1.0,2.0,2.0,,1.0,,lakisamar10,,,
11406726,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,39.0,28.0,6.0,2.0,0.0,14.0,17.0,14.0,23.0,,5.0,2.0,9.0,,,,,,90.0,55.0,6.8,15.0,0.0222466,0,,1.0,6.0,3.0,1.0,1.0,4.0,2.0,,1.0,True,,,,1.0,,,,,,,,2.0,1.0,,,,,,,
11406726,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,20.0,15.0,4.0,2.0,0.0,5.0,6.0,10.0,14.0,,5.0,2.0,3.0,,,,,,90.0,41.0,6.9,11.0,0.00977384,2,,,9.0,3.0,1.0,,4.0,3.0,,2.0,,,1.0,,3.0,0.0253,,,1.0,,0.0564,,3.0,1.0,1.0,1.0,,,,,
11406726,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,12,12,False,20.0,12.0,5.0,,0.0,6.0,8.0,7.0,18.0,1.0,6.0,1.0,4.0,,,,,,87.0,41.0,7.1,15.0,0.192371,1,,6.0,1.0,,,,4.0,4.0,,1.0,,,,,1.0,0.0297,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,
11406726,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,11.0,7.0,,,1.0,3.0,4.0,4.0,8.0,1.0,4.0,2.0,2.0,,,,,,90.0,33.0,6.8,16.0,0.00191286,1,,1.0,15.0,,6.0,,1.0,1.0,,5.0,,6.0,1.0,1.0,4.0,0.0632,,,,,,,1.0,1.0,1.0,1.0,,,2.0,,
11406726,away,Udinese,Brenner,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,False,15.0,15.0,,,0.0,3.0,3.0,12.0,12.0,,6.0,,6.0,,,,,,45.0,31.0,7.1,5.0,0.0204415,2,,,3.0,,1.0,,4.0,3.0,,2.0,,,,,,0.256,,,2.0,,0.3575,,4.0,2.0,,1.0,,,,1.0,
11406726,away,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,1.0,1.0,,1.0,,,,,,44.0,13.0,7.2,4.0,0.00701122,1,,,3.0,,1.0,,,,,3.0,,1.0,,,1.0,0.1055,,,1.0,,0.1075,,,,,1.0,,,,,1.0
11406726,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,4.0,,2.0,,0.0,,3.0,,1.0,,5.0,1.0,1.0,,,,,,32.0,22.0,6.8,6.0,0.00200181,0,,,1.0,,,,4.0,3.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
11406726,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,,,,,0.0,,,,,,,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Federico Mosca,mosca-federico,F. Mosca,G,,192,11,M,1397674,EUR,1123459200,G,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406726,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
