match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
11511070,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,925,M,839226,EUR,984787200,F,11,11,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,,8.0,6.0,6.6,4.0,0,,,2.0,1.0,3.0,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11511070,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,172,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,86,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Alessandro Dellavalle,dellavalle-alessandro,A. Dellavalle,D,25,189,172,M,1141167,EUR,1084233600,D,25,25,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,222,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,16,187,74,M,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,0,Ange,N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2100,M,189135,EUR,791683200,M,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1444,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1022,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185,175,M,923820,EUR,999302400,G,1,1,False,31.0,18.0,13.0,3.0,17.0,24.0,1.0,7.0,8.0,,90.0,48.0,9.0,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13.0
11511070,away,Feralpisalò,Federico Bergonzi,federico-bergonzi,F. Bergonzi,M,66,174,36,M,982194,EUR,979257600,D,66,66,False,26.0,21.0,3.0,2.0,11.0,12.0,10.0,16.0,2.0,,90.0,44.0,6.5,7.0,0,,,,2.0,2.0,,,1.0,2.0,1.0,,1.0,,,,3.0,,,2.0,,1.0,,,,,,,,,,,,,
11511070,away,Feralpisalò,Luca Ceppitelli,luca-ceppitelli,L. Ceppitelli,D,,189,41,M,131108,EUR,618796800,D,23,23,False,38.0,31.0,6.0,2.0,24.0,27.0,7.0,11.0,3.0,,90.0,49.0,6.7,7.0,0,,,,2.0,1.0,,,3.0,,,,,1.0,,,4.0,1.0,,,,1.0,,,,,,,,1.0,,,,,
11511070,away,Feralpisalò,Loris Bacchetti,loris-bacchetti,L. Bacchetti,D,13,194,14,M,184593,EUR,728956800,D,6,6,False,31.0,27.0,4.0,2.0,18.0,20.0,9.0,11.0,5.0,,90.0,47.0,6.7,5.0,0,,,,4.0,1.0,,,,,,1.0,1.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,,2.0,,,,,
11511070,away,Feralpisalò,Bruno Martella,bruno-martella,B. Martella,D,87,184,33,M,130801,EUR,713750400,D,87,87,False,25.0,21.0,2.0,2.0,12.0,13.0,9.0,14.0,3.0,,90.0,49.0,6.4,15.0,0,,,1.0,3.0,1.0,,,,,,3.0,,,1.0,,2.0,,,2.0,,,,,,2.0,,,,1.0,,,,,
11511070,away,Feralpisalò,Denis Hergheligiu,hergheligiu-denis,Hergheligiu,M,21,185,50,M,913069,EUR,944697600,M,27,27,False,40.0,36.0,3.0,1.0,14.0,17.0,22.0,23.0,2.0,,90.0,44.0,6.5,4.0,0,,,,2.0,,,,1.0,,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,
11511070,away,Feralpisalò,Federico Carraro,federico-carraro,F. Carraro,M,21,178,13,M,102626,EUR,709257600,M,21,21,False,37.0,30.0,5.0,4.0,17.0,20.0,13.0,17.0,4.0,,84.0,53.0,6.7,11.0,1,,,2.0,6.0,4.0,,,1.0,2.0,,1.0,,,,,4.0,,True,,,4.0,,,1.0,2.0,,,,1.0,,,,,
11511070,away,Feralpisalò,Davide Di Molfetta,davide-di-molfetta,D. D. Molfetta,M,7,180,45,M,284373,EUR,835488000,M,10,10,False,33.0,32.0,1.0,1.0,12.0,12.0,20.0,21.0,7.0,,83.0,44.0,7.8,3.0,2,,,,,6.0,1.0,,1.0,1.0,1.0,1.0,,,,,,5.0,,,,,1.0,,1.0,,1.0,,,,,,,,
11511070,away,Feralpisalò,Mattia Compagnon,mattia-compagnon,M. Compagnon,M,21,171,131,M,970901,EUR,1005004800,F,14,14,False,13.0,11.0,,,6.0,6.0,5.0,8.0,2.0,,64.0,21.0,6.3,7.0,0,,,,4.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,1.0,,
11511070,away,Feralpisalò,Andrea La Mantia,andrea-la-mantia,A. L. Mantia,F,19,190,55,M,96649,EUR,673488000,F,91,91,False,19.0,15.0,1.0,,14.0,14.0,1.0,5.0,3.0,,64.0,22.0,6.6,5.0,0,,,5.0,4.0,6.0,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11511070,away,Feralpisalò,Simone Guerra,simone-guerra,S. Guerra,F,17,178,129,M,787634,EUR,620438400,F,17,17,False,17.0,16.0,2.0,2.0,9.0,9.0,7.0,8.0,1.0,,77.0,23.0,7.1,2.0,0,,,1.0,2.0,1.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,
11511070,away,Feralpisalò,Mattia Felici,felici-mattia,M. Felici,M,17,180,328,M,975811,EUR,987465600,F,97,97,True,3.0,2.0,,,2.0,2.0,1.0,2.0,2.0,,26.0,9.0,6.7,3.0,1,,,1.0,2.0,3.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
11511070,away,Feralpisalò,Marco Sau,marco-sau,M. Sau,F,,169,80,M,24939,EUR,562896000,F,25,25,True,14.0,13.0,1.0,1.0,1.0,1.0,12.0,13.0,,,26.0,15.0,6.6,1.0,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
11511070,away,Feralpisalò,Davide Balestrero,davide-balestrero,D. Balestrero,M,8,187,39,M,849267,EUR,812937600,M,8,8,True,7.0,4.0,,,2.0,4.0,2.0,3.0,3.0,,13.0,11.0,6.5,3.0,1,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Mattia Tonetto,mattia-tonetto,M. Tonetto,D,21,179,11,M,993549,EUR,985564800,D,3,3,True,4.0,3.0,,,1.0,2.0,2.0,4.0,,,14.0,7.0,6.2,4.0,0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,
11511070,away,Feralpisalò,Mattia Musatti,mattia-musatti,M. Musatti,M,,181,7,M,1175160,EUR,1064880000,M,4,4,True,2.0,1.0,1.0,,1.0,2.0,,,1.0,,13.0,2.0,6.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Stefano Minelli,stefano-minelli,S. Minelli,G,14,184,19,M,345717,EUR,762825600,G,34,34,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Giacomo Volpe,giacomo-volpe,G. Volpe,G,,189,11,M,604898,EUR,821750400,G,61,61,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Mauro Verzelletti,mauro-verzelletti,M. Verzelletti,D,63,185,6,M,1168556,EUR,1063065600,D,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Luigi Giorgi,luigi-giorgi,L. Giorgi,M,,185,1,M,12655,EUR,545788800,M,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Gabriele Ferrarini,ferrarini-gabriele,G. Ferrarini,M,,180,17,M,928180,EUR,955238400,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Andrea Franzolini,andrea-franzolini,A. Franzolini,M,6,188,27,M,1067007,EUR,1062806400,M,36,36,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11511070,away,Feralpisalò,Brayan Gjyla,gjyla-brayan,B. Gjyla,F,77,177,101,M,1518959,EUR,1185408000,F,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
