match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wasFouled,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_outfielderBlock,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded
12514106,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,24,24,False,30.0,19.0,21.0,11.0,0.0,13.0,16.0,6.0,14.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,35.0,6.7,11.0,0.0039895,1.0,0,-0.3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514106,home,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,False,41.0,36.0,6.0,2.0,0.0,24.0,27.0,12.0,15.0,1.0,3.0,1.0,4.0,,,,90.0,61.0,7.2,7.0,0.0255813,2.0,0,,1.0,1.0,3.0,1.0,9.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12514106,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,42.0,41.0,4.0,4.0,0.0,32.0,32.0,9.0,10.0,1.0,5.0,,6.0,,,,90.0,55.0,7.2,2.0,0.00511193,1.0,1,,,1.0,3.0,1.0,3.0,2.0,3.0,2.0,,,ousdiomande,1.0,1.0,1.0,1.0,0.0218,,,,,,,,,,,,,,,
12514106,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,58.0,46.0,14.0,6.0,0.0,24.0,27.0,22.0,31.0,1.0,6.0,,5.0,,,,90.0,74.0,7.8,13.0,0.0100245,,1,,,,2.0,,7.0,,5.0,3.0,,1.0,goncaloinacio_25,1.0,,,,0.073,True,1.0,1.0,0.0275,,,,,,,,,,,
12514106,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,M,22,22,False,20.0,14.0,1.0,,0.0,6.0,9.0,9.0,13.0,2.0,10.0,,7.0,,,,90.0,57.0,7.0,15.0,0.0715061,2.0,0,,2.0,2.0,5.0,1.0,2.0,2.0,5.0,4.0,1.0,,,,3.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,
12514106,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,M,6,6,False,32.0,25.0,5.0,2.0,2.0,15.0,16.0,11.0,19.0,,5.0,2.0,6.0,,,,90.0,50.0,8.2,12.0,0.110034,3.0,1,,3.0,,2.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,,,,,,0.0333,,,,,1.0,,,1.0,1.0,,,,,,
12514106,home,Sporting CP,Eduardo Felicíssimo,Eduardo Felicíssimo,,eduardo-felicissimo,E. Felicíssimo,M,73,186,644,M,1586645,EUR,1168214400,M,73,73,False,24.0,20.0,2.0,1.0,0.0,14.0,14.0,6.0,10.0,2.0,7.0,1.0,2.0,,,,79.0,35.0,7.0,6.0,0.00305562,1.0,0,,,,3.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,
12514106,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,16.0,12.0,2.0,,0.0,8.0,9.0,4.0,8.0,2.0,6.0,,5.0,,,,58.0,35.0,6.7,7.0,0.00195503,,0,,1.0,1.0,5.0,1.0,4.0,,4.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12514106,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,22.0,17.0,2.0,1.0,0.0,12.0,12.0,5.0,12.0,,3.0,,4.0,,,,79.0,38.0,6.7,12.0,0.0109099,,3,,2.0,,3.0,,,1.0,,,2.0,1.0,trincao,,4.0,2.0,2.0,0.3814,,1.0,,0.1155,,1.0,,,,1.0,,,,,
12514106,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,F,57,57,False,15.0,12.0,,,0.0,5.0,6.0,8.0,11.0,1.0,4.0,,2.0,,,,78.0,32.0,6.5,10.0,0.0277574,1.0,0,,2.0,,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,GeoQuenda07,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,
