match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_challengeLost,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed
12421172,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190.0,160,M,877292,EUR,830217600,G,1,1,False,24.0,22.0,8.0,6.0,0.0,22.0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,90.0,33.0,7.4,2.0,0.00014167,0,0.8374,,,,,,,,,,,,,,,,,,,,,,,,,
12421172,home,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185.0,7746,M,163199,EUR,795139200,D,5,5,False,85.0,76.0,8.0,4.0,0.0,40.0,42.0,44.0,,,,,1.0,4.0,,,,,,,74.0,94.0,6.9,14.0,0.0163166,1,,sandywalsh,36.0,1.0,1.0,1.0,0.043,,,,,,,,,,,,,,,,,,,
12421172,home,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195.0,180,M,1006483,EUR,968457600,D,4,4,False,95.0,85.0,12.0,9.0,0.0,52.0,57.0,38.0,,5.0,3.0,9.0,2.0,3.0,,,,,,,90.0,110.0,7.8,13.0,0.0237722,1,,,33.0,,1.0,2.0,0.1048,1.0,2.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,
12421172,home,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190.0,4979,M,856216,EUR,889747200,D,6,6,False,89.0,77.0,10.0,5.0,0.0,39.0,43.0,47.0,,1.0,3.0,3.0,4.0,3.0,,,,,,,90.0,104.0,7.4,15.0,0.140615,0,,Toubaahmed59,39.0,1.0,,1.0,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12421172,home,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,77,77,False,41.0,36.0,3.0,3.0,0.0,17.0,18.0,28.0,,,,5.0,1.0,1.0,,,,,,,90.0,59.0,8.2,7.0,0.691419,2,,,22.0,5.0,2.0,,0.1978,,,,4.0,2.0,,3.0,,1.0,1.0,1.0,4.0,,,,,,,
12421172,home,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,M,19,19,False,60.0,51.0,3.0,2.0,0.0,18.0,23.0,37.0,2.0,1.0,3.0,4.0,,9.0,,,,,,,84.0,70.0,7.1,10.0,0.0235078,1,,,33.0,,,1.0,0.063,,,,2.0,2.0,1.0,,,1.0,,,,1.0,0.0503,,,,,
12421172,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,16,16,False,75.0,59.0,18.0,9.0,0.0,30.0,31.0,45.0,,1.0,4.0,10.0,,5.0,,,,,,,90.0,94.0,7.6,21.0,0.151361,1,,,30.0,1.0,,2.0,0.0571,3.0,1.0,,3.0,1.0,,1.0,1.0,2.0,,1.0,2.0,,,True,4.0,4.0,1.0,
12421172,home,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181.0,217,M,962625,EUR,1015200000,M,3,3,False,55.0,42.0,8.0,6.0,0.0,20.0,25.0,32.0,1.0,,6.0,,1.0,8.0,,,,,,,90.0,78.0,6.5,24.0,0.0461102,1,,,22.0,2.0,1.0,1.0,0.0074,,,,,,1.0,,,,,,2.0,,,,4.0,,,
12421172,home,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184.0,140,M,58917,EUR,688003200,F,7,7,False,41.0,27.0,3.0,,0.0,10.0,13.0,30.0,2.0,3.0,4.0,7.0,,7.0,,,,,,,61.0,53.0,7.4,17.0,0.155928,2,,,17.0,2.0,2.0,,0.3466,,,,3.0,2.0,1.0,,,1.0,,,3.0,,,,1.0,,,
12421172,home,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180.0,237,M,1199192,EUR,1066780800,F,10,10,False,25.0,21.0,2.0,1.0,0.0,6.0,6.0,19.0,3.0,,5.0,4.0,,1.0,,,,,,,61.0,37.0,7.1,6.0,0.096502,4,,,15.0,,1.0,,0.5291,,,1.0,,,,,,2.0,,,1.0,1.0,0.1692,,4.0,2.0,2.0,2.0
12421172,home,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,False,15.0,10.0,1.0,1.0,0.0,1.0,2.0,13.0,4.0,,12.0,2.0,,,,,,,,,74.0,28.0,6.4,12.0,0.0103258,4,,,9.0,,1.0,1.0,0.3944,3.0,,,1.0,1.0,1.0,,2.0,1.0,,,,3.0,0.2994,,2.0,,,1.0
12421172,home,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,M,35,35,True,9.0,8.0,2.0,1.0,0.0,4.0,4.0,6.0,1.0,,3.0,1.0,,4.0,,,,,,,29.0,13.0,6.5,4.0,0.00752501,0,,,4.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,
12421172,home,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197.0,268,M,886171,EUR,887500800,F,20,20,True,4.0,2.0,,,0.0,,,6.0,,,,1.0,1.0,,,,,,,,29.0,9.0,6.7,5.0,0.0011882,0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,
12421172,home,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177.0,6622,M,1103488,EUR,1023408000,D,17,17,True,10.0,9.0,2.0,2.0,0.0,4.0,4.0,6.0,,,1.0,,1.0,3.0,,,,,,,16.0,15.0,6.6,2.0,0.00334271,0,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,
12421172,home,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189.0,170,M,989070,EUR,978566400,M,32,32,True,15.0,13.0,2.0,1.0,0.0,8.0,9.0,6.0,,,1.0,,,2.0,,,,,,,16.0,17.0,6.6,2.0,0.00891385,0,,,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12421172,home,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,,,,,,10.0,1.0,6.5,,0.00495914,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421172,home,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421172,home,KV Mechelen,Lukas Baert,Lukas Baert,,lukas-baert,L. Baert,D,30,186.0,25,M,1922893,EUR,1107216000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421172,home,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185.0,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421172,home,KV Mechelen,Noah Makanza,Noah Makanza,,noah-makanza,N. Makanza,M,26,175.0,203,M,1972918,EUR,1105660800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
