match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10390125,home,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,10,10,False,,30.0,22.0,4.0,2.0,14.0,14.0,9.0,20.0,,4.0,,,,,87.0,52.0,7.3,18.0,0.0527,0.1347,0.161578,2,,4.0,3.0,,9.0,4.0,1.0,,5.0,2.0,,,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,,
10390125,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,8.0,4.0,1.0,,2.0,2.0,2.0,6.0,1.0,,,,,,26.0,13.0,7.2,5.0,0.4025,0.4589,0.00029668,1,,,2.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,
10390125,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,,4.0,1.0,,,1.0,2.0,,2.0,3.0,1.0,,,,,26.0,9.0,6.8,3.0,0.0,0.0,6.813e-05,0,,,,2.0,,4.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,mostafamohamed11,,
10390125,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,True,,3.0,1.0,,,1.0,2.0,,1.0,,1.0,,,,,11.0,3.0,6.5,2.0,0.0,0.0,1.5e-06,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390125,home,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,,,,,,,,,,,,,,,,8.0,1.0,6.5,,0.0395,0.0175,0.0,1,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10390125,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,True,,3.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,8.0,4.0,6.6,2.0,0.0,0.0,4.319e-05,0,,,,,,1.0,,,,,,,1.0,,,,,,Quentin Merlin,,,,,,,,,,,,,,
10390125,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390125,home,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Nathan Zeze,,,,,,,,,,,,,,
10390125,home,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Lohann Doucet,,,,,,,,,,,,,,
10390125,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,55,55,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390125,away,Auxerre,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,26965,EUR,552268800,G,23,23,False,,32.0,22.0,18.0,8.0,16.0,18.0,6.0,14.0,1.0,4.0,,,2.0,,90.0,38.0,6.5,10.0,0.0,0.0,0.00080719,0,-0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10390125,away,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,D,13,13,False,,24.0,18.0,3.0,2.0,8.0,9.0,12.0,19.0,3.0,4.0,,,,,90.0,54.0,7.3,11.0,0.0,0.0,0.245961,0,,4.0,1.0,4.0,3.0,10.0,,,,,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,,,2.0,,,,,,,,,
10390125,away,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,,42.0,25.0,7.0,1.0,19.0,24.0,6.0,18.0,6.0,5.0,,,,,90.0,55.0,6.5,19.0,0.0499,0.0,0.00422192,1,,,,3.0,3.0,4.0,1.0,,,,,1.0,1.0,,2.0,,2.0,,,,1.0,,,,,,1.0,,,,,,
10390125,away,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,630,M,250477,EUR,702000000,D,27,27,False,,39.0,32.0,10.0,6.0,22.0,25.0,10.0,14.0,2.0,2.0,,,,,90.0,48.0,6.6,8.0,0.2294,0.082,0.00535675,1,,,5.0,1.0,7.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,
10390125,away,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,D,14,14,False,,55.0,47.0,10.0,5.0,25.0,26.0,22.0,31.0,4.0,14.0,,,,,90.0,90.0,6.7,18.0,0.0,0.0,0.0367753,0,,2.0,1.0,2.0,8.0,7.0,3.0,,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10390125,away,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,M,17,17,False,,26.0,21.0,3.0,2.0,6.0,6.0,15.0,20.0,,9.0,,,,,78.0,42.0,6.3,12.0,0.0223,0.0313,0.0214132,1,,,3.0,2.0,9.0,3.0,,4.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,
10390125,away,Auxerre,Hamza Sakhi,hamza-sakhi,H. Sakhi,M,78,172,812,M,340547,EUR,834105600,M,22,22,False,,37.0,28.0,3.0,2.0,17.0,23.0,13.0,20.0,,4.0,,,,,78.0,54.0,6.6,16.0,0.0186,0.0,0.0391782,1,,6.0,,,5.0,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,
10390125,away,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,True,41.0,32.0,7.0,4.0,18.0,23.0,14.0,19.0,,7.0,,,,,90.0,53.0,6.7,13.0,0.0502,0.0469,0.0261159,2,,1.0,5.0,4.0,9.0,4.0,1.0,,,,1.0,2.0,,,3.0,,3.0,,,,1.0,,,,,,,,1.0,,,,
10390125,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,M,10,10,False,,10.0,8.0,2.0,2.0,5.0,6.0,3.0,4.0,,2.0,,,,,45.0,19.0,6.5,7.0,0.0,0.0,0.00384116,0,,,2.0,,5.0,3.0,1.0,1.0,3.0,3.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,
10390125,away,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,F,9,9,False,,6.0,4.0,,,1.0,1.0,3.0,5.0,,2.0,,,,,45.0,14.0,6.5,4.0,0.1532,0.0,0.00653131,1,,,3.0,2.0,7.0,5.0,2.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
10390125,away,Auxerre,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,11,11,False,,22.0,16.0,1.0,1.0,5.0,5.0,11.0,17.0,1.0,3.0,,,,,90.0,46.0,6.7,16.0,0.0935,0.0,0.0105369,1,,,4.0,8.0,11.0,11.0,2.0,1.0,4.0,2.0,,1.0,,,6.0,2.0,4.0,,,,1.0,,,,,,,,,,,,
10390125,away,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,10,175,694,M,197550,EUR,651888000,M,6,6,True,,25.0,22.0,1.0,1.0,10.0,11.0,12.0,15.0,,1.0,,,,,45.0,31.0,6.8,5.0,0.0648,0.0792,0.00871903,3,,1.0,,2.0,2.0,2.0,,1.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,
10390125,away,Auxerre,Mathias Autret,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,True,,29.0,20.0,,,6.0,7.0,16.0,26.0,,3.0,,,,,45.0,40.0,7.2,12.0,0.0454,0.3468,0.165582,1,,4.0,1.0,1.0,3.0,3.0,1.0,,2.0,1.0,,2.0,,,,1.0,,5.0,,,,,,2.0,,,,,1.0,,,,
10390125,away,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,F,7,7,True,,8.0,7.0,,,1.0,1.0,6.0,8.0,,,,,,,12.0,11.0,6.7,3.0,0.0772,0.1118,0.00322633,1,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
10390125,away,Auxerre,Ousmane Camara,camara-ousmane,O. Camara,F,9,184,776,M,1393974,EUR,1004745600,F,28,28,True,,2.0,2.0,,,,,3.0,4.0,,,,,,,12.0,5.0,6.9,1.0,0.0515,0.0,0.130557,1,,2.0,2.0,,3.0,,,,,,,,,,,,1.0,1.0,Ousmane Camara,,,,1.0,1.0,,1.0,,,,,,,
10390125,away,Auxerre,Théo De Percin,theo-de-percin,T. D. Percin,G,40,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Théo De Percin,,,,,,,,,,,,,,
10390125,away,Auxerre,Quentin Bernard,quentin-bernard,Q. Bernard,D,5,184,16,M,156367,EUR,615772800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390125,away,Auxerre,Denys Bain,denys-bain,D. Bain,D,,181,9,,152263,EUR,741571200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Denys,Bain,,,,,,,,,,,,,
10390125,away,Auxerre,Kévin Danois,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Kévin Danois,,,,,,,,,,,,,,
10390125,away,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,M,97,97,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
