match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_blockedScoringAttempt
12501538,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,39.0,26.0,26.0,13.0,0.0,18.0,23.0,8.0,16.0,6.0,1.0,90.0,41.0,6.4,13.0,0.0014716,0,-0.6756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501538,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,False,11.0,10.0,4.0,3.0,0.0,9.0,9.0,1.0,2.0,,,39.0,21.0,6.8,5.0,0.00083489,0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12501538,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,18,18,False,45.0,41.0,4.0,1.0,0.0,35.0,36.0,6.0,9.0,3.0,,90.0,58.0,6.9,5.0,0.00234444,0,,,,2.0,,5.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12501538,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,49.0,41.0,10.0,3.0,1.0,36.0,36.0,5.0,13.0,3.0,,90.0,62.0,6.7,9.0,0.00940484,0,,1.0,3.0,2.0,,8.0,,,,,,1.0,True,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12501538,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,False,30.0,21.0,2.0,1.0,0.0,14.0,19.0,7.0,11.0,9.0,,90.0,44.0,7.1,10.0,0.00460827,1,,1.0,5.0,4.0,2.0,1.0,,2.0,1.0,1.0,,3.0,,,,,1.0,1.0,2.0,1.0,1.0,0.0943,0.2581,,,,,,,,,,,,
12501538,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,M,2,2,False,21.0,14.0,,,0.0,5.0,6.0,9.0,15.0,5.0,,90.0,41.0,6.9,12.0,0.0130462,1,,,5.0,8.0,3.0,,,1.0,2.0,1.0,2.0,3.0,,1.0,3.0,,,1.0,3.0,,,0.0064,,1.0,,,,,,,,,,,
12501538,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,26.0,20.0,4.0,1.0,0.0,10.0,10.0,10.0,17.0,1.0,,89.0,32.0,6.2,10.0,0.00408563,0,,,6.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
12501538,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,ami2r,1121333,EUR,1011830400,M,24,24,False,28.0,22.0,5.0,1.0,0.0,18.0,20.0,4.0,8.0,4.0,,90.0,37.0,7.0,9.0,0.00610828,1,,1.0,2.0,3.0,,1.0,,,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,0.2974,0.3517,,,,,,,,,,,,
12501538,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,30.0,17.0,10.0,5.0,0.0,6.0,8.0,11.0,23.0,5.0,,90.0,45.0,7.1,16.0,0.0300616,0,,,6.0,5.0,,,,2.0,,,,4.0,,,5.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,
12501538,home,Fiorentina,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,M,21,21,False,16.0,10.0,,,0.0,2.0,4.0,8.0,14.0,2.0,,90.0,23.0,6.4,8.0,0.0125952,0,,3.0,6.0,5.0,,,1.0,1.0,1.0,,,1.0,,4.0,1.0,,1.0,,,,,,,,2.0,,2.0,,,,,,,,
