match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,player_sofascoreId,stat_challengeLost,stat_interceptionWon,captain,stat_dispossessed,stat_penaltyConceded,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_lastManTackle
14131930,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,41.0,28.0,17.0,4.0,0.0,27.0,33.0,1.0,8.0,2.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,90.0,51.0,8.5,13.0,0.00102473,1.3947,0,0.7308,0.0,0.0,-0.1,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131930,home,Sporting CP,Giorgos Vagiannidis,,,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2782,M,1166952,EUR,1000252800,D,13,13,False,41.0,35.0,3.0,1.0,0.0,24.0,27.0,11.0,14.0,1.0,2.0,,,,,,,89.0,54.0,7.0,7.0,0.0628571,,1,,0.11,0.21,0.24,,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.5764,1.0,-0.61,,,,,,,,,,,,,,,
14131930,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,False,63.0,56.0,7.0,5.0,0.0,47.0,49.0,9.0,14.0,2.0,6.0,,,,,,,90.0,66.0,6.7,7.0,0.00321426,,0,,0.12,0.01,-0.14,,,,1.0,2.0,3.0,,,,,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,
14131930,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,65.0,56.0,8.0,4.0,0.0,41.0,46.0,15.0,19.0,3.0,8.0,,,,,,,90.0,71.0,6.4,9.0,0.00369662,,0,,0.19,0.07,-0.21,,,,1.0,5.0,,,,,,,,,,,2.0,,,,,goncaloinacio_25,2.0,3.0,,,,,,,,,,,
14131930,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,D,20,20,False,31.0,23.0,4.0,1.0,0.0,11.0,15.0,12.0,16.0,1.0,5.0,,,,,,,90.0,59.0,7.2,12.0,0.458273,,0,,0.58,0.21,-0.06,,2.0,1.0,3.0,10.0,10.0,1.0,,,,,4.0,4.0,,4.0,5.0,,,,2.0,,1.0,,,,,,,,,,,,
14131930,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,42.0,36.0,2.0,,0.0,24.0,27.0,12.0,15.0,,6.0,,,,,,,90.0,55.0,6.3,9.0,0.00675339,,0,,0.1,0.1,-0.34,,,,2.0,5.0,6.0,1.0,1.0,,,,5.0,2.0,1.0,,2.0,,,,,,,1.0,True,1.0,1.0,1.0,,,,,,,
14131930,home,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,28.0,20.0,4.0,3.0,0.0,11.0,13.0,9.0,15.0,1.0,2.0,,,,,,,64.0,37.0,6.6,9.0,0.00424698,,1,,0.09,0.04,-0.05,,,,,3.0,4.0,1.0,,,1.0,,2.0,,,,1.0,0.0439,,-0.35,2.0,,1.0,1.0,,,,,,,,,,,
14131930,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,7,7,False,34.0,27.0,5.0,3.0,0.0,15.0,19.0,12.0,15.0,1.0,10.0,,,,,,,89.0,50.0,7.0,11.0,0.0514151,,1,,0.02,0.06,0.0,,1.0,,,2.0,6.0,3.0,2.0,,,,1.0,1.0,1.0,2.0,,0.0183,,-0.08,1.0,GeoQuenda07,,2.0,,1.0,,1.0,1.0,0.1233,,,,,
14131930,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,19.0,17.0,1.0,1.0,0.0,9.0,10.0,8.0,9.0,,2.0,,,,,,,64.0,27.0,6.5,6.0,0.0103056,,0,,0.13,0.01,-0.01,,,,,3.0,1.0,3.0,,,,,1.0,,,,,,1.0,,,trincao,,1.0,,,,,,,,,,,
14131930,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,False,25.0,16.0,6.0,3.0,0.0,10.0,13.0,6.0,12.0,,3.0,,,,,,,90.0,43.0,6.7,13.0,0.524804,,2,,0.46,0.29,0.16,,1.0,,1.0,5.0,5.0,5.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,0.1816,3.0,-0.52,1.0,pedroogoncalves28,1.0,1.0,,,,,1.0,0.4168,1.0,,,,
