match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_interceptionWon,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_lastManTackle,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
14109605,home,Gaziantep FK,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175.0,588,M,580392,EUR,832809600,F,21,21,False,8.0,5.0,,,0.0,,,5.0,8.0,,1.0,1.0,,,,,79.0,17.0,6.0,7.0,0.00515501,,0.0,,-0.12,0.07,-0.06,,,,,3.0,2.0,7.0,3.0,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Enver Kulašin,enver-kulasin,E. Kulašin,M,27,168.0,374,M,1124590,EUR,1063238400,F,27,27,True,23.0,17.0,3.0,1.0,0.0,9.0,12.0,8.0,11.0,1.0,5.0,,,,,,55.0,39.0,7.3,9.0,0.170615,,2.0,,0.26,0.32,0.17,,Enver Kulasin,,,1.0,,3.0,4.0,3.0,1.0,1.0,,,2.0,0.0373,-0.21,,1.0,,,,,1.0,0.0218,,,1.0,,,,,,,,,,
14109605,home,Gaziantep FK,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180.0,426,M,228342,EUR,656985600,M,5,5,True,17.0,15.0,5.0,4.0,0.0,8.0,8.0,7.0,9.0,,,1.0,,,,,45.0,23.0,7.1,3.0,0.00860322,,0.0,,0.14,0.01,-0.03,,,,,,,3.0,5.0,1.0,4.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
14109605,home,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189.0,266,M,173933,EUR,728697600,G,1,1,True,13.0,9.0,9.0,5.0,0.0,5.0,5.0,4.0,8.0,,5.0,,,1.0,,,23.0,19.0,7.0,4.0,0.0007559,0.0005,0.0,0.0463,0.02,-0.01,0.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
14109605,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,8,175.0,29,M,909289,EUR,972518400,M,8,8,True,2.0,2.0,,,0.0,2.0,2.0,,,,,1.0,,,,,11.0,5.0,6.4,2.0,9.15e-06,,0.0,,0.01,-0.15,-0.01,,,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,61,61,True,7.0,6.0,1.0,,0.0,4.0,4.0,2.0,3.0,1.0,3.0,,,,,,11.0,11.0,6.6,3.0,0.00047854,,0.0,,-0.03,0.06,0.17,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Onur Başyiğit,basyigit-onur,O. Başyiğit,D,24,177.0,10,M,1133193,EUR,1086998400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184.0,112,M,325155,EUR,786153600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Muhammet Taha Gunes,muhammet-taha-gunes,M. T. Günes,M,,175.0,17,M,2019097,EUR,1136073600,M,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Kuzey Bulgulu,kuzey-bulgulu,K. Bulgulu,F,99,,9,M,2215854,EUR,1227398400,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,Kuzey,Bulgulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,home,Gaziantep FK,Ali Osman Kalın,kaln-ali-osman,A. O. Kalın,F,26,,15,M,2161813,EUR,1206230400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187.0,2983,M,103457,EUR,677808000,G,19,19,False,22.0,18.0,8.0,4.0,0.0,16.0,16.0,2.0,6.0,1.0,9.0,,,2.0,,,90.0,28.0,7.1,4.0,0.0003655,-0.0009,0.0,0.0604,0.08,0.01,0.24,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14109605,away,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182.0,8489,M,355088,EUR,864259200,D,7,7,False,41.0,36.0,5.0,3.0,0.0,21.0,23.0,15.0,18.0,1.0,4.0,4.0,,,,,90.0,62.0,7.8,7.0,0.0964529,,0.0,,0.14,0.17,0.14,,,,2.0,,2.0,5.0,9.0,2.0,5.0,1.0,,,1.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,rolandsallai,1.0,1.0,,,,,
14109605,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187.0,12297,M,566102,EUR,834537600,D,6,6,False,39.0,34.0,7.0,3.0,0.0,19.0,20.0,15.0,19.0,3.0,1.0,,,,,,66.0,48.0,6.9,6.0,0.0170817,,0.0,,0.14,0.26,0.21,,,,1.0,3.0,,5.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,DAVINSON,,,,,,,
14109605,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185.0,6103,M,178963,EUR,778896000,D,42,42,False,61.0,59.0,5.0,4.0,0.0,34.0,35.0,25.0,26.0,4.0,4.0,1.0,,,,,90.0,71.0,7.7,3.0,0.0129295,,0.0,,0.39,0.1,0.2,,,,,,2.0,1.0,4.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,abdulkerimbard1,1.0,,,,,,
14109605,away,Galatasaray,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180.0,4093,M,981483,EUR,962928000,D,17,17,False,32.0,29.0,1.0,1.0,0.0,13.0,13.0,16.0,19.0,2.0,3.0,,,,,,73.0,54.0,8.7,9.0,0.0571666,,1.0,,0.2,0.24,0.37,,,,,,1.0,2.0,4.0,2.0,,1.0,,1.0,1.0,0.0927,0.51,3.0,1.0,1.0,1.0,1.0,,1.0,0.5686,2.0,1.0,,,,,,,1.0,,,,
14109605,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168.0,8766,M,754794,EUR,823996800,M,34,34,False,29.0,26.0,3.0,1.0,0.0,17.0,17.0,9.0,12.0,2.0,5.0,1.0,,,,,66.0,38.0,6.7,3.0,0.00583036,,1.0,,-0.08,0.02,0.94,,,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,0.0958,-0.09,,,,,,,,,1.0,,,,,ltorreira34,,,,1.0,,,
14109605,away,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184.0,8819,M,307284,EUR,746841600,M,99,99,False,33.0,30.0,1.0,,0.0,21.0,22.0,9.0,11.0,,3.0,2.0,,,,,65.0,38.0,6.6,3.0,0.00426376,,2.0,,-0.01,0.08,-0.04,,,,1.0,,,3.0,1.0,1.0,,1.0,,,,0.0504,-0.07,,,,,,,1.0,0.0321,,,1.0,,,,,,,,,,
14109605,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173.0,9062,M,857738,EUR,962928000,M,11,11,False,24.0,19.0,2.0,1.0,0.0,7.0,8.0,12.0,16.0,,6.0,1.0,,,,,66.0,35.0,6.8,9.0,0.0531652,,1.0,,-0.17,0.31,0.26,,,,1.0,,,4.0,4.0,1.0,1.0,,,,1.0,0.0395,-0.27,,1.0,4.0,2.0,1.0,,,,,,1.0,,,yunusakgun17,,,,,1.0,,
14109605,away,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178.0,11235,M,913593,EUR,930355200,M,8,8,False,48.0,42.0,5.0,4.0,0.0,16.0,16.0,26.0,32.0,,6.0,2.0,,,,,90.0,64.0,7.0,10.0,0.306254,,2.0,,0.28,0.14,-0.04,,,,1.0,,,3.0,2.0,,1.0,1.0,,,,0.3165,-0.28,4.0,,1.0,1.0,3.0,,,,2.0,3.0,2.0,,,gabrielsara,,,,,,1.0,
14109605,away,Galatasaray,Leroy Sané,leroy-sane,L. Sané,M,10,184.0,41295,M,293519,EUR,821318400,M,10,10,False,35.0,30.0,,,0.0,11.0,11.0,19.0,24.0,,5.0,,,,,,90.0,60.0,7.0,19.0,0.144972,,3.0,,-0.23,0.99,-0.03,,,,1.0,,,6.0,5.0,2.0,1.0,1.0,,,1.0,0.257,-0.68,2.0,2.0,5.0,2.0,5.0,,,,,,3.0,,,LeroySane,,,,,,1.0,
14109605,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186.0,13222,M,904096,EUR,959040000,F,53,53,False,26.0,22.0,1.0,1.0,1.0,2.0,3.0,20.0,23.0,,1.0,1.0,,,,,90.0,43.0,9.6,10.0,0.163912,,3.0,,-0.51,0.47,-0.02,,,,1.0,1.0,1.0,4.0,5.0,,2.0,,,,,1.6045,0.48,2.0,1.0,3.0,2.0,3.0,,2.0,1.5426,3.0,1.0,1.0,,,barisalperyilmaz,1.0,1.0,2.0,,1.0,,1.0
14109605,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4083,M,138152,EUR,784425600,D,23,23,True,27.0,25.0,3.0,2.0,0.0,13.0,13.0,12.0,14.0,,1.0,,,,,,25.0,32.0,7.2,2.0,0.0287094,,1.0,,0.2,-0.36,0.19,,,,,,,,4.0,4.0,,,,,3.0,0.0673,-0.17,,,,,,,,,,,1.0,,,,,,,,,,
14109605,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184.0,7096,M,897291,EUR,934848000,D,4,4,True,21.0,19.0,2.0,,0.0,7.0,8.0,12.0,13.0,,1.0,,,,,,24.0,24.0,6.8,2.0,0.0127684,,0.0,,0.06,0.01,0.14,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,ismaijakobs,,,,,,,
14109605,away,Galatasaray,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187.0,1949,M,1464636,EUR,1169078400,D,91,91,True,12.0,12.0,2.0,2.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,,,,,,24.0,15.0,7.0,,0.00195657,,0.0,,0.1,0.06,0.13,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186.0,2128,M,992912,EUR,885686400,M,18,18,True,14.0,13.0,4.0,3.0,0.0,6.0,6.0,7.0,8.0,,1.0,3.0,,,,,24.0,18.0,6.6,3.0,0.00765165,,0.0,,0.04,0.15,0.13,,,,,,,4.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9121,M,864898,EUR,930873600,M,22,22,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,,,,,,,,17.0,12.0,7.0,3.0,0.00768438,,1.0,,-0.01,0.32,0.0,,,,,,,1.0,3.0,1.0,,,,,,0.0223,-0.09,1.0,,3.0,2.0,,,1.0,0.0463,1.0,,,,,nicolozaniolo,,,,,,,
14109605,away,Galatasaray,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193.0,1050,M,1210422,EUR,1092614400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189.0,2120,M,997155,EUR,1036281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178.0,2414,M,1126433,EUR,1055376000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,Elias,Jelert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181.0,3237,M,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109605,away,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173.0,4514,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yusufdemir.10,,,,,,,
