match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_saves,stat_punches,stat_totalOffside
12625052,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,44.0,30.0,17.0,7.0,0.0,26.0,32.0,4.0,12.0,1.0,9.0,90.0,51.0,6.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625052,home,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,50.0,45.0,7.0,5.0,1.0,31.0,34.0,14.0,17.0,8.0,5.0,90.0,72.0,7.7,9.0,0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12625052,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,67.0,60.0,12.0,6.0,0.0,52.0,55.0,8.0,12.0,1.0,1.0,90.0,76.0,7.5,7.0,1,,2.0,6.0,4.0,,,2.0,2.0,,,2.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12625052,home,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,False,55.0,50.0,5.0,1.0,0.0,43.0,43.0,7.0,12.0,6.0,2.0,90.0,69.0,7.6,5.0,0,,2.0,1.0,5.0,,2.0,3.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12625052,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,8,8,False,45.0,38.0,1.0,,0.0,23.0,24.0,16.0,25.0,3.0,10.0,90.0,76.0,7.4,16.0,1,4.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12625052,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,93.0,89.0,9.0,8.0,0.0,48.0,51.0,41.0,42.0,3.0,7.0,90.0,113.0,7.6,5.0,0,,1.0,7.0,7.0,1.0,4.0,3.0,,,2.0,3.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,
12625052,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,False,17.0,14.0,1.0,,0.0,5.0,5.0,9.0,14.0,1.0,1.0,77.0,31.0,7.2,9.0,1,2.0,,6.0,4.0,1.0,1.0,3.0,1.0,1.0,,3.0,,,,,,,,3.0,1.0,,,,,1.0,1.0,,,,,,,
12625052,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,35.0,29.0,2.0,2.0,1.0,13.0,14.0,16.0,21.0,,2.0,77.0,52.0,7.7,9.0,1,,1.0,7.0,7.0,3.0,,5.0,5.0,2.0,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
12625052,home,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,54.0,50.0,6.0,5.0,0.0,18.0,20.0,33.0,39.0,2.0,5.0,89.0,67.0,7.5,9.0,0,5.0,1.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12625052,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,M,99,99,False,27.0,24.0,2.0,2.0,0.0,15.0,16.0,9.0,12.0,,3.0,85.0,45.0,7.6,9.0,3,1.0,,1.0,3.0,,,,,4.0,1.0,,,,,,,,1.0,2.0,2.0,,,,,1.0,1.0,2.0,,,,,,
