match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
12450960,home,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,36.0,19.0,27.0,11.0,0.0,15.0,17.0,4.0,19.0,1.0,2.0,1.0,11.0,1.0,2.0,1.0,1.0,3.0,90.0,44.0,7.1,17.0,0.00197142,0,0.0957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450960,home,AS Monaco,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1060,M,825846,EUR,938649600,D,4,4,False,12.0,9.0,1.0,,0.0,4.0,5.0,5.0,7.0,1.0,4.0,,3.0,,,,,,45.0,25.0,6.6,6.0,0.00544148,0,,5.0,2.0,1.0,3.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12450960,home,AS Monaco,Wilfried Singo,,,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,17,17,False,39.0,37.0,1.0,1.0,0.0,27.0,28.0,10.0,11.0,1.0,5.0,5.0,7.0,2.0,,,,,90.0,56.0,7.1,2.0,0.0708555,1,,3.0,,3.0,2.0,1.0,,1.0,stephane_singo,2.0,1.0,1.0,0.0717,,,,,,,,,,,,,,,,
12450960,home,AS Monaco,Christian Mawissa,,,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,False,69.0,63.0,4.0,1.0,0.0,44.0,45.0,19.0,24.0,,5.0,,2.0,,,,,,81.0,83.0,7.4,7.0,0.00995769,0,,2.0,,4.0,4.0,1.0,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,
12450960,home,AS Monaco,Kassoum Ouattara,,,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,False,32.0,26.0,3.0,,0.0,16.0,17.0,10.0,15.0,,2.0,,4.0,1.0,,,,,66.0,44.0,6.6,9.0,0.0137932,0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12450960,home,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,False,44.0,38.0,1.0,,0.0,23.0,24.0,15.0,20.0,1.0,13.0,,9.0,2.0,,,,,90.0,62.0,7.1,8.0,0.00918306,1,,8.0,,2.0,6.0,3.0,,,,5.0,,,0.0368,6.0,4.0,,1.0,1.0,,,,,,,,,,,
12450960,home,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,55.0,52.0,,,0.0,23.0,24.0,30.0,32.0,2.0,6.0,3.0,7.0,2.0,,,,,90.0,73.0,7.7,5.0,0.0822567,2,,2.0,,2.0,,,,1.0,,1.0,1.0,,0.1013,3.0,2.0,,,,True,1.0,1.0,1.0,1.0,1.0,0.5093,1.0,,,
12450960,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,11,11,False,35.0,30.0,1.0,1.0,0.0,6.0,6.0,25.0,34.0,,4.0,1.0,2.0,1.0,,,,,90.0,54.0,7.2,13.0,0.26734,3,,4.0,,,3.0,2.0,2.0,2.0,,,1.0,1.0,0.2183,1.0,,,1.0,1.0,,5.0,1.0,1.0,,,0.0088,2.0,,,
12450960,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,33.0,24.0,1.0,,0.0,6.0,7.0,18.0,27.0,,2.0,,5.0,1.0,,,,,90.0,47.0,7.0,18.0,0.311619,2,,3.0,,1.0,1.0,1.0,5.0,,Minamino,1.0,1.0,,0.1162,2.0,,,,1.0,,1.0,,,,,,4.0,,,
12450960,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,False,33.0,25.0,1.0,,0.0,9.0,10.0,16.0,26.0,2.0,9.0,,4.0,6.0,,,,,65.0,53.0,7.0,17.0,0.0704938,2,,4.0,,,1.0,,3.0,1.0,benseghir44,,1.0,,0.0851,3.0,1.0,,1.0,1.0,,3.0,,,,,,1.0,,,
