match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_penaltyFaced,stat_errorLeadToAGoal,stat_penaltyConceded,stat_hitWoodwork,player_sofascoreId
12624398,home,Al Orobah,Rafi Al Ruwaili,rafi-al-ruwaili,R. Al Ruwaili,G,1,180.0,17,M,868576,EUR,647136000,G,1,1,False,True,30.0,10.0,28.0,8.0,0.0,3.0,4.0,7.0,26.0,1.0,1.0,1.0,7.0,1.0,2.0,4.0,1.0,90.0,37.0,6.7,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624398,home,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400,D,11,11,False,,13.0,8.0,4.0,2.0,0.0,6.0,8.0,2.0,5.0,,8.0,4.0,2.0,,,,,90.0,33.0,6.7,7.0,0,3.0,5.0,1.0,3.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12624398,home,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,736,M,934196,EUR,879292800,D,3,3,False,,18.0,9.0,9.0,1.0,0.0,8.0,9.0,1.0,9.0,3.0,3.0,9.0,3.0,,,,,90.0,29.0,6.6,9.0,0,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
12624398,home,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190.0,2246,M,139227,EUR,783216000,D,5,5,False,,10.0,7.0,6.0,3.0,0.0,5.0,6.0,2.0,4.0,,,9.0,,,,,,90.0,20.0,6.3,3.0,0,3.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624398,home,Al Orobah,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,False,,20.0,13.0,3.0,1.0,0.0,5.0,8.0,8.0,13.0,1.0,2.0,6.0,4.0,,,,,75.0,39.0,6.7,12.0,0,1.0,3.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12624398,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,6,6,False,,23.0,19.0,5.0,3.0,0.0,13.0,14.0,6.0,9.0,,2.0,1.0,4.0,,,,,64.0,29.0,6.8,4.0,0,,3.0,,1.0,1.0,1.0,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,
12624398,home,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800,M,73,73,False,,14.0,11.0,4.0,1.0,0.0,5.0,6.0,6.0,8.0,1.0,3.0,,2.0,,,,,90.0,20.0,6.2,3.0,1,,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12624398,home,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000,M,29,29,False,,12.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,9.0,3.0,10.0,,2.0,,,,,64.0,30.0,7.7,9.0,2,,2.0,,4.0,4.0,3.0,2.0,Fahad Zubaidi,,,,,1.0,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,
12624398,home,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186.0,451,M,49805,EUR,656985600,M,7,7,False,,19.0,15.0,,,0.0,7.0,8.0,9.0,16.0,1.0,4.0,2.0,6.0,,,,,90.0,44.0,6.4,19.0,1,3.0,8.0,,1.0,1.0,2.0,2.0,,,,5.0,,1.0,,,1.0,,,1.0,,,7.0,1.0,3.0,1.0,,,,,,
12624398,home,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,14,176.0,520,M,1114775,EUR,1044144000,M,14,14,False,,17.0,10.0,4.0,,1.0,3.0,5.0,7.0,14.0,,4.0,,5.0,,,,,90.0,42.0,7.1,16.0,1,,7.0,,2.0,2.0,,3.0,Abu Taha,,,2.0,,5.0,2.0,1.0,2.0,,1.0,,,,2.0,,2.0,,2.0,,,,,
