match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_lastName,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal
14288957,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,49.0,42.0,12.0,5.0,0.0,40.0,44.0,2.0,5.0,2.0,8.0,2.0,1.0,1.0,90.0,54.0,6.9,7.0,0.00053137,74.713352271244,13.0,38.22,11.97,0,0.07,0.08,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288957,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,27.0,20.0,4.0,1.0,0.0,13.0,16.0,7.0,11.0,2.0,2.0,,,,52.0,43.0,6.9,12.0,0.10878,74.573103107663,8.0,63.42,16.275,0,0.32,0.04,0.16,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288957,home,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,False,84.0,76.0,12.0,9.0,0.0,58.0,60.0,18.0,24.0,7.0,1.0,,,,90.0,97.0,7.5,8.0,0.0110192,123.20985075456,16.0,63.0,13.335,0,0.25,0.08,0.39,,,2.0,3.0,2.0,,1.0,1.0,,Ibrahima Ba,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288957,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,96.0,92.0,9.0,7.0,0.0,77.0,80.0,15.0,16.0,3.0,6.0,,,,90.0,102.0,7.2,4.0,0.00887619,111.97282964327,18.0,75.18,11.97,0,0.25,0.14,-0.03,,,1.0,4.0,2.0,,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14288957,home,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,28,28,False,45.0,34.0,10.0,3.0,0.0,18.0,20.0,16.0,25.0,4.0,3.0,,,,90.0,69.0,7.2,16.0,0.0094495,60.164383905017,8.0,2.73,11.97,1,0.14,-0.25,0.32,1.0,,1.0,3.0,5.0,,2.0,1.0,,Pedro,,1.0,1.0,1.0,Bondo Francisco,2.0,,1.0,,1.0,0.0157,-0.04,,,,,,,,,,,,,,,,
14288957,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,45.0,38.0,10.0,7.0,0.0,20.0,20.0,18.0,25.0,1.0,5.0,,,,83.0,53.0,7.3,8.0,0.0182943,71.100983138227,13.0,3.57,9.24,1,0.26,-0.34,0.21,,,,,2.0,,,,,,,3.0,2.0,2.0,,,,,,,0.0184,0.0,1.0,1.0,,,,,,,,,,,,,,
14288957,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,20.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,11.0,1.0,3.0,,,,83.0,41.0,8.0,12.0,0.00687707,58.598545778739,7.0,12.81,17.85,3,-0.02,0.32,0.19,1.0,,1.0,6.0,6.0,3.0,2.0,,,,,,2.0,2.0,,,,4.0,2.0,1.0,0.1094,0.51,1.0,3.0,1.0,1.0,0.3555,24.838367176608,1.0,,,,,,,,,
14288957,home,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,25.0,19.0,2.0,2.0,0.0,8.0,8.0,11.0,17.0,,3.0,,,,90.0,48.0,8.4,15.0,0.0181751,129.13069265957,10.0,71.19,25.2,1,0.05,0.18,0.18,4.0,,,2.0,8.0,2.0,1.0,,,,,,5.0,4.0,,,,2.0,2.0,,0.0561,0.55,,3.0,1.0,1.0,0.6672,70.080783294015,3.0,,,,,,,,,
14288957,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,36.0,25.0,4.0,3.0,0.0,9.0,11.0,16.0,25.0,,2.0,,,,78.0,51.0,6.6,17.0,0.0414588,110.41655435584,13.0,26.985,19.845,0,-0.14,0.13,0.14,2.0,1.0,1.0,6.0,7.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,3.0,,3.0,,,,,,1.0,,,,32.909135464045,2.0,True,,,,,,,,
14288957,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,16.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,13.0,,1.0,,,,78.0,24.0,7.0,7.0,0.006971,46.069146393786,5.0,-43.47,-3.99,1,-0.08,-0.53,0.14,,,,1.0,8.0,,4.0,,,Sorriso,,,,,,5.0,,1.0,,1.0,0.0576,-0.17,,1.0,,,,,,,1.0,,,,,,,
