match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_clearanceOffLine,player_sofascoreId,stat_hitWoodwork,stat_goals
12904467,home,Preston North End,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180,627,M,980640,EUR,1012003200,F,20,20,False,5.0,5.0,,,0.0,5.0,5.0,2.0,3.0,1.0,,,,60.0,13.0,6.8,3.0,1,,,3.0,1.0,3.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,2.0,,,1.0,,2.0,1.0,,,,,
12904467,home,Preston North End,Mads Frøkjær,mads-frokjaer-jensen,M. Frøkjær-Jensen,F,29,186,163,M,939585,EUR,933206400,M,10,10,True,6.0,2.0,,,0.0,,1.0,3.0,6.0,,,,,31.0,12.0,6.8,7.0,0,,,1.0,,3.0,,1.0,,2.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,
12904467,home,Preston North End,Brad Potts,brad-potts,B. Potts,M,44,188,52,M,252999,EUR,773193600,M,44,44,True,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,3.0,,,,30.0,18.0,7.1,1.0,0,,,,,3.0,2.0,1.0,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,
12904467,home,Preston North End,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190,400,M,920597,EUR,898646400,F,9,9,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,4.0,,,,30.0,11.0,5.8,3.0,2,,,,1.0,1.0,,,,,,,,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,
12904467,home,Preston North End,Kian Best,best-kian,K. Best,M,3,181,291,M,1518700,EUR,1125100800,D,33,33,True,10.0,5.0,3.0,,0.0,1.0,3.0,4.0,7.0,1.0,,,,22.0,14.0,6.4,6.0,0,Kian Best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,home,Preston North End,Jordan Storey,jordan-storey,J. Storey,D,14,188,66,M,845941,EUR,873158400,D,14,14,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,13.0,5.0,6.8,,0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12904467,home,Preston North End,David Cornell,david-cornell,D. Cornell,G,13,180,39,M,73412,EUR,670118400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,home,Preston North End,Benjamin Whiteman,benjamin-whiteman,B. Whiteman,M,4,185,112,M,775063,EUR,834969600,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,home,Preston North End,Ali McCann,alistair-mccann,A. McCann,M,8,176,112,M,891870,EUR,944265600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,home,Preston North End,Layton Stewart,layton-stewart,L. Stewart,F,11,180,82,M,979103,EUR,1031011200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,away,Arsenal,Tommy Setford,tommy-setford,T. Setford,G,35,185,2646,M,1150958,EUR,1142208000,G,36,36,False,25.0,19.0,8.0,2.0,0.0,19.0,21.0,,4.0,11.0,,1.0,2.0,90.0,35.0,7.0,6.0,0,Tommy Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21692,M,958959,EUR,992736000,D,12,12,False,41.0,35.0,1.0,,0.0,11.0,12.0,24.0,31.0,1.0,,,,45.0,54.0,6.9,9.0,0,,,2.0,1.0,2.0,3.0,1.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,jurrientimber,,
12904467,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43611,M,941168,EUR,985392000,D,2,2,False,108.0,104.0,6.0,6.0,0.0,72.0,75.0,32.0,33.0,7.0,,,,90.0,113.0,7.3,6.0,0,,,,,,2.0,,,1.0,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,WSaliba4,,
12904467,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15126,M,976037,EUR,950572800,D,15,15,False,80.0,71.0,6.0,2.0,2.0,45.0,47.0,27.0,34.0,4.0,,,,90.0,87.0,8.3,10.0,0,,,1.0,1.0,1.0,3.0,,,2.0,,,,,1.0,2.0,3.0,,,,,2.0,,,,,1.0,,,,j_kiwior,,
12904467,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,17955,M,287643,EUR,850608000,D,17,17,False,67.0,61.0,3.0,2.0,0.0,27.0,27.0,34.0,41.0,2.0,,,,62.0,80.0,6.9,10.0,0,,,1.0,,4.0,4.0,2.0,,1.0,2.0,1.0,,2.0,3.0,,2.0,,,1.0,,1.0,,,,,,,,,OZinchenko,,
12904467,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,11,176,28815,M,1401702,EUR,1174435200,M,53,53,False,56.0,55.0,1.0,1.0,0.0,18.0,18.0,38.0,41.0,4.0,,,,80.0,73.0,8.2,6.0,5,,,3.0,,2.0,4.0,3.0,2.0,,2.0,2.0,,,,,,,3.0,1.0,,,1.0,,2.0,,1.0,,,,ethan_nwaneri,1.0,1.0
12904467,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32422,M,132874,EUR,693187200,M,20,20,False,83.0,79.0,6.0,4.0,0.0,29.0,30.0,50.0,55.0,9.0,,,,90.0,97.0,7.4,8.0,1,,,2.0,,2.0,5.0,1.0,1.0,,3.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,True,,1.0,,,,,jorginhofrello,,
12904467,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29360,M,592010,EUR,835401600,M,23,23,False,22.0,22.0,,,0.0,7.0,7.0,15.0,15.0,1.0,,,,45.0,28.0,7.4,,1,,,,,,4.0,,,,2.0,2.0,,,,,,,,,2.0,1.0,,,,1.0,,,,,mikelmerino,,
12904467,away,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36860,M,138534,EUR,786844800,F,30,30,False,43.0,38.0,,,0.0,7.0,7.0,31.0,36.0,1.0,,,,90.0,66.0,7.6,13.0,4,,,,2.0,11.0,7.0,7.0,6.0,2.0,,,2.0,2.0,,,,1.0,,2.0,1.0,2.0,4.0,,3.0,1.0,,1.0,,,Sterling7,,
12904467,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74055,M,794839,EUR,860025600,F,9,9,False,56.0,52.0,1.0,1.0,1.0,13.0,13.0,39.0,44.0,2.0,,,,90.0,74.0,8.2,14.0,3,,,1.0,2.0,7.0,3.0,4.0,2.0,,,,1.0,1.0,,,,1.0,,5.0,1.0,2.0,1.0,,2.0,1.0,,,1.0,,GabrielJesus,,1.0
12904467,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68679,M,922573,EUR,992822400,F,11,11,False,25.0,23.0,,,0.0,4.0,4.0,21.0,24.0,1.0,,,,62.0,37.0,7.3,5.0,1,,,3.0,,2.0,4.0,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,,,,GabiMartinelli,,
12904467,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42257,M,316148,EUR,739929600,M,5,5,True,31.0,30.0,1.0,1.0,0.0,14.0,14.0,16.0,17.0,1.0,,,,45.0,38.0,7.0,3.0,0,,,,,1.0,3.0,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,TPartey5,,
12904467,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67509,M,836705,EUR,929059200,M,29,29,True,32.0,32.0,,,0.0,9.0,9.0,23.0,23.0,3.0,,,,45.0,38.0,7.9,1.0,2,,,,2.0,2.0,4.0,,,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,KaiHav,,1.0
12904467,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16221,M,1423711,EUR,1159228800,M,49,49,True,17.0,16.0,,,0.0,9.0,10.0,7.0,7.0,2.0,,,,28.0,24.0,6.5,2.0,0,Myles Lewis-Skelly,,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,myleslewisskelly,,
12904467,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182020,M,934235,EUR,999648000,F,7,7,True,17.0,16.0,1.0,1.0,0.0,2.0,2.0,15.0,19.0,1.0,,,,28.0,25.0,7.2,5.0,1,,,4.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,2.0,,,1.0,,1.0,,,,BSaka7,,
12904467,away,Arsenal,Ayden Heaven,heaven-ayden,A. Heaven,D,26,189,10511,M,1445799,EUR,1158883200,D,76,76,True,16.0,15.0,,,0.0,14.0,14.0,1.0,2.0,1.0,,,,10.0,18.0,6.7,2.0,0,Ayden Heaven,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12904467,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26212,M,581310,EUR,811123200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_raya1,,
12904467,away,Arsenal,Josh Nichols,josh-nichols,J. Nichols,D,48,165,1710,M,1411039,EUR,1153872000,D,51,51,True,,,,,,,,,,,,,,,,,,0,Josh Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12904467,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64677,M,856714,EUR,916272000,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeclanRice,,
12904467,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31440,M,135666,EUR,786499200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leandrotrossard,,
