match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated
10434012,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,825850,EUR,923529600,G,25,25,False,33.0,23.0,15.0,5.0,21.0,24.0,2.0,9.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,90.0,51.0,7.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,
10434012,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,595396,EUR,780019200,D,11,11,False,33.0,19.0,7.0,3.0,13.0,18.0,6.0,17.0,11.0,1.0,6.0,4.0,3.0,,,,,,,90.0,67.0,7.4,22.0,2,2.0,5.0,5.0,11.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,,,,,,,,,,,
10434012,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,68228,EUR,687571200,D,4,4,False,56.0,44.0,10.0,1.0,36.0,39.0,8.0,17.0,,5.0,10.0,,,,,,,,,90.0,64.0,7.0,12.0,1,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10434012,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,1173638,EUR,1063497600,D,54,54,False,45.0,35.0,7.0,2.0,26.0,30.0,9.0,15.0,6.0,6.0,10.0,1.0,1.0,,,,,,,90.0,54.0,7.3,10.0,0,,2.0,5.0,5.0,,,,,1.0,1.0,,3.0,,,1.0,,,,,,,,
10434012,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176.0,59,M,993108,EUR,924307200,D,80,80,False,38.0,34.0,4.0,3.0,25.0,27.0,9.0,13.0,4.0,2.0,,2.0,1.0,,,,,,,90.0,61.0,7.1,9.0,0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10434012,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,984096,EUR,928195200,M,89,89,False,29.0,24.0,3.0,1.0,21.0,23.0,3.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,65.0,36.0,6.8,6.0,0,,1.0,1.0,2.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,
10434012,home,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177.0,60,M,174141,EUR,703468800,M,17,17,False,31.0,26.0,4.0,3.0,14.0,17.0,12.0,15.0,5.0,,2.0,1.0,1.0,2.0,,,,,,82.0,42.0,6.8,11.0,0,1.0,,1.0,4.0,1.0,1.0,1.0,,,,2.0,2.0,,,1.0,1.0,,,,,,,
10434012,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,10,10,False,39.0,30.0,8.0,5.0,12.0,13.0,19.0,28.0,7.0,1.0,7.0,2.0,1.0,3.0,,,,,,90.0,59.0,7.3,16.0,1,2.0,1.0,,1.0,,2.0,2.0,,,,6.0,1.0,,,1.0,,1.0,1.0,,,,,
10434012,home,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,31.0,23.0,3.0,1.0,10.0,13.0,13.0,18.0,4.0,,7.0,,,,,,,,,77.0,43.0,6.8,12.0,1,,1.0,1.0,6.0,,5.0,3.0,,,2.0,1.0,2.0,,,,1.0,,1.0,True,,,,
10434012,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,False,30.0,23.0,1.0,1.0,9.0,11.0,16.0,24.0,3.0,,5.0,,,1.0,,,,,,76.0,43.0,7.3,11.0,1,5.0,,,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,,2.0,,,1.0,,,
10434012,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,27,27,False,29.0,18.0,2.0,2.0,8.0,11.0,11.0,19.0,5.0,1.0,1.0,2.0,1.0,,,,,,,90.0,47.0,7.0,18.0,1,1.0,4.0,2.0,6.0,1.0,2.0,1.0,,,1.0,4.0,,,,2.0,,1.0,,,2.0,1.0,,
10434012,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,4.0,,3.0,,,2.0,,,,,,25.0,18.0,6.6,5.0,1,,,,4.0,,4.0,2.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,
10434012,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180.0,183,M,332963,EUR,769564800,M,3,3,True,10.0,7.0,1.0,1.0,4.0,6.0,3.0,4.0,3.0,,2.0,2.0,,,,,,,,14.0,17.0,6.9,4.0,0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10434012,home,Kayserispor,Mario Gavranović,mario-gavranovic,M. Gavranović,F,,175.0,340,,49351,EUR,627868800,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,,,1.0,,,,,,13.0,5.0,6.5,1.0,0,,,,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,
