match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_penaltyWon,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
14083120,home,Sevilla,Akor Adams,,,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,9,9,False,17.0,12.0,1.0,1.0,0.0,5.0,7.0,7.0,10.0,,5.0,,,,,90.0,38.0,7.0,13.0,0.00636614,,3,,-0.38,0.28,0.18,,1.0,2.0,4.0,6.0,,,,1.0,,4.0,,,,0.421,0.23,,2.0,1.0,1.0,0.8213,,,1.0,4.0,,2.0,1.0,,1.0,6.0,,,,
14083120,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,True,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,1.0,,,,,,25.0,10.0,6.7,3.0,0.00614935,,0,,0.14,0.0,0.17,,,,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
14083120,home,Sevilla,Alfon González,,,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,17,17,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,14.0,4.0,6.7,3.0,0.00246995,,0,,0.02,-0.16,0.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14083120,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,14.0,4.0,6.6,,0.00035075,,0,,-0.02,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,,,,,0.0,,,,,,,,,,,13.0,2.0,6.6,,,,1,,,0.01,0.0,,,,,1.0,,,,,,,,,1.0,0.3065,0.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,
14083120,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Andres Castrin,,,andres-castrin,A. Castrin,D,32,188,184,M,1428699,EUR,1053907200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Ramón Martínez,,,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186,1621,M,328145,EUR,791942400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,home,Sevilla,Oso,,,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,away,Osasuna,Sergio Herrera,,,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,20.0,17.0,5.0,2.0,0.0,13.0,14.0,4.0,6.0,1.0,8.0,1.0,2.0,3.0,,90.0,30.0,7.3,3.0,0.00193574,0.5358,0,0.7241,0.06,0.01,-0.04,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,
14083120,away,Osasuna,Jon Moncayola,,,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,D,7,7,False,38.0,26.0,7.0,3.0,0.0,10.0,12.0,16.0,26.0,4.0,4.0,,,,,90.0,68.0,6.6,26.0,0.125691,,2,,0.38,-0.15,-0.3,,2.0,1.0,8.0,3.0,3.0,,,2.0,1.0,2.0,1.0,1.0,,0.0978,-0.07,,1.0,,,0.0275,4.0,1.0,1.0,1.0,,,1.0,,,,,,,
14083120,away,Osasuna,Flavien Boyomo,,,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,31.0,25.0,6.0,2.0,0.0,17.0,20.0,8.0,11.0,2.0,3.0,,,,,81.0,36.0,6.5,6.0,0.00349348,,0,,0.11,0.07,-0.04,,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,away,Osasuna,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,42.0,34.0,3.0,,0.0,27.0,31.0,7.0,11.0,5.0,1.0,,,,,90.0,60.0,6.7,11.0,0.0722527,,1,,0.02,-0.39,0.46,,3.0,1.0,8.0,4.0,,,1.0,2.0,2.0,1.0,3.0,,,0.0865,-0.08,,,3.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,
14083120,away,Osasuna,Abel Bretones,,,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,31.0,26.0,3.0,2.0,0.0,8.0,9.0,18.0,22.0,3.0,4.0,,,,,90.0,55.0,7.1,9.0,0.0214895,,1,,0.11,0.15,-0.1,,,2.0,4.0,10.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,0.0263,-0.15,,,,5.0,,,,,2.0,,1.0,,,,,,,,
14083120,away,Osasuna,Iker Muñoz,,,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,8,8,False,46.0,38.0,2.0,1.0,0.0,15.0,16.0,23.0,30.0,3.0,9.0,,,,,90.0,59.0,6.7,10.0,0.0196736,,1,,0.1,0.18,0.29,,2.0,1.0,5.0,3.0,1.0,,1.0,2.0,1.0,,1.0,,,0.0377,-0.08,,1.0,,,0.1203,1.0,,1.0,,,,,,,,,,,
14083120,away,Osasuna,Moi Gómez,,,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,56.0,50.0,5.0,2.0,0.0,16.0,17.0,34.0,39.0,,3.0,,,,,90.0,62.0,6.4,7.0,0.0531537,,0,,0.29,0.17,-0.41,,,,2.0,4.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0
14083120,away,Osasuna,Rubén García,,,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,27.0,19.0,2.0,,0.0,9.0,10.0,10.0,17.0,1.0,3.0,,,,,70.0,45.0,6.6,16.0,0.139797,,0,,0.15,-0.14,-0.06,,1.0,,5.0,5.0,1.0,,1.0,3.0,1.0,2.0,,2.0,,,,,,,2.0,,5.0,2.0,1.0,2.0,,,,,,,,,,
14083120,away,Osasuna,Victor Muñoz,,,victor-munoz,V. Muñoz,F,21,173,8442,M,1145642,EUR,1058054400,M,21,21,False,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,2.0,1.0,,,,,90.0,28.0,6.4,10.0,0.0278433,,0,,-0.08,0.03,-0.04,,3.0,1.0,10.0,8.0,1.0,,,,,3.0,2.0,,,,,,,,4.0,,1.0,,3.0,5.0,,4.0,,,,,,,,
14083120,away,Osasuna,Kike Barja,,,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,M,11,11,False,10.0,7.0,,,0.0,4.0,4.0,3.0,6.0,1.0,1.0,,,,,54.0,20.0,6.7,8.0,0.145383,,0,,0.14,0.02,-0.05,,,1.0,5.0,3.0,,,,1.0,1.0,,1.0,1.0,,,,True,,,1.0,,2.0,1.0,2.0,2.0,,,,,,,,,,
14083120,away,Osasuna,Raúl García de Haro,,,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,False,15.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,11.0,,1.0,,,,,90.0,34.0,6.3,11.0,0.0233489,,3,,-0.55,0.4,0.17,,1.0,3.0,7.0,7.0,,,2.0,3.0,2.0,1.0,1.0,2.0,,0.9932,-0.59,,1.0,1.0,1.0,0.9879,,,3.0,2.0,,,2.0,,1.0,,,,,
14083120,away,Osasuna,Aimar Oroz,,,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,True,18.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,14.0,,2.0,,,,,36.0,27.0,6.9,7.0,0.035458,,0,,-0.12,0.23,-0.01,,,,1.0,5.0,,1.0,,,,1.0,,1.0,,,,,,,5.0,,1.0,,1.0,,,,,,,,,,,
14083120,away,Osasuna,Sheraldo Becker,,,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,18,18,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,1.0,3.0,,,,,20.0,11.0,7.1,7.0,0.0153003,,0,,-0.13,0.24,0.15,,1.0,,3.0,,,,,,,2.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
14083120,away,Osasuna,Jorge Herrando,,,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,12.0,10.0,1.0,,0.0,6.0,7.0,4.0,5.0,,1.0,,,,,9.0,16.0,7.0,3.0,0.001398,,1,,-0.03,0.07,0.14,,,3.0,,4.0,,,,1.0,1.0,,,,,0.0458,-0.07,,,,1.0,,1.0,,,,,,1.0,,,,,,,
14083120,away,Osasuna,Aitor Fernández,,,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,away,Osasuna,Iñigo Arguibide,,,inigo-arguibide,I. Arguibide,D,41,178,53,M,1495856,EUR,1113868800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,away,Osasuna,Juan Cruz,,,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083120,away,Osasuna,Asier Osambela,,,asier-osambela,A. Osambela,M,29,186,85,M,1399702,EUR,1099094400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
