match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_penaltyConceded,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork,stat_penaltyMiss,player_sofascoreId,stat_totalOffside,stat_penaltyWon
12514058,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,25.0,18.0,14.0,7.0,0.0,15.0,17.0,3.0,8.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,90.0,35.0,7.8,7.0,0.00289702,0,0.7353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,D,20,20,False,24.0,18.0,2.0,1.0,0.0,11.0,13.0,7.0,12.0,,11.0,3.0,10.0,5.0,,,,,,,,,90.0,58.0,8.5,15.0,0.21975,2,,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.9751,0.9942,2.0,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,30.0,24.0,5.0,2.0,0.0,22.0,27.0,2.0,3.0,3.0,4.0,6.0,2.0,,,,,,,,,,90.0,43.0,7.4,7.0,0.00057261,1,,,2.0,,,,1.0,,1.0,1.0,,,,0.3581,0.961,,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12514058,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,28.0,23.0,2.0,,0.0,18.0,21.0,5.0,7.0,2.0,3.0,4.0,4.0,,,,,,,,,,90.0,37.0,6.5,6.0,0.00349176,0,,,3.0,,,,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,2.0,Kévin Boma,,1.0,,,,,,,,,,
12514058,home,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,False,37.0,27.0,6.0,2.0,2.0,12.0,18.0,17.0,22.0,1.0,4.0,,4.0,1.0,,,,,,,,,87.0,57.0,7.6,18.0,0.933594,0,,3.0,6.0,1.0,,1.0,,,,2.0,2.0,,3.0,,,3.0,,1.0,1.0,,,,,,2.0,,,,,,,,,
12514058,home,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,False,18.0,16.0,,,0.0,8.0,8.0,8.0,11.0,1.0,1.0,,2.0,,,,,,,,,,66.0,22.0,6.5,5.0,0.00836964,0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,35.0,28.0,4.0,1.0,0.0,19.0,23.0,9.0,12.0,2.0,2.0,2.0,10.0,,,,,,,,,,90.0,44.0,6.5,10.0,0.00548124,2,,,7.0,1.0,,,,,,,,1.0,3.0,0.1137,,,,1.0,1.0,,2.0,,,,,1.0,2.0,,,,,,,
12514058,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,32.0,31.0,3.0,3.0,1.0,16.0,17.0,17.0,19.0,2.0,8.0,1.0,6.0,1.0,,,,,,,,,90.0,53.0,8.5,7.0,0.253618,1,,4.0,4.0,4.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,0.048,0.5186,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,,
12514058,home,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,37.0,29.0,2.0,1.0,0.0,14.0,18.0,15.0,22.0,,3.0,2.0,2.0,1.0,,,,,,,,,87.0,52.0,6.9,15.0,0.0702182,2,,3.0,3.0,4.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.1419,,,,,,,,,,,,,1.0,,,,,,,
12514058,home,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,False,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,,1.0,2.0,,,,,,,,,,90.0,14.0,7.2,1.0,0.22708,2,,,4.0,,,,1.0,,1.0,,,1.0,2.0,0.1374,0.7521,,,2.0,,,,,,,,,1.0,,,,,,,
12514058,home,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,False,13.0,10.0,1.0,1.0,0.0,1.0,2.0,9.0,15.0,,6.0,,6.0,2.0,,,,,,,,,71.0,36.0,6.3,16.0,0.0527982,1,,4.0,15.0,7.0,3.0,,1.0,,,1.0,1.0,1.0,3.0,0.2782,0.1721,1.0,,3.0,4.0,,,,,,,1.0,,1.0,,,,,,
12514058,home,Estoril Praia,Michel Costa,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,8,8,True,10.0,8.0,,,0.0,2.0,3.0,6.0,7.0,,3.0,,1.0,1.0,,,,,,,,,24.0,16.0,6.5,2.0,0.00297838,0,,,4.0,,,,,,,2.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,19.0,4.0,6.7,,0.00045225,1,,,,,,,,,,,,,,0.181,,,,,,,,,,,,,1.0,,,,,,,
12514058,home,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,,,,,,,,,8.0,2.0,6.5,,6.69e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,8.0,3.0,6.4,1.0,4.159e-05,0,,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
12514058,home,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Ismael Sierra Arnal,ismael-sierra-arnal,I. S. Arnal,D,29,192,26,M,1137243,EUR,1047859200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514058,home,Estoril Praia,Manga Foe Ondoa,foe-ondoa-manga,M. F. Ondoa,M,8,183,70,M,1596636,EUR,1134345600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Manga Foe Ondoa,,,,,,,,,,,,
