match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_hitWoodwork
11401978,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,22.0,18.0,,,5.0,6.0,13.0,16.0,1.0,6.0,,2.0,,,,,90.0,35.0,7.3,8.0,0.459107,1,,,,,5.0,,1.0,4.0,3.0,,,2.0,2.0,brianbrobbeyy,2.0,1.0,1.0,,1.0,0.0494,1.0,,,2.0,,,,,2.0,,1.0,
11401978,home,AFC Ajax,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,True,24.0,19.0,3.0,2.0,12.0,14.0,9.0,12.0,1.0,8.0,1.0,4.0,,,,,62.0,39.0,7.3,5.0,0.0354323,0,,,,2.0,2.0,2.0,,,,6.0,3.0,1.0,1.0,BornaSosa,,,,1.0,,,,,1.0,,,2.0,,,,,,
11401978,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,True,10.0,9.0,1.0,,8.0,8.0,1.0,2.0,,,,1.0,,,,,16.0,12.0,6.6,1.0,0.00041176,1,,,,,,,,,,,,,,,,,1.0,,,0.0357,,,,,,,,,,,,
11401978,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,4.0,1.0,2.0,,,2.0,1.0,2.0,,,,,,,,,10.0,5.0,6.2,3.0,0.00039108,0,,,,,3.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11401978,home,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,128383,EUR,706320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,gerorulli,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,ArJany Martha,martha-arjany,A. Martha,D,11,180,259,M,1004277,EUR,1062633600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Jaydon Banel,jaydon-banel,J. Banel,F,34,172,552,M,1142573,EUR,1098144000,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,home,AFC Ajax,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11145,M,1069486,EUR,1079654400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,Carlos Forbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,36.0,28.0,14.0,6.0,23.0,24.0,5.0,12.0,,,1.0,9.0,,3.0,3.0,,90.0,43.0,7.0,8.0,0.00338833,0,-0.5558,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Jordan Teze,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,33.0,28.0,2.0,,11.0,12.0,17.0,23.0,,1.0,1.0,4.0,,,,,90.0,57.0,6.4,17.0,0.0102976,0,,,,2.0,4.0,,2.0,,,1.0,,,1.0,,2.0,,,,,,,,,3.0,,,,,,,,
11401978,away,PSV Eindhoven,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,53.0,49.0,7.0,6.0,31.0,32.0,18.0,21.0,1.0,1.0,2.0,4.0,,,,,90.0,61.0,6.7,5.0,0.00617059,3,,,,,6.0,1.0,,,,,,,,,2.0,,3.0,,3.0,0.1738,1.0,,1.0,,,,,,,,,
11401978,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,79.0,67.0,10.0,6.0,39.0,43.0,28.0,36.0,,1.0,1.0,3.0,,,,,90.0,83.0,6.7,12.0,0.0187128,1,,,,,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,,0.0804,,,,,,,,,1.0,,,
11401978,away,PSV Eindhoven,Sergiño Dest,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,45.0,44.0,,,19.0,20.0,26.0,29.0,,1.0,,9.0,,,,,89.0,65.0,6.9,12.0,0.105979,0,,,,4.0,6.0,,4.0,3.0,1.0,,,,2.0,sergino,,,,,,,,,1.0,1.0,,1.0,,,,,,
11401978,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,28.0,28.0,1.0,1.0,10.0,10.0,18.0,18.0,,2.0,,3.0,,,,,75.0,34.0,6.8,2.0,0.0165283,0,,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,M,17,17,False,49.0,42.0,5.0,3.0,25.0,29.0,18.0,21.0,1.0,8.0,3.0,5.0,,,,,85.0,63.0,7.1,8.0,0.0537837,1,,,,1.0,5.0,1.0,,5.0,4.0,1.0,,2.0,,,2.0,,,1.0,1.0,0.1311,,,,,,1.0,1.0,,,,,
11401978,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,M,11,11,False,40.0,33.0,2.0,2.0,14.0,15.0,19.0,28.0,,5.0,,3.0,,,,,90.0,69.0,6.3,23.0,0.0970402,4,,Johan Bakayoko,,3.0,14.0,,2.0,11.0,2.0,2.0,2.0,1.0,1.0,johanbakayoko,1.0,,,,2.0,0.0926,,1.0,,1.0,0.1352,,3.0,,,,,
11401978,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,35.0,28.0,,,12.0,12.0,16.0,23.0,,3.0,,5.0,,,,,90.0,51.0,7.0,15.0,0.525841,3,,,,,6.0,1.0,3.0,,,2.0,2.0,1.0,1.0,ismaelsaibari,,,,,2.0,0.1492,,1.0,,5.0,0.2515,,2.0,,,,1.0,
11401978,away,PSV Eindhoven,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6578,M,385320,EUR,807062400,M,27,27,False,26.0,22.0,2.0,1.0,6.0,6.0,20.0,30.0,,6.0,,2.0,,,,,90.0,47.0,8.0,11.0,0.442877,2,,,,10.0,5.0,2.0,,3.0,3.0,2.0,1.0,1.0,5.0,hirvinglozano,,2.0,1.0,1.0,3.0,0.0328,,1.0,,1.0,0.0661,4.0,,,1.0,,,
11401978,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,10.0,7.0,,,3.0,3.0,4.0,7.0,5.0,7.0,,1.0,,,,,90.0,21.0,7.4,5.0,0.0288047,3,,,,,7.0,1.0,,,,1.0,1.0,1.0,1.0,luukdejong9,4.0,,2.0,,2.0,0.4527,1.0,1.0,,2.0,0.5317,,,1.0,1.0,True,,1.0
11401978,away,PSV Eindhoven,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,True,10.0,8.0,,,4.0,6.0,4.0,4.0,,,,,,,,,15.0,16.0,6.8,3.0,0.00892622,1,,,,,,,,,,,,,1.0,,,,,,,0.0596,,1.0,,1.0,0.3442,,,,,,,
11401978,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,10.0,2.0,6.5,,0.00154275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,8.0,7.0,1.0,,6.0,6.0,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,9.0,,1.0,0.00030475,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Boy Waterman,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Tygo Land,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401978,away,PSV Eindhoven,Jesper Uneken,uneken-jesper,J. Uneken,F,9,180,217,M,1475512,EUR,1092009600,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,Jesper Uneken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
