match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_bigChanceCreated,stat_penaltyConceded
12421186,home,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188.0,256,M,1046939,EUR,995760000,F,9,9,False,15.0,10.0,1.0,1.0,0.0,,1.0,10.0,14.0,2.0,,90.0,34.0,7.2,11.0,0.0171701,4,,,5.0,11.0,7.0,4.0,1.0,1.0,2.0,1.0,,3.0,3.0,1.0,2.0,0.5296,2.0,,2.0,,,,1.0,0.7021,,3.0,4.0,1.0,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Charly Keita,,,keita-charly,C. Keita,F,99,192.0,56,M,1137495,EUR,929491200,F,27,27,True,14.0,9.0,1.0,1.0,0.0,,,9.0,14.0,1.0,,45.0,24.0,6.9,7.0,0.011333,0,,,2.0,5.0,9.0,2.0,,,,1.0,,2.0,1.0,1.0,,,6.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169.0,57,M,965779,EUR,956188800,F,7,7,True,3.0,,2.0,,0.0,,,,3.0,,,13.0,4.0,6.4,3.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175.0,96,M,802065,EUR,868406400,D,28,28,True,3.0,1.0,,,0.0,,,1.0,3.0,,,8.0,6.0,6.5,3.0,5.509e-05,0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188.0,108,M,826029,EUR,935366400,G,71,71,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176.0,30,M,46014,EUR,594777600,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Apostolos Konstantopoulos,,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183.0,470,M,1434757,EUR,1118880000,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,home,K. Beerschot V.A.,Welat Cagro,,,cagro-welat,W. Cagro,M,47,188.0,51,M,988579,EUR,928108800,M,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,25.0,19.0,10.0,4.0,0.0,19.0,21.0,,4.0,11.0,6.0,90.0,43.0,8.7,6.0,0.00016247,0,0.8016,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,1.0,1.0,,,,
12421186,away,Royal Antwerp FC,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177.0,876,M,58994,EUR,580694400,D,6,6,False,27.0,21.0,3.0,3.0,0.0,12.0,14.0,9.0,14.0,1.0,,45.0,41.0,6.1,9.0,0.00754648,0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,
12421186,away,Royal Antwerp FC,Toby Alderweireld,,,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,65.0,52.0,17.0,7.0,0.0,42.0,43.0,10.0,22.0,4.0,,90.0,77.0,7.0,14.0,0.0201673,1,,,1.0,3.0,3.0,1.0,,,1.0,6.0,2.0,1.0,,,,0.0543,2.0,,,1.0,,,,,,,,,,True,,,,,,,,,,
12421186,away,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,83.0,73.0,13.0,7.0,0.0,52.0,54.0,21.0,29.0,4.0,,90.0,96.0,6.8,11.0,0.0118101,1,,,2.0,4.0,4.0,,,,1.0,1.0,,1.0,1.0,,2.0,0.09,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12421186,away,Royal Antwerp FC,Olivier Deman,,,deman-olivier,O. Deman,D,2,181.0,445,M,960114,EUR,954979200,D,5,5,False,54.0,39.0,8.0,2.0,0.0,23.0,26.0,16.0,32.0,3.0,,90.0,86.0,7.0,21.0,0.0553715,1,,4.0,2.0,7.0,11.0,1.0,1.0,1.0,1.0,4.0,,7.0,3.0,,2.0,0.1781,3.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186.0,1207,M,285989,EUR,842227200,M,4,4,False,57.0,47.0,7.0,1.0,0.0,36.0,38.0,11.0,19.0,4.0,,90.0,74.0,7.0,12.0,0.0156248,0,,,3.0,3.0,7.0,,,,,4.0,,4.0,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,30.0,25.0,3.0,2.0,0.0,10.0,11.0,19.0,26.0,3.0,,90.0,61.0,8.0,14.0,0.271124,1,,7.0,,4.0,12.0,1.0,1.0,,,2.0,,8.0,6.0,1.0,2.0,0.0978,3.0,3.0,4.0,,4.0,,,,,,2.0,1.0,,,,,,,,,,,1.0,
12421186,away,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,M,14,14,False,15.0,13.0,,,0.0,5.0,5.0,8.0,10.0,5.0,,45.0,31.0,6.8,7.0,0.00555798,1,,,2.0,3.0,6.0,1.0,3.0,3.0,1.0,,,2.0,1.0,1.0,1.0,0.0574,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0
12421186,away,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,False,32.0,27.0,1.0,1.0,0.0,8.0,11.0,22.0,32.0,3.0,,90.0,56.0,7.2,21.0,0.332819,2,,11.0,,6.0,2.0,5.0,1.0,,,,,1.0,,1.0,,0.1356,,,2.0,,3.0,,1.0,0.0651,,,3.0,1.0,,,1.0,,,,,,,,,
12421186,away,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,20.0,12.0,2.0,1.0,0.0,2.0,2.0,10.0,18.0,3.0,,90.0,42.0,6.5,20.0,0.0161758,0,,,1.0,12.0,11.0,3.0,7.0,2.0,,,,4.0,2.0,3.0,1.0,,2.0,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,13.0,8.0,,,0.0,1.0,2.0,7.0,11.0,2.0,,90.0,19.0,6.4,7.0,0.108111,2,,,3.0,8.0,1.0,2.0,,,1.0,1.0,,,,,1.0,0.0674,1.0,,,2.0,,,1.0,0.0259,,1.0,1.0,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,F,11,11,True,15.0,13.0,1.0,,0.0,4.0,5.0,9.0,11.0,5.0,,45.0,25.0,7.0,6.0,0.0417892,1,,1.0,,2.0,4.0,1.0,2.0,2.0,1.0,,,,,2.0,1.0,0.0595,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,20,20,True,23.0,19.0,4.0,3.0,0.0,11.0,13.0,8.0,10.0,4.0,,45.0,37.0,7.0,9.0,0.00534219,1,,,3.0,7.0,6.0,2.0,1.0,,1.0,,,1.0,1.0,2.0,,0.0332,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Niels Devalckeneer,Niels,Devalckeneer,devalckeneer-niels,N. Devalckeneer,G,81,193.0,72,M,1391493,EUR,1084752000,G,81,81,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Semm Renders,,,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Andreas Verstraeten,Andreas,Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,75,75,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421186,away,Royal Antwerp FC,Gerard Vandeplas,Gerard,Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
