match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_lastManTackle,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,stat_hitWoodwork
14572679,away,Bologna,Federico Bernardeschi,federico-bernardeschi,F. Bernardeschi,M,10,185.0,3304,M,294597,EUR,761270400,M,10,10,False,22.0,16.0,3.0,3.0,0.0,10.0,11.0,6.0,11.0,1.0,7.0,2.0,7.0,,,,,70.0,46.0,6.6,16.0,0.0331738,,3,,-0.03,0.1,-0.07,,,3.0,,6.0,1.0,3.0,1.0,,,3.0,1.0,1.0,,,0.0923,-0.22,,,2.0,5.0,3.0,,,,2.0,,0.0899,1.0,,,,,,,,,,
14572679,away,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173.0,1137,M,971005,EUR,977961600,M,28,28,False,18.0,16.0,2.0,1.0,0.0,4.0,5.0,12.0,13.0,1.0,5.0,3.0,5.0,,,,,70.0,38.0,7.1,7.0,0.160478,,1,,0.26,0.2,0.21,,,4.0,,6.0,,,1.0,,1.0,2.0,1.0,,3.0,1.0,0.0641,-0.22,,,1.0,4.0,1.0,,,2.0,,,,1.0,,,,,,,,,,
14572679,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178.0,6549,M,1116577,EUR,1095465600,F,9,9,False,14.0,13.0,1.0,1.0,0.0,5.0,6.0,8.0,8.0,3.0,5.0,1.0,1.0,,,,,83.0,31.0,6.9,6.0,0.0268677,,2,,-0.03,0.05,-0.04,,,1.0,3.0,10.0,1.0,,2.0,,,3.0,,2.0,3.0,,0.3929,-0.53,Santiago Castro,,1.0,2.0,1.0,,,,,,,2.0,1.0,,,,,,,,,1.0
14572679,away,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188.0,1837,M,826064,EUR,922838400,F,21,21,False,13.0,11.0,,,0.0,3.0,4.0,8.0,9.0,2.0,7.0,,3.0,,,,,83.0,23.0,6.7,4.0,0.0636012,,1,,0.06,0.18,0.14,,,2.0,2.0,6.0,1.0,,,1.0,,,,,3.0,4.0,0.2396,-0.52,,,1.0,1.0,1.0,,,1.0,1.0,,0.4607,,1.0,,,,,,,,,
14572679,away,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191.0,1731,M,965264,EUR,958176000,D,2,2,True,8.0,4.0,3.0,1.0,0.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,,,20.0,16.0,7.1,6.0,0.0019081,,1,,0.0,0.01,0.3,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,0.0777,0.1,,,,,,,,,1.0,,0.5214,1.0,,,,,,,,,,
14572679,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5797,M,793645,EUR,854064000,F,7,7,True,4.0,3.0,2.0,1.0,0.0,,,3.0,4.0,,2.0,,,,,,,20.0,8.0,6.8,3.0,0.335021,,0,,0.38,-0.52,-0.04,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,
14572679,away,Bologna,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173.0,2333,M,1065261,EUR,1051660800,F,11,11,True,12.0,10.0,3.0,2.0,0.0,4.0,4.0,6.0,8.0,,1.0,,1.0,,,,,20.0,18.0,6.7,6.0,0.0359836,,0,,0.09,0.12,0.15,,,2.0,,1.0,,,,,,,,1.0,,,,,Jon Rowe,,,2.0,1.0,,,,,,,,,,,,,,,,,
14572679,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1393,M,1067204,EUR,1042502400,M,80,80,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,13.0,4.0,6.6,1.0,0.00229054,,0,,-0.04,,0.13,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572679,away,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190.0,2369,M,905381,EUR,965260800,F,24,24,True,1.0,,,,0.0,,,,1.0,,,,,,,,,13.0,3.0,6.4,2.0,,,1,,-0.06,,0.0,,,,,,,,,,,,,1.0,,,0.0285,-0.05,,,,,,,,,1.0,,0.1637,,,,,,,,,,,
14572679,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,578,M,850952,EUR,942278400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572679,away,Bologna,Massimo Pessina,massimo-pessina,M. Pessina,G,25,186.0,397,M,1530540,EUR,1198540800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572679,away,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185.0,2211,M,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572679,away,Bologna,Torbjørn Heggem,torbjorn-heggem,T. Heggem,D,14,192.0,763,M,933264,EUR,916099200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572679,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2512,M,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
