match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_goalAssist,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_dispossessed,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11392887,home,Metz,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392887,away,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,26.0,21.0,8.0,3.0,18.0,21.0,3.0,5.0,,5.0,,2.0,3.0,90.0,30.0,6.0,5.0,0.0,0.0,0.00127829,0,-0.6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11392887,away,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,7,7,False,47.0,40.0,1.0,1.0,13.0,13.0,29.0,43.0,3.0,1.0,,,,90.0,86.0,7.5,18.0,0.0882,0.0,0.130365,1,,9.0,2.0,1.0,5.0,,2.0,2.0,1.0,4.0,1.0,,,1.0,,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,
11392887,away,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,46.0,41.0,5.0,4.0,24.0,26.0,17.0,20.0,4.0,3.0,,,,90.0,56.0,7.0,6.0,0.0568,0.0,0.0174838,1,,,,1.0,6.0,,,2.0,2.0,,1.0,,,,,,,,,,,3.0,,1.0,1.0,,chancel22,,,1.0,,,
11392887,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,928236,EUR,917308800,D,5,5,False,51.0,42.0,5.0,3.0,30.0,36.0,12.0,15.0,3.0,9.0,,,,75.0,60.0,6.7,10.0,0.0,0.0,0.00796215,0,,,,1.0,5.0,,2.0,,,,,,,,,,,,,,,5.0,,,1.0,,leobalerdi5,,,,,,
11392887,away,Olympique de Marseille,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,851150,EUR,891993600,D,12,12,False,40.0,36.0,4.0,2.0,16.0,18.0,23.0,28.0,4.0,2.0,,,,90.0,60.0,6.6,9.0,0.0777,0.0,0.0803503,1,,6.0,3.0,4.0,1.0,,,,,1.0,,,1.0,2.0,,,,,1.0,,2.0,1.0,,1.0,,,renan_lodi,,,,,,
11392887,away,Olympique de Marseille,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,845286,EUR,888364800,M,23,23,False,34.0,28.0,1.0,,3.0,5.0,26.0,30.0,1.0,7.0,,,,90.0,58.0,7.8,11.0,0.5862,0.3269,0.366812,7,,1.0,1.0,4.0,5.0,2.0,1.0,,,3.0,3.0,,,1.0,,,1.0,,1.0,1.0,3.0,2.0,,5.0,,,ismaila_sarr18,1.0,,1.0,,,
11392887,away,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,67.0,60.0,3.0,1.0,20.0,21.0,40.0,47.0,,5.0,,,,90.0,75.0,6.9,10.0,0.0,0.0,0.0591794,0,,1.0,,4.0,5.0,1.0,1.0,1.0,,1.0,1.0,True,,1.0,,,,,3.0,,1.0,2.0,1.0,,,,,,,,,,
11392887,away,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,False,43.0,36.0,5.0,2.0,19.0,23.0,17.0,20.0,1.0,5.0,,,,56.0,51.0,7.0,9.0,0.0,0.0,0.0142098,0,,,,1.0,6.0,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,
11392887,away,Olympique de Marseille,Emran Soglo,soglo-emran,E. Soglo,D,17,178,350,M,1403124,EUR,1121040000,M,37,37,False,10.0,7.0,,,5.0,7.0,3.0,7.0,1.0,5.0,,,,67.0,31.0,7.5,9.0,0.0817,0.1713,0.0250887,1,,4.0,1.0,2.0,3.0,,1.0,2.0,1.0,2.0,1.0,,,1.0,Emran Soglo,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,
11392887,away,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,F,29,29,False,14.0,12.0,,,2.0,2.0,10.0,12.0,,6.0,,,,75.0,28.0,7.0,8.0,0.1472,0.1389,0.0224614,2,,,,5.0,4.0,3.0,,,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,2.0,1.0,3.0,,ilimanndiaye10,,,1.0,,,
11392887,away,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,10,10,False,24.0,18.0,,,6.0,7.0,13.0,18.0,2.0,1.0,,,,90.0,36.0,7.4,8.0,0.2284,0.0,0.109353,2,,1.0,1.0,5.0,3.0,1.0,,,,1.0,2.0,,3.0,1.0,,,,1.0,,,4.0,1.0,,2.0,,,Auba,,,,1.0,,
11392887,away,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,151124,EUR,730944000,M,27,27,True,38.0,34.0,1.0,1.0,5.0,5.0,31.0,39.0,3.0,5.0,,,,34.0,52.0,7.1,9.0,0.0,0.0,0.248636,0,,6.0,2.0,3.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,1.0,
11392887,away,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,True,29.0,22.0,2.0,2.0,1.0,1.0,21.0,29.0,,3.0,,,,23.0,41.0,7.3,10.0,0.518,0.1931,0.0362253,4,,1.0,,1.0,4.0,3.0,,,,1.0,1.0,,,,,,,1.0,,1.0,2.0,,3.0,1.0,1.0,,amineharit,2.0,,,,,1.0
11392887,away,Olympique de Marseille,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,,15.0,6.0,7.3,2.0,0.1239,0.0987,0.00814775,2,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,
11392887,away,Olympique de Marseille,François Régis Mughe,francois-regis-mughe,F. R. Mughe,F,63,173,489,M,1403127,EUR,1087257600,F,24,24,True,5.0,4.0,,,,,5.0,6.0,,1.0,,,,15.0,16.0,6.6,5.0,0.0273,0.0,0.0370869,1,,1.0,1.0,2.0,3.0,3.0,,,,2.0,2.0,,,,François Régis Mughe,,,,,,,,1.0,,,,,1.0,,,,,
11392887,away,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392887,away,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392887,away,Olympique de Marseille,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392887,away,Olympique de Marseille,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,azzedine_ounahi,,,,,,
11392887,away,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,MatteoGuendouzi,,,,,,
