match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_wonTackle,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_penaltyWon,stat_totalOffside,stat_hitWoodwork
12514129,home,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,14.0,9.0,2.0,1.0,0.0,7.0,8.0,2.0,6.0,12.0,,2.0,3.0,,,,,,,90.0,41.0,7.5,14.0,0.00070714,3,,,,,9.0,6.0,3.0,1.0,,1.0,,4.0,,5.0,1.0,,6.0,,1.0,,1.0,4.0,0.9921,0.9953,2.0,,,,,,,,
12514129,home,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,11,11,True,9.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,6.0,4.0,2.0,,2.0,,,,,,,32.0,11.0,6.5,3.0,0.0321686,0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
12514129,home,Rio Ave,Theofanis Bakoulas,Theofanis Bakoulas,,theofanis-bakoulas,T. Bakoulas,M,29,175,462,M,1562121,EUR,1104796800,M,29,29,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,,1.0,1.0,,,,,,,17.0,8.0,6.5,2.0,0.00071669,0,,,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12514129,home,Rio Ave,João Graça,,,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,,17.0,4.0,6.4,1.0,0.00211868,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12514129,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,,,,,,2.0,4.0,,,5.144e-05,0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12514129,home,Rio Ave,Karem Zoabi,Karem Zoabi,,karem-zoabi,K. Zoabi,F,14,184,147,M,1214878,EUR,1146614400,F,14,14,True,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12514129,home,Rio Ave,Matheus Teixeira,,,matheus-teixeira,M. Teixeira,G,1,187,100,M,939928,EUR,920851200,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514129,home,Rio Ave,Konstantinos Kostoulas,Konstantinos Kostoulas,,kostoulas-konstantinos,K. Kostoulas,D,5,185,211,M,1196046,EUR,1107734400,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514129,home,Rio Ave,João Pedro,João Pedro,,joao-pedro,João Pedro,D,20,184,64,M,1116668,EUR,1047600000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514129,home,Rio Ave,Vítor Gomes,,,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514129,away,Benfica,Anatoliy Trubin,,,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,22.0,18.0,9.0,5.0,0.0,15.0,15.0,3.0,7.0,1.0,1.0,,9.0,1.0,,,,1.0,1.0,90.0,29.0,6.3,4.0,0.0010496,0,-0.6959,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,anatoliytrubin81,,,,,,
12514129,away,Benfica,Tomás Araújo,,,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,25.0,18.0,2.0,1.0,0.0,11.0,11.0,7.0,15.0,5.0,1.0,1.0,5.0,,,,,,,45.0,39.0,6.8,11.0,0.0111412,0,,,1.0,,4.0,2.0,2.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
12514129,away,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,42.0,38.0,8.0,5.0,0.0,21.0,21.0,17.0,22.0,2.0,,2.0,2.0,,,,,,,90.0,54.0,6.7,9.0,0.043005,2,,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,4.0,,1.0,,,1.0,0.4856,0.2244,1.0,,antoniosilva.66,1.0,,,,,
12514129,away,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,71.0,64.0,7.0,3.0,0.0,39.0,41.0,25.0,30.0,1.0,,2.0,3.0,,,,,,,90.0,77.0,6.7,7.0,0.079301,1,,True,,,7.0,,,,,,,1.0,,,6.0,,,,,,,1.0,0.0198,,1.0,,Notamendi30,,,,,,
12514129,away,Benfica,Álvaro Carreras,,,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,3,3,False,59.0,51.0,8.0,5.0,0.0,22.0,23.0,31.0,44.0,5.0,,2.0,4.0,,,,,,,90.0,92.0,7.0,18.0,0.0579318,1,,,8.0,2.0,5.0,2.0,,1.0,2.0,3.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,0.0192,,,2.0,,,,,,,
12514129,away,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,49.0,37.0,8.0,3.0,1.0,18.0,22.0,20.0,30.0,3.0,1.0,2.0,4.0,,,,,,,90.0,70.0,7.7,18.0,0.900052,2,,,3.0,1.0,4.0,1.0,,,,2.0,,1.0,4.0,,1.0,,2.0,,1.0,1.0,,1.0,0.1683,0.0332,,1.0,,,2.0,,,,
12514129,away,Benfica,Florentino Luís,,,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,34.0,29.0,6.0,4.0,0.0,14.0,15.0,15.0,19.0,6.0,1.0,1.0,3.0,,,,,,,90.0,44.0,6.1,7.0,0.00823673,0,,,,,4.0,2.0,1.0,,2.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,
12514129,away,Benfica,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,63.0,54.0,9.0,5.0,0.0,22.0,22.0,38.0,48.0,1.0,1.0,,2.0,,,,,,,74.0,76.0,8.5,12.0,0.22714,1,,,7.0,6.0,2.0,,,,1.0,,,,5.0,,,,,,1.0,,1.0,2.0,0.0206,0.2345,,,orkunkokcu,,,,,,
12514129,away,Benfica,Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,7,7,False,16.0,14.0,,,0.0,6.0,6.0,8.0,10.0,3.0,,,2.0,,,,,,,74.0,28.0,7.2,3.0,0.483559,2,,,,,4.0,3.0,2.0,,,,,1.0,2.0,1.0,,,,,,2.0,,2.0,0.1503,,,,,,1.0,,,,
12514129,away,Benfica,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,False,14.0,12.0,2.0,1.0,0.0,4.0,4.0,8.0,10.0,1.0,,,1.0,,,,,,,74.0,25.0,6.5,3.0,0.0111962,4,,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.2808,0.9916,2.0,,vangelis_pavlidis,2.0,,,1.0,1.0,
12514129,away,Benfica,Bruma,,,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,F,27,27,False,35.0,26.0,1.0,,0.0,4.0,4.0,22.0,31.0,3.0,2.0,,9.0,,,,,,,88.0,46.0,7.5,12.0,0.146049,2,,,,,7.0,,,,,3.0,,1.0,,,1.0,,3.0,,1.0,1.0,,3.0,0.105,0.1737,,3.0,,,,,,,
12514129,away,Benfica,Leandro Barreiro,,,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,True,15.0,11.0,,,0.0,4.0,5.0,7.0,10.0,1.0,,,2.0,,,,,,,45.0,20.0,7.1,5.0,0.0975735,1,,,,,3.0,,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,0.0226,0.172,,2.0,,,1.0,,,,
12514129,away,Benfica,Renato Sanches,,,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,85,85,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,,,,1.0,,,,,,,16.0,14.0,6.7,2.0,0.0171068,0,,,3.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,renatosanches,,,,,,
12514129,away,Benfica,Andrea Belotti,,,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,,16.0,9.0,6.9,2.0,0.00321974,2,,,,,2.0,1.0,1.0,,,1.0,,,,,,,2.0,,1.0,1.0,,,0.0844,0.011,,1.0,gallobelotti,,,,,1.0,
12514129,away,Benfica,Kerem Aktürkoğlu,,,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,903324,EUR,908928000,F,17,17,True,4.0,3.0,1.0,1.0,0.0,,,3.0,5.0,1.0,1.0,,2.0,,,,,,,16.0,9.0,7.4,2.0,0.0028684,2,,,1.0,,4.0,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,1.0,1.0,1.4441,0.9927,1.0,,KAktürkoğlu,1.0,,,,,1.0
12514129,away,Benfica,Samuel Dahl,,,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,,2.0,3.0,,1.0,0.00068971,0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12514129,away,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514129,away,Benfica,Leandro Santos,Leandro Santos,,leandro-santos,L. Santos,D,71,184,782,M,1489200,EUR,1127865600,D,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514129,away,Benfica,Arthur Cabral,,,arthur-cabral,A. Cabral,F,19,186,4963,M,870762,EUR,893462400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,arthurcabral9,,,,,,
12514129,away,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,andreasschjelderup,,,,,,
