match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine,stat_hitWoodwork
11396229,home,TSG Hoffenheim,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,10,10,False,,22.0,14.0,1.0,1.0,1.0,3.0,13.0,19.0,,4.0,,,,,,,90.0,40.0,8.7,14.0,0.0809378,3,,3.0,4.0,10.0,8.0,,,3.0,,1.0,1.0,,2.0,1.0,,2.0,,3.0,3.0,,1.0,,2.0,,1.0,1.0111,1.0,wout.weghorst,1.0,1.0,0.9692,,,1.0,
11396229,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,True,,7.0,7.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,1.0,,,,,,,26.0,11.0,6.7,,0.00074894,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,40,40,True,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,,,,,,,15.0,7.0,6.6,3.0,0.00279685,2,,,,,,,,,,,,,,,,,Umut Tohumcu,,,,,,,,,0.089,2.0,,,,,,,,
11396229,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,True,,3.0,2.0,2.0,1.0,,,2.0,3.0,,,,,,,,,15.0,7.0,6.8,1.0,0.00109614,1,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,0.1075,,,1.0,,0.0472,,,,
11396229,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,3.0,3.0,,1.0,0.0192563,0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396229,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,5.0,2.0,7.5,,0.0011549,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1102,,,1.0,1.0,0.2616,,,,
11396229,home,TSG Hoffenheim,Nahuel Noll,nahuel-noll,N. Noll,G,1,188,135,M,1048651,EUR,1047859200,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,home,TSG Hoffenheim,Bambasé Conté,bambase-conte,B. Conté,M,10,178,254,M,1185359,EUR,1057536000,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,home,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,,34.0,25.0,18.0,9.0,18.0,20.0,7.0,14.0,2.0,9.0,,2.0,3.0,,,,90.0,42.0,6.5,9.0,0.00226428,0,-1.0405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,D,16,16,False,,24.0,18.0,1.0,,5.0,5.0,13.0,20.0,,2.0,,,,,,,75.0,41.0,6.3,13.0,0.124669,1,,2.0,1.0,7.0,3.0,,,2.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,3.0,,,0.1855,,,1.0,,0.071,1.0,,,
11396229,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,,37.0,26.0,6.0,1.0,16.0,16.0,10.0,21.0,4.0,4.0,,,,,,,90.0,46.0,6.4,11.0,0.00602836,1,,2.0,1.0,5.0,3.0,2.0,,3.0,,,2.0,2.0,,,,,,,,,,,,,,0.0906,1.0,,,,,,,,
11396229,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,,30.0,26.0,4.0,3.0,15.0,18.0,11.0,12.0,2.0,4.0,,,,,,,64.0,44.0,6.3,9.0,0.00835544,0,,2.0,,3.0,3.0,,,1.0,,,,,,2.0,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,,53.0,46.0,10.0,7.0,21.0,22.0,25.0,31.0,5.0,1.0,,,,,,,90.0,66.0,7.0,7.0,0.0606071,0,,3.0,1.0,5.0,2.0,3.0,,2.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,False,,36.0,31.0,2.0,2.0,9.0,11.0,23.0,30.0,2.0,2.0,,,,,,,90.0,74.0,7.0,16.0,0.0689546,0,,1.0,1.0,4.0,12.0,1.0,,2.0,5.0,,1.0,1.0,,7.0,3.0,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,1.0,,
11396229,away,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,False,,35.0,26.0,2.0,2.0,11.0,13.0,15.0,24.0,,8.0,,,,,,,75.0,54.0,7.6,15.0,0.0446694,3,,2.0,,3.0,4.0,4.0,,,2.0,,1.0,1.0,,2.0,2.0,1.0,,3.0,1.0,,,,1.0,,,0.0905,1.0,,2.0,,0.2558,,,,
11396229,away,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,12.0,3.0,6.5,1.0,0.00030457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,False,,26.0,21.0,2.0,2.0,7.0,7.0,14.0,24.0,2.0,4.0,,,,,,,75.0,46.0,6.9,14.0,0.041347,4,,,,2.0,,2.0,,,5.0,,2.0,,,,,,,,,,,,,,2.0,0.3464,1.0,,1.0,,0.0853,,,,1.0
11396229,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,,25.0,15.0,1.0,1.0,2.0,2.0,13.0,23.0,2.0,1.0,,,,,,,90.0,40.0,7.3,18.0,0.75272,0,,5.0,8.0,10.0,10.0,1.0,,2.0,,1.0,,,,2.0,1.0,3.0,,5.0,1.0,,1.0,,2.0,,,,,,,,,,,,
11396229,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,True,17.0,12.0,,,5.0,5.0,7.0,13.0,2.0,4.0,,,,,,,90.0,32.0,7.2,13.0,0.0502801,3,,2.0,2.0,6.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,5.0,1.0,,,,1.0,,1.0,0.391,,e.demirovic29,2.0,1.0,0.6384,,1.0,,
11396229,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,41.0,36.0,2.0,1.0,19.0,22.0,17.0,19.0,1.0,2.0,,,,,,,78.0,52.0,7.0,6.0,0.0188559,0,,1.0,2.0,2.0,7.0,,,1.0,,,,,1.0,5.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11396229,away,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,18.0,16.0,3.0,2.0,6.0,7.0,10.0,11.0,1.0,3.0,,,,,,,26.0,27.0,7.1,4.0,0.0887158,2,,,3.0,,4.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,0.0595,2.0,,,,,,,,
11396229,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,,7.0,6.0,,,3.0,3.0,3.0,4.0,1.0,1.0,,,,,,,15.0,10.0,6.4,2.0,0.00164606,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Pep Biel,pep-biel,P. Biel,M,16,167,907,M,914857,EUR,841881600,M,11,11,True,,10.0,9.0,1.0,1.0,5.0,5.0,5.0,7.0,,1.0,,,,,,,15.0,13.0,6.8,2.0,0.0450538,0,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11396229,away,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,,6.0,5.0,,,,,5.0,6.0,,,,,,,,,15.0,13.0,6.8,3.0,0.0044597,1,,,,1.0,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,0.1237,,,1.0,,,,1.0,,
11396229,away,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396229,away,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
