match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_keyPass,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_accurateCross,stat_goals,stat_totalOffside,captain,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded,stat_bigChanceCreated
12624864,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,23.0,21.0,,,0.0,10.0,11.0,13.0,2.0,3.0,1.0,1.0,,,,90.0,34.0,7.3,4.0,4,12.0,1.0,3.0,4.0,2.0,,,,1.0,,,,,,1.0,,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,
12624864,home,Al-Khaleej,Thomas Murg,thomas-murg,T. Murg,M,94,173.0,283,M,149677,EUR,784771200,M,99,99,True,19.0,17.0,2.0,2.0,0.0,4.0,4.0,16.0,,1.0,,1.0,,,,25.0,26.0,6.6,6.0,0,13.0,1.0,,1.0,1.0,,,,2.0,1.0,,Thomas,Murg,,,,,,,,,,,,,,,,,,,
12624864,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,True,23.0,20.0,3.0,2.0,0.0,4.0,4.0,19.0,,1.0,,1.0,,,,13.0,26.0,6.7,4.0,0,16.0,,,2.0,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
12624864,home,Al-Khaleej,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,20,20,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,,,,,,,14.0,5.0,6.4,1.0,0,2.0,,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12624864,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,1.0,,1.0,,,,14.0,6.0,6.6,1.0,0,2.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,mohamed_shereif19,,,,,
12624864,home,Al-Khaleej,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ozaybi Raed,,,,,,,,,,,,,,,,,,,,
12624864,home,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ali Al Shaafi,,,,,,,,,,,,,,,,,,,,
12624864,home,Al-Khaleej,Mohammed Al Abdullah,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohammed Al Abdullah,,,,,,,,,,,,,,,,,,,,
12624864,home,Al-Khaleej,Ali Abdoulraouf Alabdrabalnabi,ali-abdoulraouf-alabdrabalnabi,A. A. Alabdrabalnabi,M,24,,10,M,2040371,EUR,1072915200,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ali Abdoulraouf Alabdrabalnabi,,,,,,,,,,,,,,,,,,,,
12624864,home,Al-Khaleej,Hussain Al Sultan,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400,F,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Hussain Al Sultan,,,,,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600,G,1,1,False,24.0,16.0,10.0,2.0,0.0,15.0,17.0,7.0,,,,8.0,2.0,3.0,,90.0,33.0,7.0,8.0,0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,
12624864,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,37.0,33.0,1.0,1.0,0.0,12.0,13.0,25.0,,1.0,1.0,2.0,,,,64.0,44.0,7.0,6.0,0,21.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
12624864,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,False,64.0,56.0,8.0,3.0,0.0,31.0,34.0,30.0,1.0,4.0,3.0,5.0,,,,90.0,75.0,7.5,9.0,0,25.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,Saad Al-Mousa,,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,
12624864,away,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,71.0,65.0,7.0,3.0,0.0,39.0,41.0,30.0,3.0,3.0,5.0,3.0,,,,90.0,78.0,6.9,6.0,1,26.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,DaniloP,,,,,
12624864,away,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,15,15,False,61.0,55.0,7.0,2.0,0.0,32.0,35.0,26.0,3.0,10.0,7.0,8.0,,,,90.0,86.0,7.5,7.0,0,23.0,,2.0,4.0,,1.0,6.0,4.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,63.0,55.0,3.0,2.0,0.0,17.0,21.0,43.0,,8.0,1.0,10.0,,,,90.0,92.0,7.9,14.0,0,38.0,1.0,,4.0,5.0,,3.0,3.0,1.0,,,,,,7.0,,4.0,5.0,,,,,,,,,nglkante,,,,,
12624864,away,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,54.0,48.0,4.0,3.0,0.0,21.0,21.0,33.0,1.0,2.0,,12.0,,,,90.0,61.0,6.8,8.0,0,27.0,,,4.0,,,1.0,,2.0,,1.0,,,,2.0,3.0,,,,1.0,,,,,,,Fabinho,,,,,
12624864,away,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,M,19,19,False,49.0,42.0,2.0,1.0,0.0,8.0,9.0,51.0,1.0,2.0,,2.0,,,,90.0,70.0,7.8,18.0,3,37.0,11.0,1.0,1.0,,,,,2.0,1.0,,,,1.0,1.0,,,,1.0,5.0,1.0,,3.0,,,,moussadiaby,,,,,
12624864,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,False,39.0,32.0,2.0,1.0,0.0,5.0,6.0,34.0,1.0,4.0,1.0,1.0,,,,64.0,58.0,6.8,13.0,2,27.0,1.0,1.0,4.0,,,3.0,2.0,3.0,,,,,,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,
12624864,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,M,24,24,False,34.0,29.0,2.0,1.0,0.0,11.0,12.0,23.0,1.0,3.0,,7.0,,,,86.0,52.0,7.5,10.0,2,18.0,1.0,,7.0,1.0,,2.0,2.0,2.0,,1.0,,,,3.0,4.0,1.0,,2.0,,,,,1.0,,,,,,,,
12624864,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,42.0,35.0,4.0,3.0,0.0,6.0,7.0,36.0,,5.0,,,,,,90.0,61.0,7.4,13.0,4,29.0,1.0,2.0,7.0,4.0,,1.0,1.0,1.0,2.0,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,True,KBenz9,,,,,
12624864,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,True,10.0,7.0,2.0,,1.0,2.0,4.0,7.0,,1.0,1.0,2.0,,,,26.0,16.0,7.0,4.0,0,5.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
12624864,away,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,7.0,7.0,,,0.0,5.0,5.0,2.0,,3.0,1.0,2.0,,,,26.0,14.0,6.5,3.0,0,2.0,,,3.0,1.0,,1.0,1.0,3.0,1.0,3.0,Abduleallah Hawsawi,,,,,,1.0,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,1.0,,1.0,,,,14.0,6.0,6.5,2.0,0,2.0,,,1.0,,,1.0,1.0,,,,Awad Al Nashri,,,,,1.0,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Muath Muath,,,,,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Unai Hernandez,,,,,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624864,away,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
