match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed
10408637,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,12.0,10.0,4.0,3.0,10.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,90.0,19.0,6.5,2.0,0.0,0.0,0.00013217,0,-0.6936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,D,17,17,False,50.0,47.0,3.0,2.0,14.0,14.0,38.0,,7.0,6.0,,,,71.0,72.0,7.4,7.0,0.0532,0.0,0.0985244,2,,,,33.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,
10408637,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,54.0,51.0,2.0,1.0,28.0,29.0,25.0,1.0,1.0,6.0,,,,90.0,61.0,7.1,4.0,0.4532,0.6176,0.0193662,2,,,,23.0,,1.0,2.0,1.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
10408637,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,63.0,57.0,2.0,1.0,16.0,16.0,48.0,1.0,1.0,8.0,,,,90.0,77.0,6.4,12.0,0.0343,0.0,0.0564219,1,,,,41.0,1.0,,4.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,
10408637,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,52.0,51.0,,,8.0,8.0,44.0,,1.0,3.0,,,,59.0,57.0,6.6,2.0,0.0,0.0,0.16182,0,,,,43.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10408637,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,False,50.0,44.0,3.0,2.0,6.0,6.0,45.0,1.0,4.0,4.0,,,,90.0,60.0,7.6,8.0,0.1378,0.4746,0.170497,3,,,,38.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,
10408637,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,115.0,111.0,10.0,8.0,21.0,21.0,97.0,,5.0,6.0,,,,90.0,130.0,7.9,8.0,0.3147,0.1748,0.188237,4,,,,91.0,3.0,1.0,4.0,2.0,1.0,,,2.0,2.0,1.0,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,True,1.0,1.0,1.0,,,
10408637,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,False,76.0,69.0,1.0,1.0,7.0,9.0,67.0,,7.0,5.0,,,,69.0,92.0,7.3,10.0,0.1115,0.2568,0.126543,2,,,,62.0,,,7.0,,1.0,,,3.0,2.0,,1.0,1.0,4.0,3.0,1.0,,2.0,4.0,3.0,,1.0,,,,,
10408637,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,21,21,False,34.0,30.0,,,5.0,6.0,28.0,,8.0,4.0,,,,90.0,57.0,8.8,11.0,0.7732,0.6994,0.342095,5,,,,25.0,,1.0,7.0,2.0,1.0,,,,,1.0,1.0,,3.0,,2.0,1.0,2.0,11.0,7.0,,1.0,,1.0,,,
10408637,home,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,,173,36243,,HazardEden10,27583,EUR,663206400,F,7,7,False,43.0,38.0,,,4.0,4.0,39.0,,2.0,,,,,59.0,52.0,6.7,10.0,0.0608,0.0,0.0960193,1,,,,34.0,,,1.0,,1.0,,,,,4.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,
10408637,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,20,20,False,45.0,35.0,2.0,1.0,2.0,3.0,42.0,,12.0,3.0,,,,90.0,73.0,7.6,21.0,0.3755,0.7709,0.103984,2,,,,33.0,,,8.0,1.0,,,,1.0,1.0,3.0,3.0,2.0,,,1.0,1.0,3.0,11.0,8.0,,,,,,,
10408637,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,True,19.0,19.0,1.0,1.0,12.0,12.0,7.0,,,,,,,31.0,22.0,6.8,1.0,0.0,0.0,0.00134999,0,,,,7.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,
10408637,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,20.0,18.0,1.0,1.0,3.0,3.0,17.0,,1.0,,,,,31.0,23.0,6.7,2.0,0.0,0.0,0.0292939,0,,,,15.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
10408637,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,True,11.0,11.0,,,6.0,6.0,5.0,1.0,3.0,1.0,,,,21.0,15.0,6.7,1.0,0.0,0.0,0.00227155,0,,,,5.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,True,5.0,5.0,,,4.0,4.0,1.0,,,1.0,,,,19.0,7.0,7.0,,0.0,0.0,0.00029338,0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,
10408637,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Luis López,luis-lopez,L. López,G,1,190,394,M,,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,jesusvallejo1997,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,home,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,,175753,EUR,744163200,F,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,,188107,EUR,815097600,G,1,1,False,26.0,15.0,23.0,12.0,7.0,9.0,17.0,,,8.0,,1.0,3.0,90.0,33.0,5.8,11.0,0.0,0.0,0.00125401,0,-1.0059,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408637,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,,788216,EUR,868665600,D,15,15,False,16.0,11.0,2.0,,8.0,9.0,9.0,,7.0,5.0,,,,90.0,34.0,6.0,11.0,0.0,0.0,0.00154642,0,,,,3.0,2.0,,8.0,,,1.0,,4.0,3.0,1.0,2.0,3.0,,3.0,,,2.0,1.0,1.0,,,,,1.0,,
10408637,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,,300522,EUR,818640000,D,24,24,False,33.0,30.0,7.0,4.0,14.0,15.0,18.0,,,5.0,,,,90.0,41.0,6.3,3.0,0.0,0.0,0.00819809,0,,,,16.0,,,2.0,,,2.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10408637,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,,807116,EUR,686880000,D,21,21,False,23.0,21.0,2.0,1.0,15.0,17.0,6.0,,2.0,4.0,,,,90.0,32.0,6.2,2.0,0.0,0.0,0.00159761,0,,,,6.0,,1.0,3.0,,,4.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,True,,,,1.0,,
10408637,away,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,,98440,EUR,733276800,D,2,2,False,30.0,26.0,4.0,3.0,19.0,20.0,10.0,1.0,2.0,1.0,,,,90.0,40.0,6.0,4.0,0.0,0.0,0.00272574,0,,,,7.0,,,3.0,,,5.0,3.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,
10408637,away,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,,44577,EUR,574646400,D,18,18,False,32.0,30.0,,,14.0,15.0,18.0,,1.0,4.0,,,,90.0,43.0,5.9,5.0,0.0,0.0,0.00960739,0,,,,16.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
10408637,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,,349526,EUR,581558400,M,14,14,False,15.0,12.0,,,8.0,10.0,5.0,1.0,5.0,5.0,,,,59.0,24.0,6.2,7.0,0.0,0.0,0.002293,0,,,,4.0,,1.0,6.0,,,,,2.0,,3.0,2.0,,,4.0,,,,1.0,,,,,,,1.0,
10408637,away,Mallorca,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1316,M,,158257,EUR,679276800,M,16,16,False,12.0,10.0,1.0,,9.0,10.0,2.0,,2.0,2.0,,,,53.0,18.0,6.6,4.0,0.0,0.0,0.00043823,0,,,,1.0,,,2.0,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,
10408637,away,Mallorca,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,4,4,False,29.0,24.0,4.0,2.0,14.0,17.0,12.0,,6.0,5.0,,,,59.0,42.0,7.1,6.0,0.0,0.0,0.00312387,0,,,,10.0,,,4.0,,,2.0,,5.0,3.0,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,2.0,,
10408637,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,vedatmuriqi,310874,EUR,767145600,F,7,7,False,23.0,12.0,2.0,,7.0,10.0,13.0,2.0,3.0,4.0,,,,78.0,40.0,7.4,17.0,0.2192,0.3064,0.00125372,2,,,,5.0,,,6.0,,,,2.0,,,5.0,,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,
