match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_clearanceOffLine,stat_hitWoodwork
11402000,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,32.0,22.0,17.0,7.0,16.0,17.0,6.0,15.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,38.0,6.8,11.0,0.00515632,0,-1.0867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,2,2,False,40.0,28.0,6.0,1.0,11.0,14.0,17.0,29.0,2.0,9.0,3.0,5.0,6.0,4.0,,,,,,90.0,74.0,6.8,22.0,0.015839,1,,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0182,,,,,,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,43.0,40.0,8.0,7.0,18.0,18.0,22.0,25.0,,1.0,3.0,5.0,,,,,,,,66.0,49.0,6.8,3.0,0.00890445,1,,,,,3.0,,,,,1.0,,1.0,3.0,,0.0694,True,1.0,1.0,,,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,74.0,60.0,12.0,2.0,35.0,37.0,25.0,38.0,,,10.0,1.0,,,,,,,,90.0,90.0,6.7,15.0,0.0097374,0,,,,1.0,2.0,,,,,3.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180,44,M,356018,EUR,810000000,D,5,5,False,12.0,10.0,1.0,,4.0,6.0,6.0,8.0,,,,,,,,,,,,25.0,17.0,6.1,5.0,0.00223861,0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,27.0,23.0,2.0,2.0,7.0,8.0,16.0,19.0,,5.0,1.0,3.0,3.0,1.0,,,,,,90.0,45.0,6.3,10.0,0.110608,0,,,,,11.0,3.0,,6.0,,,2.0,,1.0,,,,3.0,,1.0,2.0,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,44.0,39.0,5.0,5.0,10.0,10.0,29.0,35.0,1.0,2.0,1.0,3.0,,,,,,,,67.0,53.0,6.9,8.0,0.02669,1,,,,1.0,3.0,,2.0,,,1.0,,1.0,1.0,,0.0851,,,,1.0,,1.0,1.0,,,,,,,,,
11402000,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,7,7,False,27.0,22.0,4.0,2.0,6.0,6.0,16.0,24.0,,1.0,,2.0,1.0,1.0,,,,,,66.0,41.0,6.8,11.0,0.0140934,1,,,,3.0,2.0,,,,,2.0,2.0,,2.0,,0.029,,,1.0,,,,,0.2178,,,,,,,,
11402000,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,26.0,18.0,1.0,,4.0,4.0,15.0,25.0,2.0,4.0,2.0,3.0,2.0,1.0,,,,,,90.0,43.0,7.6,13.0,0.0909805,2,,,,3.0,6.0,,2.0,,,1.0,,,1.0,1.0,0.2716,,3.0,2.0,1.0,,,1.0,0.5122,1.0,1.0,,,,,,
11402000,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,11,11,False,27.0,21.0,1.0,,6.0,7.0,16.0,23.0,1.0,8.0,2.0,5.0,2.0,1.0,,,,,,90.0,54.0,7.5,14.0,0.433284,2,,,,3.0,4.0,,2.0,4.0,,,1.0,2.0,,,0.2299,,1.0,1.0,,3.0,1.0,3.0,0.0239,1.0,,1.0,1.0,,,,
11402000,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,24.0,17.0,1.0,,4.0,4.0,13.0,21.0,5.0,8.0,,4.0,,,,,,,,79.0,34.0,9.3,9.0,0.0788536,3,,,,1.0,4.0,,1.0,1.0,,,,3.0,,,0.9754,,3.0,3.0,,1.0,,1.0,1.2691,,2.0,1.0,,,,,
11402000,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,15,15,True,31.0,27.0,2.0,1.0,9.0,9.0,18.0,24.0,,2.0,2.0,4.0,,,,,,,,65.0,51.0,6.7,9.0,0.0416124,0,,,,2.0,3.0,,,5.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,12,12,True,8.0,6.0,,,4.0,4.0,2.0,4.0,,,,,,,,,,,,24.0,8.0,6.5,2.0,0.00027928,0,,Rick Meijssen,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11402000,home,Sparta Rotterdam,Shunsuke Mito,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,M,17,17,True,11.0,11.0,1.0,1.0,4.0,4.0,7.0,7.0,1.0,1.0,1.0,2.0,,,,,,,,24.0,19.0,6.6,7.0,0.0134063,0,,,,,2.0,,1.0,,,,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,
