match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_onTargetScoringAttempt,player_sofascoreId,stat_errorLeadToAGoal,stat_keyPass,stat_challengeLost,captain,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist
10389837,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,16.0,12.0,7.0,3.0,12.0,13.0,3.0,1.0,5.0,1.0,2.0,4.0,90.0,26.0,6.3,4.0,0.0,0.0,0.00015485,0,0.2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389837,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,18,18,False,52.0,39.0,4.0,1.0,30.0,35.0,17.0,2.0,6.0,1.0,,,90.0,62.0,6.0,15.0,0.0,0.0,0.00373649,0,,9.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10389837,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,41.0,38.0,5.0,3.0,29.0,32.0,9.0,1.0,5.0,,,,90.0,55.0,6.9,3.0,0.0,0.0,0.00791817,0,,9.0,,,,,6.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10389837,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,54.0,48.0,2.0,,25.0,27.0,27.0,3.0,2.0,,,,90.0,67.0,6.5,7.0,0.0168,0.0148,0.0284487,1,,23.0,2.0,2.0,3.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10389837,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,M,24,24,False,31.0,27.0,3.0,2.0,16.0,18.0,13.0,3.0,4.0,,,,75.0,40.0,6.2,5.0,0.0,0.0,0.163292,0,,11.0,1.0,1.0,4.0,,2.0,,1.0,3.0,,,,2.0,2.0,,,gedeon_K2,1.0,2.0,,,,,,,,,,,,
10389837,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,False,26.0,23.0,2.0,1.0,16.0,17.0,9.0,2.0,3.0,1.0,,,57.0,36.0,6.6,4.0,0.0,0.0,0.0050699,0,,7.0,,,5.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10389837,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,63.0,56.0,6.0,3.0,26.0,27.0,36.0,7.0,6.0,1.0,,,83.0,79.0,7.1,10.0,0.0624,0.0,0.0246755,2,,30.0,,,3.0,1.0,,,2.0,1.0,,,2.0,3.0,1.0,3.0,,,,,1.0,True,3.0,1.0,1.0,,,,,,,
10389837,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,M,12,12,False,27.0,24.0,2.0,,7.0,9.0,22.0,3.0,5.0,2.0,,,90.0,50.0,5.7,13.0,0.1018,0.0,0.187309,1,,17.0,1.0,,9.0,1.0,2.0,,,1.0,,,,,,4.0,,,,1.0,3.0,,1.0,,1.0,4.0,,,,,,
10389837,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,F,14,14,False,40.0,35.0,,,11.0,12.0,31.0,6.0,6.0,1.0,,,90.0,54.0,8.2,11.0,0.2138,0.1033,0.234135,1,,25.0,1.0,,2.0,,,,3.0,,,,,,,5.0,1.0,,,4.0,1.0,,5.0,,,3.0,1.0,1.0,,,,
10389837,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,F,80,80,False,59.0,55.0,4.0,3.0,16.0,17.0,45.0,6.0,5.0,2.0,,,90.0,80.0,6.9,11.0,0.039,0.0,0.319007,1,,40.0,,,7.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,5.0,,,,1.0,4.0,,3.0,,1.0,3.0,1.0,,1.0,,,
10389837,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,False,17.0,14.0,1.0,1.0,4.0,6.0,11.0,6.0,2.0,2.0,,,90.0,39.0,6.7,10.0,0.7786,0.3541,0.106832,5,,10.0,1.0,1.0,4.0,1.0,2.0,,4.0,,,,,2.0,2.0,3.0,2.0,,,2.0,,,1.0,1.0,2.0,,,,,1.0,,
